user_id,register_date,channel,city_tier,user_type
U01790,2024-11-27,社交媒体,一线,新客
U01791,2024-08-27,付费广告,二线,新客
U01792,2023-08-16,内容营销,二线,新客
U01793,2023-08-30,社交媒体,一线,新客
U01794,2024-12-11,付费广告,二线,老客带新
U01795,2024-02-06,自然搜索,一线,新客
U01796,2024-08-26,付费广告,二线,新客
U01797,2023-09-25,口碑推荐,三线,新客
U01798,2024-02-04,付费广告,三线,新客
U01799,2023-04-28,口碑推荐,一线,新客
U01800,2023-04-29,付费广告,二线,新客
U01801,2023-08-01,口碑推荐,三线,新客
U01802,2023-09-12,自然搜索,二线,新客
U01803,2024-10-01,内容营销,二线,新客
U01804,2024-12-14,付费广告,三线,老客带新
U01805,2024-04-12,付费广告,四线及以下,新客
U01806,2024-04-07,付费广告,一线,新客
U01807,2023-03-13,付费广告,二线,新客
U01808,2024-02-13,内容营销,二线,新客
U01809,2024-09-13,自然搜索,二线,新客
U01810,2023-05-17,自然搜索,一线,新客
U01811,2024-07-29,社交媒体,一线,新客
U01812,2023-03-14,付费广告,一线,新客
U01813,2023-01-22,付费广告,四线及以下,新客
U01814,2023-09-07,社交媒体,三线,新客
U01815,2023-04-04,付费广告,三线,新客
U01816,2024-04-27,内容营销,三线,新客
U01817,2024-11-22,付费广告,一线,新客
U01818,2023-08-12,自然搜索,四线及以下,新客
U01819,2024-11-06,社交媒体,二线,新客
U01820,2023-08-11,社交媒体,二线,新客
U01821,2024-10-04,付费广告,三线,新客
U01822,2024-02-10,社交媒体,三线,新客
U01823,2024-03-05,自然搜索,三线,新客
U01824,2024-07-20,付费广告,一线,老客带新
U01825,2024-08-15,内容营销,四线及以下,新客
U01826,2023-08-20,自然搜索,四线及以下,新客
U01827,2024-06-30,付费广告,二线,新客
U01828,2024-08-18,口碑推荐,一线,新客
U01829,2024-06-28,内容营销,一线,新客
U01830,2024-10-29,付费广告,四线及以下,新客
U01831,2023-04-23,付费广告,二线,新客
U01832,2023-12-10,社交媒体,二线,新客
U01833,2023-03-24,内容营销,一线,新客
U01834,2023-11-29,内容营销,一线,新客
U01835,2024-11-23,自然搜索,三线,新客
U01836,2024-10-31,付费广告,二线,新客
U01837,2023-01-09,付费广告,四线及以下,新客
U01838,2024-10-28,口碑推荐,三线,新客
U01839,2023-06-22,社交媒体,三线,新客
U01840,2024-06-11,社交媒体,一线,新客
U01841,2023-12-03,内容营销,一线,新客
U01842,2023-08-18,自然搜索,二线,新客
U01843,2023-09-29,自然搜索,二线,新客
U01844,2024-01-13,付费广告,一线,老客带新
U01845,2023-03-10,付费广告,四线及以下,新客
U01846,2024-01-29,自然搜索,二线,新客
U01847,2024-04-08,自然搜索,一线,新客
U01848,2024-08-17,社交媒体,一线,新客
U01849,2024-05-08,内容营销,一线,新客
U01850,2023-06-17,付费广告,四线及以下,老客带新
U01851,2024-02-12,付费广告,一线,新客
U01852,2023-08-10,付费广告,二线,老客带新
U01853,2024-08-21,口碑推荐,三线,新客
U01854,2023-01-27,口碑推荐,一线,新客
U01855,2023-07-21,社交媒体,一线,新客
U01856,2024-09-09,自然搜索,一线,新客
U01857,2023-10-09,自然搜索,二线,新客
U01858,2024-10-01,自然搜索,一线,新客
U01859,2023-09-22,社交媒体,一线,新客
U01860,2023-05-18,口碑推荐,三线,新客
U01861,2023-09-15,内容营销,一线,新客
U01862,2024-12-12,付费广告,三线,新客
U01863,2024-07-21,口碑推荐,三线,老客带新
U01864,2023-07-23,内容营销,二线,新客
U01865,2023-09-05,付费广告,二线,新客
U01866,2024-01-07,付费广告,一线,老客带新
U01867,2024-02-14,内容营销,三线,新客
U01868,2023-11-10,付费广告,三线,新客
U01869,2024-02-08,内容营销,三线,新客
U01870,2023-01-09,内容营销,一线,新客
U01871,2023-12-16,社交媒体,四线及以下,新客
U01872,2023-12-05,口碑推荐,一线,新客
U01873,2023-08-20,社交媒体,二线,新客
U01874,2024-01-08,社交媒体,二线,新客
U01875,2024-03-27,付费广告,一线,老客带新
U01876,2024-01-22,自然搜索,二线,新客
U01877,2023-07-28,付费广告,三线,新客
U01878,2023-05-09,社交媒体,三线,新客
U01879,2024-02-18,自然搜索,四线及以下,新客
U01880,2024-01-11,自然搜索,二线,老客带新
U01881,2024-11-08,自然搜索,三线,新客
U01882,2024-03-16,社交媒体,一线,老客带新
U01883,2024-06-12,内容营销,二线,新客
U01884,2023-02-04,内容营销,一线,新客
U01885,2023-01-05,付费广告,二线,新客
U01886,2024-05-30,内容营销,二线,老客带新
U01887,2024-07-09,社交媒体,二线,新客
U01888,2023-08-19,付费广告,二线,新客
U01889,2024-04-26,社交媒体,四线及以下,新客
U01890,2023-12-23,自然搜索,二线,新客
U01891,2024-07-09,内容营销,四线及以下,老客带新
U01892,2023-09-05,付费广告,三线,新客
U01893,2023-02-09,付费广告,二线,新客
U01894,2023-09-30,社交媒体,三线,新客
U01895,2024-07-05,付费广告,一线,新客
U01896,2024-01-06,付费广告,三线,新客
U01897,2024-02-13,社交媒体,二线,新客
U01898,2024-07-16,自然搜索,四线及以下,新客
U01899,2023-09-23,社交媒体,三线,新客
U01900,2023-07-28,付费广告,三线,新客
U01901,2023-03-22,社交媒体,三线,新客
U01902,2023-06-27,社交媒体,二线,新客
U01903,2024-08-25,付费广告,一线,新客
U01904,2023-06-03,社交媒体,二线,新客
U01905,2024-04-03,社交媒体,二线,新客
U01906,2023-02-17,口碑推荐,一线,新客
U01907,2023-09-10,社交媒体,四线及以下,新客
U01908,2023-03-13,内容营销,二线,新客
U01909,2023-01-24,自然搜索,四线及以下,新客
U01910,2024-01-11,付费广告,三线,新客
U01911,2023-05-22,内容营销,二线,老客带新
U01912,2024-05-20,付费广告,四线及以下,新客
U01913,2024-11-15,自然搜索,二线,新客
U01914,2023-06-28,付费广告,四线及以下,新客
U01915,2024-09-14,自然搜索,二线,新客
U01916,2023-11-15,自然搜索,二线,新客
U01917,2023-04-04,内容营销,二线,新客
U01918,2024-01-19,付费广告,二线,老客带新
U01919,2023-09-19,付费广告,二线,老客带新
U01920,2023-06-26,内容营销,二线,新客
U01921,2023-11-29,内容营销,二线,新客
U01922,2023-03-05,付费广告,四线及以下,新客
U01923,2023-12-12,付费广告,二线,新客
U01924,2023-09-21,口碑推荐,二线,新客
U01925,2023-08-10,社交媒体,三线,新客
U01926,2024-04-21,社交媒体,三线,新客
U01927,2024-09-26,内容营销,四线及以下,新客
U01928,2023-01-25,社交媒体,二线,老客带新
U01929,2023-07-02,付费广告,一线,新客
U01930,2024-12-19,社交媒体,二线,新客
U01931,2023-05-08,付费广告,二线,新客
U01932,2023-04-06,口碑推荐,四线及以下,新客
U01933,2024-11-22,社交媒体,二线,新客
U01934,2023-01-16,自然搜索,四线及以下,新客
U01935,2024-08-12,付费广告,二线,新客
U01936,2023-10-26,付费广告,四线及以下,新客
U01937,2024-06-22,付费广告,一线,老客带新
U01938,2023-03-13,社交媒体,四线及以下,老客带新
U01939,2024-03-23,付费广告,四线及以下,新客
U01940,2023-11-14,口碑推荐,四线及以下,新客
U01941,2024-05-01,自然搜索,一线,新客
U01942,2023-05-09,社交媒体,一线,新客
U01943,2023-02-16,口碑推荐,三线,老客带新
U01944,2024-08-17,社交媒体,一线,新客
U01945,2023-12-03,付费广告,一线,新客
U01946,2023-01-05,内容营销,一线,老客带新
U01947,2024-05-08,付费广告,二线,新客
U01948,2024-05-30,自然搜索,二线,老客带新
U01949,2024-12-15,付费广告,一线,新客
U01950,2023-03-13,自然搜索,一线,新客
U01951,2023-12-31,内容营销,二线,新客
U01952,2024-02-17,自然搜索,二线,新客
U01953,2023-11-24,口碑推荐,一线,新客
U01954,2023-10-17,口碑推荐,二线,新客
U01955,2024-05-31,自然搜索,四线及以下,新客
U01956,2024-03-17,社交媒体,四线及以下,老客带新
U01957,2023-10-03,自然搜索,四线及以下,新客
U01958,2023-05-11,付费广告,四线及以下,新客
U01959,2023-05-04,自然搜索,二线,新客
U01960,2024-10-28,内容营销,三线,新客
U01961,2023-04-19,内容营销,二线,新客
U01962,2023-09-15,自然搜索,三线,新客
U01963,2024-01-23,自然搜索,二线,新客
U01964,2024-03-16,口碑推荐,三线,新客
U01965,2024-05-08,付费广告,二线,新客
U01966,2024-04-17,内容营销,一线,新客
U01967,2023-04-06,社交媒体,三线,新客
U01968,2023-05-10,付费广告,一线,老客带新
U01969,2024-05-08,口碑推荐,一线,老客带新
U01970,2023-02-13,付费广告,一线,新客
U01971,2024-10-13,内容营销,二线,新客
U01972,2024-11-10,内容营销,一线,新客
U01973,2023-03-12,自然搜索,四线及以下,新客
U01974,2023-02-13,自然搜索,二线,老客带新
U01975,2024-07-20,内容营销,二线,新客
U01976,2024-05-16,内容营销,二线,新客
U01977,2024-02-07,自然搜索,三线,老客带新
U01978,2024-09-04,口碑推荐,三线,新客
U01979,2023-11-04,付费广告,三线,新客
U01980,2023-04-20,付费广告,三线,新客
U01981,2023-01-29,内容营销,四线及以下,新客
U01982,2024-11-24,自然搜索,四线及以下,新客
U01983,2024-01-11,内容营销,三线,新客
U01984,2023-02-11,自然搜索,一线,新客
U01985,2023-04-20,社交媒体,三线,新客
U01986,2024-04-28,自然搜索,二线,新客
U01987,2024-06-02,付费广告,三线,新客
U01988,2024-10-17,社交媒体,三线,新客
U01989,2024-12-17,自然搜索,三线,新客
U01990,2024-06-29,付费广告,三线,新客
U01991,2023-07-21,付费广告,一线,新客
U01992,2023-08-27,自然搜索,一线,新客
U01993,2023-05-18,口碑推荐,一线,新客
U01994,2023-05-05,付费广告,四线及以下,新客
U01995,2024-10-11,社交媒体,三线,新客
U01996,2024-08-25,付费广告,三线,新客
U01997,2023-11-19,付费广告,三线,新客
U01998,2024-01-11,自然搜索,三线,新客
U01999,2023-12-19,付费广告,四线及以下,新客
U02000,2024-09-14,付费广告,三线,老客带新
U02001,2023-11-04,社交媒体,三线,新客
U02002,2023-05-18,口碑推荐,三线,新客
U02003,2024-12-11,付费广告,一线,新客
U02004,2023-09-12,自然搜索,三线,新客
U02005,2023-12-03,自然搜索,二线,新客
U02006,2024-05-14,自然搜索,一线,新客
U02007,2024-07-20,自然搜索,三线,新客
U02008,2024-04-07,付费广告,二线,新客
U02009,2023-12-17,自然搜索,四线及以下,老客带新
U02010,2023-06-23,自然搜索,一线,新客
U02011,2023-04-07,自然搜索,二线,新客
U02012,2023-10-29,自然搜索,二线,老客带新
U02013,2024-12-14,自然搜索,一线,新客
U02014,2024-03-23,自然搜索,二线,老客带新
U02015,2023-11-22,付费广告,一线,新客
U02016,2024-07-12,付费广告,一线,新客
U02017,2024-05-14,自然搜索,一线,新客
U02018,2024-09-06,付费广告,一线,新客
U02019,2024-06-22,付费广告,三线,老客带新
U02020,2024-07-09,自然搜索,一线,新客
U02021,2024-02-29,自然搜索,三线,新客
U02022,2023-07-13,付费广告,三线,老客带新
U02023,2023-03-18,社交媒体,二线,新客
U02024,2023-09-06,自然搜索,四线及以下,老客带新
U02025,2024-08-06,自然搜索,三线,新客
U02026,2024-05-12,内容营销,三线,新客
U02027,2024-04-26,付费广告,一线,新客
U02028,2023-08-18,自然搜索,三线,新客
U02029,2023-06-03,内容营销,三线,新客
U02030,2023-05-14,口碑推荐,二线,老客带新
U02031,2024-03-10,付费广告,一线,老客带新
U02032,2024-11-07,付费广告,二线,新客
U02033,2024-06-16,自然搜索,三线,新客
U02034,2024-10-03,自然搜索,二线,老客带新
U02035,2023-03-24,社交媒体,三线,新客
U02036,2023-10-08,自然搜索,一线,新客
U02037,2024-09-08,付费广告,三线,新客
U02038,2023-11-29,内容营销,一线,老客带新
U02039,2023-09-22,内容营销,一线,新客
U02040,2023-03-26,自然搜索,二线,新客
U02041,2024-02-28,社交媒体,一线,新客
U02042,2024-07-12,付费广告,一线,新客
U02043,2023-08-25,内容营销,一线,老客带新
U02044,2024-05-03,付费广告,二线,老客带新
U02045,2023-07-07,自然搜索,四线及以下,新客
U02046,2023-03-03,自然搜索,三线,新客
U02047,2023-04-26,付费广告,二线,老客带新
U02048,2023-05-02,付费广告,一线,新客
U02049,2024-03-01,口碑推荐,二线,新客
U02050,2024-01-04,社交媒体,三线,老客带新
U02051,2023-08-04,付费广告,二线,新客
U02052,2023-08-30,付费广告,一线,新客
U02053,2023-04-04,自然搜索,一线,新客
U02054,2023-02-08,内容营销,三线,新客
U02055,2024-10-31,内容营销,二线,新客
U02056,2023-02-14,内容营销,三线,新客
U02057,2024-01-30,内容营销,二线,老客带新
U02058,2023-06-11,自然搜索,一线,新客
U02059,2023-03-10,自然搜索,二线,新客
U02060,2023-03-16,社交媒体,二线,新客
U02061,2024-01-09,内容营销,一线,新客
U02062,2023-02-13,自然搜索,一线,新客
U02063,2024-07-21,自然搜索,一线,新客
U02064,2023-06-16,口碑推荐,一线,新客
U02065,2023-02-08,自然搜索,二线,新客
U02066,2024-05-18,付费广告,四线及以下,新客
U02067,2023-02-10,社交媒体,二线,新客
U02068,2024-04-01,自然搜索,三线,新客
U02069,2023-02-02,自然搜索,二线,新客
U02070,2024-01-20,口碑推荐,二线,新客
U02071,2024-03-24,社交媒体,一线,新客
U02072,2023-02-07,内容营销,二线,新客
U02073,2023-03-10,付费广告,二线,新客
U02074,2024-11-05,自然搜索,一线,老客带新
U02075,2024-12-14,社交媒体,三线,新客
U02076,2024-09-29,付费广告,二线,新客
U02077,2024-08-30,自然搜索,二线,新客
U02078,2023-01-18,口碑推荐,一线,新客
U02079,2023-09-19,自然搜索,二线,老客带新
U02080,2024-01-17,付费广告,三线,新客
U02081,2024-07-15,自然搜索,一线,新客
U02082,2024-07-19,付费广告,一线,新客
U02083,2024-10-09,付费广告,二线,新客
U02084,2024-11-14,付费广告,一线,新客
U02085,2023-10-08,社交媒体,三线,老客带新
U02086,2023-04-09,内容营销,三线,新客
U02087,2024-10-12,自然搜索,一线,新客
U02088,2024-08-11,自然搜索,一线,新客
U02089,2024-02-13,自然搜索,三线,新客
U02090,2024-02-15,自然搜索,一线,新客
U02091,2024-09-16,社交媒体,一线,新客
U02092,2024-03-18,社交媒体,三线,新客
U02093,2023-04-14,口碑推荐,二线,新客
U02094,2024-10-30,自然搜索,二线,新客
U02095,2024-06-06,付费广告,一线,新客
U02096,2024-11-05,付费广告,三线,新客
U02097,2023-02-18,自然搜索,二线,新客
U02098,2024-11-23,社交媒体,四线及以下,老客带新
U02099,2023-11-06,内容营销,三线,新客
U02100,2023-12-14,付费广告,一线,新客
U02101,2024-03-21,口碑推荐,二线,新客
U02102,2024-05-21,付费广告,二线,新客
U02103,2024-06-16,自然搜索,二线,新客
U02104,2023-06-17,社交媒体,三线,老客带新
U02105,2024-11-15,付费广告,二线,新客
U02106,2024-06-02,自然搜索,一线,新客
U02107,2023-09-04,社交媒体,三线,新客
U02108,2023-05-13,内容营销,一线,老客带新
U02109,2023-11-22,付费广告,三线,新客
U02110,2023-01-12,付费广告,三线,新客
U02111,2024-07-03,内容营销,二线,老客带新
U02112,2023-02-12,口碑推荐,一线,新客
U02113,2023-04-05,社交媒体,三线,新客
U02114,2024-06-09,自然搜索,三线,新客
U02115,2024-07-07,内容营销,二线,新客
U02116,2024-07-11,自然搜索,一线,新客
U02117,2023-06-16,社交媒体,二线,新客
U02118,2024-12-03,自然搜索,一线,新客
U02119,2024-06-29,社交媒体,一线,新客
U02120,2024-05-21,付费广告,一线,新客
U02121,2024-11-17,付费广告,一线,新客
U02122,2023-01-29,付费广告,二线,新客
U02123,2024-12-14,自然搜索,四线及以下,老客带新
U02124,2023-10-13,社交媒体,三线,老客带新
U02125,2024-11-12,内容营销,一线,老客带新
U02126,2024-09-03,内容营销,二线,新客
U02127,2024-01-01,自然搜索,二线,新客
U02128,2023-01-25,社交媒体,一线,老客带新
U02129,2023-12-08,社交媒体,四线及以下,老客带新
U02130,2024-04-29,付费广告,二线,新客
U02131,2024-03-21,自然搜索,四线及以下,新客
U02132,2023-09-19,社交媒体,二线,新客
U02133,2024-08-12,内容营销,三线,新客
U02134,2024-07-06,社交媒体,一线,新客
U02135,2023-05-11,付费广告,二线,新客
U02136,2024-04-30,付费广告,一线,新客
U02137,2024-10-08,自然搜索,三线,新客
U02138,2023-07-28,口碑推荐,三线,新客
U02139,2023-09-01,社交媒体,三线,新客
U02140,2024-03-12,自然搜索,三线,老客带新
U02141,2024-06-08,内容营销,三线,新客
U02142,2023-03-14,付费广告,一线,新客
U02143,2023-09-26,内容营销,二线,新客
U02144,2023-07-09,付费广告,三线,新客
U02145,2024-01-14,自然搜索,三线,新客
U02146,2023-05-14,付费广告,三线,新客
U02147,2023-04-03,付费广告,一线,新客
U02148,2024-04-04,自然搜索,一线,新客
U02149,2023-09-04,社交媒体,四线及以下,新客
U02150,2023-11-19,社交媒体,二线,新客
U02151,2024-12-13,社交媒体,一线,新客
U02152,2023-01-05,自然搜索,三线,老客带新
U02153,2024-01-19,付费广告,四线及以下,新客
U02154,2024-01-09,自然搜索,一线,新客
U02155,2023-02-09,社交媒体,三线,新客
U02156,2024-11-29,自然搜索,四线及以下,新客
U02157,2023-07-04,内容营销,四线及以下,新客
U02158,2024-05-28,社交媒体,四线及以下,新客
U02159,2023-06-12,付费广告,二线,新客
U02160,2023-12-18,付费广告,二线,新客
U02161,2023-08-21,自然搜索,一线,老客带新
U02162,2024-09-23,付费广告,一线,老客带新
U02163,2023-04-22,内容营销,二线,新客
U02164,2023-10-31,内容营销,二线,新客
U02165,2024-01-21,自然搜索,一线,新客
U02166,2024-05-17,社交媒体,二线,新客
U02167,2024-10-02,社交媒体,一线,新客
U02168,2024-09-04,社交媒体,三线,新客
U02169,2024-03-17,自然搜索,一线,新客
U02170,2023-10-12,自然搜索,二线,新客
U02171,2024-01-01,付费广告,二线,新客
U02172,2023-06-24,口碑推荐,一线,新客
U02173,2023-02-22,付费广告,四线及以下,新客
U02174,2024-04-29,付费广告,二线,新客
U02175,2024-02-05,内容营销,二线,新客
U02176,2023-03-27,社交媒体,一线,新客
U02177,2023-03-17,内容营销,二线,新客
U02178,2023-06-17,付费广告,一线,新客
U02179,2023-12-19,自然搜索,二线,新客
U02180,2024-08-17,内容营销,二线,老客带新
U02181,2023-11-22,付费广告,四线及以下,老客带新
U02182,2023-04-27,自然搜索,三线,新客
U02183,2023-06-01,付费广告,一线,新客
U02184,2024-08-16,自然搜索,一线,新客
U02185,2024-04-10,付费广告,二线,新客
U02186,2024-05-03,内容营销,一线,老客带新
U02187,2023-12-24,内容营销,一线,新客
U02188,2024-10-13,内容营销,三线,老客带新
U02189,2023-10-25,自然搜索,一线,新客
U02190,2024-03-05,付费广告,三线,新客
U02191,2023-02-05,自然搜索,一线,新客
U02192,2023-06-07,内容营销,四线及以下,新客
U02193,2024-09-17,付费广告,三线,新客
U02194,2023-01-24,社交媒体,三线,新客
U02195,2023-07-20,社交媒体,一线,新客
U02196,2023-12-13,付费广告,四线及以下,新客
U02197,2024-04-06,付费广告,三线,新客
U02198,2024-08-27,内容营销,三线,新客
U02199,2024-01-03,内容营销,二线,新客
U02200,2023-04-16,付费广告,三线,新客
U02201,2024-07-03,付费广告,一线,新客
U02202,2023-11-05,内容营销,二线,新客
U02203,2023-01-24,自然搜索,三线,老客带新
U02204,2024-11-29,付费广告,二线,新客
U02205,2024-01-18,自然搜索,一线,新客
U02206,2023-04-09,付费广告,二线,新客
U02207,2023-03-11,自然搜索,三线,新客
U02208,2023-02-02,付费广告,一线,新客
U02209,2024-01-11,自然搜索,一线,新客
U02210,2024-11-03,付费广告,一线,新客
U02211,2023-04-27,内容营销,三线,新客
U02212,2023-08-08,口碑推荐,一线,新客
U02213,2024-10-27,口碑推荐,三线,新客
U02214,2024-12-11,社交媒体,二线,老客带新
U02215,2024-06-05,自然搜索,三线,老客带新
U02216,2024-03-24,自然搜索,四线及以下,新客
U02217,2024-10-01,内容营销,一线,新客
U02218,2024-05-22,付费广告,二线,新客
U02219,2023-12-04,自然搜索,三线,新客
U02220,2023-10-23,社交媒体,一线,新客
U02221,2023-10-25,付费广告,一线,新客
U02222,2024-01-15,付费广告,三线,新客
U02223,2023-11-10,内容营销,四线及以下,新客
U02224,2024-08-31,内容营销,二线,新客
U02225,2023-08-03,付费广告,一线,新客
U02226,2024-03-24,内容营销,二线,新客
U02227,2023-11-08,社交媒体,一线,新客
U02228,2023-01-18,社交媒体,三线,新客
U02229,2024-03-16,自然搜索,三线,新客
U02230,2023-06-24,自然搜索,四线及以下,新客
U02231,2024-10-20,社交媒体,一线,新客
U02232,2024-03-05,内容营销,二线,新客
U02233,2024-02-13,社交媒体,一线,新客
U02234,2024-05-13,自然搜索,二线,新客
U02235,2023-05-21,自然搜索,三线,新客
U02236,2024-08-02,口碑推荐,一线,新客
U02237,2023-11-21,自然搜索,三线,新客
U02238,2024-09-23,付费广告,三线,新客
U02239,2024-05-31,自然搜索,四线及以下,老客带新
U02240,2023-02-15,自然搜索,三线,新客
U02241,2024-09-06,社交媒体,三线,新客
U02242,2023-05-07,社交媒体,二线,新客
U02243,2023-06-22,付费广告,一线,新客
U02244,2024-06-08,自然搜索,二线,新客
U02245,2023-10-12,口碑推荐,二线,新客
U02246,2023-12-30,自然搜索,三线,新客
U02247,2023-06-08,付费广告,三线,老客带新
U02248,2023-12-10,内容营销,二线,新客
U02249,2023-11-09,自然搜索,一线,新客
U02250,2023-01-18,内容营销,一线,新客
U02251,2024-04-06,自然搜索,三线,新客
U02252,2024-01-14,社交媒体,三线,新客
U02253,2023-11-25,付费广告,三线,新客
U02254,2023-12-03,内容营销,二线,新客
U02255,2023-09-14,付费广告,一线,新客
U02256,2023-04-04,付费广告,三线,新客
U02257,2024-04-19,内容营销,三线,新客
U02258,2023-12-08,付费广告,二线,新客
U02259,2023-05-26,付费广告,三线,新客
U02260,2024-06-13,付费广告,二线,新客
U02261,2024-11-14,社交媒体,三线,老客带新
U02262,2023-06-22,自然搜索,三线,新客
U02263,2024-06-20,自然搜索,三线,新客
U02264,2023-06-04,社交媒体,二线,新客
U02265,2023-12-16,付费广告,二线,新客
U02266,2023-02-17,内容营销,三线,新客
U02267,2023-11-08,内容营销,三线,新客
U02268,2024-09-08,社交媒体,二线,新客
U02269,2023-02-02,口碑推荐,三线,新客
U02270,2024-10-30,社交媒体,一线,新客
U02271,2024-01-06,自然搜索,四线及以下,老客带新
U02272,2023-08-03,口碑推荐,三线,老客带新
U02273,2024-02-26,自然搜索,二线,新客
U02274,2023-11-04,付费广告,二线,新客
U02275,2024-05-22,口碑推荐,一线,新客
U02276,2024-08-17,付费广告,一线,老客带新
U02277,2024-06-16,内容营销,一线,新客
U02278,2024-10-04,自然搜索,三线,新客
U02279,2023-09-03,社交媒体,四线及以下,新客
U02280,2023-10-02,自然搜索,二线,新客
U02281,2023-05-29,社交媒体,二线,新客
U02282,2023-10-09,口碑推荐,二线,老客带新
U02283,2024-09-16,社交媒体,一线,新客
U02284,2023-10-26,付费广告,一线,新客
U02285,2023-08-01,自然搜索,三线,新客
U02286,2024-10-30,自然搜索,四线及以下,老客带新
U02287,2024-04-22,社交媒体,二线,新客
U02288,2024-09-27,内容营销,三线,新客
U02289,2023-03-14,自然搜索,四线及以下,老客带新
U02290,2024-01-09,社交媒体,一线,新客
U02291,2023-10-02,内容营销,三线,新客
U02292,2023-09-20,付费广告,三线,新客
U02293,2024-12-14,社交媒体,二线,老客带新
U02294,2023-02-19,口碑推荐,一线,老客带新
U02295,2023-01-26,付费广告,三线,新客
U02296,2023-07-17,付费广告,三线,新客
U02297,2023-03-22,自然搜索,一线,新客
U02298,2024-08-14,内容营销,二线,新客
U02299,2023-03-05,内容营销,一线,新客
U02300,2024-05-02,口碑推荐,四线及以下,新客
U02301,2024-02-12,自然搜索,二线,新客
U02302,2024-06-07,付费广告,三线,新客
U02303,2024-08-13,自然搜索,二线,新客
U02304,2024-09-19,自然搜索,一线,新客
U02305,2024-05-29,社交媒体,一线,新客
U02306,2023-01-19,内容营销,一线,老客带新
U02307,2023-01-27,内容营销,一线,新客
U02308,2024-01-16,社交媒体,二线,老客带新
U02309,2024-08-16,自然搜索,一线,新客
U02310,2023-10-25,付费广告,二线,新客
U02311,2023-11-06,付费广告,二线,新客
U02312,2023-09-03,口碑推荐,二线,新客
U02313,2023-01-18,口碑推荐,三线,新客
U02314,2024-09-24,付费广告,三线,新客
U02315,2024-12-04,付费广告,四线及以下,新客
U02316,2023-09-02,自然搜索,一线,新客
U02317,2023-05-12,付费广告,二线,新客
U02318,2024-12-10,付费广告,二线,新客
U02319,2024-08-26,自然搜索,二线,新客
U02320,2023-12-23,付费广告,三线,新客
U02321,2024-07-13,内容营销,二线,新客
U02322,2024-01-24,社交媒体,二线,老客带新
U02323,2023-07-15,自然搜索,二线,新客
U02324,2024-10-29,自然搜索,四线及以下,新客
U02325,2023-08-04,付费广告,四线及以下,新客
U02326,2024-09-06,付费广告,二线,新客
U02327,2023-04-24,付费广告,一线,新客
U02328,2023-10-18,付费广告,三线,老客带新
U02329,2024-03-14,社交媒体,四线及以下,新客
U02330,2024-08-06,口碑推荐,一线,新客
U02331,2023-08-08,付费广告,二线,新客
U02332,2024-04-14,口碑推荐,四线及以下,新客
U02333,2024-04-02,付费广告,三线,新客
U02334,2024-02-23,自然搜索,一线,新客
U02335,2024-02-20,社交媒体,二线,新客
U02336,2023-04-27,社交媒体,四线及以下,新客
U02337,2024-02-28,内容营销,三线,新客
U02338,2023-05-02,社交媒体,三线,新客
U02339,2023-03-17,内容营销,三线,新客
U02340,2024-12-18,内容营销,一线,新客
U02341,2023-08-03,社交媒体,三线,新客
U02342,2023-02-24,付费广告,一线,新客
U02343,2024-12-01,社交媒体,四线及以下,新客
U02344,2023-04-04,内容营销,二线,新客
U02345,2023-02-25,口碑推荐,四线及以下,老客带新
U02346,2024-05-18,自然搜索,一线,新客
U02347,2024-09-16,口碑推荐,二线,新客
U02348,2024-08-16,自然搜索,一线,新客
U02349,2024-01-01,付费广告,三线,新客
U02350,2024-09-01,自然搜索,三线,老客带新
U02351,2024-09-28,社交媒体,三线,新客
U02352,2023-05-26,内容营销,二线,新客
U02353,2023-10-06,付费广告,一线,新客
U02354,2023-07-07,自然搜索,四线及以下,新客
U02355,2023-06-21,付费广告,三线,新客
U02356,2024-07-27,社交媒体,三线,新客
U02357,2024-07-16,付费广告,三线,新客
U02358,2024-02-29,付费广告,三线,新客
U02359,2023-12-03,自然搜索,二线,新客
U02360,2024-06-28,付费广告,三线,新客
U02361,2024-03-05,付费广告,三线,新客
U02362,2023-05-14,社交媒体,四线及以下,新客
U02363,2024-11-17,自然搜索,三线,新客
U02364,2024-05-30,社交媒体,一线,新客
U02365,2024-04-22,自然搜索,二线,新客
U02366,2024-07-08,付费广告,一线,新客
U02367,2024-04-22,付费广告,一线,新客
U02368,2024-03-18,社交媒体,三线,新客
U02369,2023-04-08,内容营销,四线及以下,新客
U02370,2024-04-19,内容营销,一线,老客带新
U02371,2024-10-13,社交媒体,二线,新客
U02372,2024-10-13,付费广告,四线及以下,新客
U02373,2023-08-16,口碑推荐,三线,老客带新
U02374,2024-04-22,社交媒体,二线,新客
U02375,2024-11-01,自然搜索,三线,新客
U02376,2023-10-25,口碑推荐,二线,新客
U02377,2023-02-09,付费广告,一线,新客
U02378,2024-05-06,自然搜索,一线,新客
U02379,2023-10-20,付费广告,一线,新客
U02380,2024-04-29,付费广告,二线,新客
U02381,2024-04-15,付费广告,四线及以下,新客
U02382,2024-03-21,自然搜索,三线,新客
U02383,2024-08-28,自然搜索,二线,新客
U02384,2023-06-17,自然搜索,二线,老客带新
U02385,2023-01-26,社交媒体,一线,老客带新
U02386,2024-06-28,社交媒体,三线,新客
U02387,2024-05-04,付费广告,三线,老客带新
U02388,2024-11-23,自然搜索,一线,新客
U02389,2023-08-14,自然搜索,一线,老客带新
