user_id,register_date,country,channel,device,age_group,gender
U05681,2024-01-09,印尼,KOL推荐,Android,18-24,男
U05682,2024-01-12,马来西亚,KOL推荐,Android,25-34,女
U05683,2024-09-15,泰国,付费广告,iOS,25-34,女
U05684,2023-03-03,泰国,KOL推荐,iOS,25-34,男
U05685,2023-02-26,菲律宾,自然搜索,iOS,18-24,男
U05686,2023-06-25,印尼,社交媒体,iOS,35-44,男
U05687,2024-04-23,马来西亚,内容营销,Android,45+,女
U05688,2024-06-09,泰国,付费广告,Android,25-34,女
U05689,2023-03-23,印尼,KOL推荐,iOS,35-44,男
U05690,2024-11-16,泰国,付费广告,Android,45+,女
U05691,2023-04-14,泰国,自然搜索,Android,25-34,女
U05692,2023-04-28,印尼,KOL推荐,iOS,35-44,女
U05693,2024-06-18,印尼,自然搜索,iOS,35-44,女
U05694,2024-06-28,菲律宾,社交媒体,iOS,18-24,女
U05695,2024-09-03,越南,自然搜索,Android,25-34,男
U05696,2023-07-13,越南,内容营销,Android,35-44,女
U05697,2023-07-22,越南,付费广告,Android,18-24,女
U05698,2024-01-24,马来西亚,自然搜索,iOS,35-44,男
U05699,2023-04-16,越南,自然搜索,Android,25-34,女
U05700,2024-03-13,越南,内容营销,iOS,25-34,男
U05701,2023-10-10,越南,社交媒体,Android,25-34,女
U05702,2023-05-04,印尼,社交媒体,Android,25-34,女
U05703,2024-07-15,越南,付费广告,iOS,35-44,女
U05704,2023-09-16,马来西亚,付费广告,Android,25-34,女
U05705,2023-04-25,越南,自然搜索,Android,45+,女
U05706,2023-11-17,菲律宾,社交媒体,Android,25-34,女
U05707,2024-09-01,泰国,自然搜索,iOS,35-44,女
U05708,2023-09-12,印尼,内容营销,Android,45+,女
U05709,2024-11-12,马来西亚,KOL推荐,Android,18-24,女
U05710,2023-10-09,泰国,付费广告,Android,35-44,女
U05711,2024-09-26,马来西亚,自然搜索,iOS,18-24,男
U05712,2024-08-16,越南,KOL推荐,Android,35-44,女
U05713,2024-01-03,马来西亚,自然搜索,iOS,25-34,男
U05714,2024-06-04,印尼,自然搜索,Android,45+,女
U05715,2024-07-25,越南,自然搜索,iOS,35-44,男
U05716,2024-01-28,泰国,社交媒体,iOS,18-24,女
U05717,2024-01-12,越南,KOL推荐,Android,18-24,男
U05718,2024-12-28,泰国,付费广告,iOS,25-34,男
U05719,2023-01-02,泰国,自然搜索,Android,25-34,女
U05720,2023-03-22,泰国,付费广告,Android,18-24,男
U05721,2024-09-27,越南,社交媒体,iOS,18-24,男
U05722,2024-09-22,菲律宾,自然搜索,iOS,25-34,男
U05723,2024-01-12,泰国,自然搜索,Android,18-24,女
U05724,2024-04-14,泰国,内容营销,iOS,35-44,男
U05725,2024-12-14,印尼,内容营销,Android,35-44,女
U05726,2024-05-05,泰国,内容营销,Android,35-44,女
U05727,2023-06-27,泰国,KOL推荐,Android,18-24,男
U05728,2023-10-27,泰国,自然搜索,Android,18-24,女
U05729,2024-10-09,马来西亚,自然搜索,iOS,25-34,女
U05730,2023-07-04,菲律宾,付费广告,Android,45+,女
U05731,2024-11-07,越南,付费广告,Android,25-34,男
U05732,2023-11-27,印尼,内容营销,Android,25-34,女
U05733,2023-06-16,印尼,KOL推荐,Android,18-24,女
U05734,2024-04-24,印尼,社交媒体,Android,35-44,女
U05735,2024-12-13,印尼,自然搜索,Android,25-34,女
U05736,2023-12-22,印尼,内容营销,iOS,18-24,男
U05737,2023-02-21,越南,KOL推荐,Android,25-34,男
U05738,2024-01-01,泰国,自然搜索,iOS,35-44,男
U05739,2023-10-26,越南,内容营销,iOS,25-34,女
U05740,2023-10-28,菲律宾,付费广告,iOS,35-44,女
U05741,2023-11-09,印尼,自然搜索,iOS,35-44,女
U05742,2023-04-17,菲律宾,社交媒体,iOS,35-44,男
U05743,2024-07-10,马来西亚,社交媒体,Android,25-34,女
U05744,2024-01-02,泰国,自然搜索,iOS,35-44,男
U05745,2023-09-07,印尼,付费广告,Android,45+,女
U05746,2023-10-12,印尼,内容营销,iOS,25-34,女
U05747,2024-10-20,马来西亚,社交媒体,iOS,18-24,女
U05748,2023-11-04,马来西亚,社交媒体,iOS,35-44,男
U05749,2023-12-12,印尼,自然搜索,iOS,18-24,女
U05750,2024-11-08,泰国,自然搜索,iOS,45+,男
U05751,2024-08-14,菲律宾,付费广告,Android,18-24,男
U05752,2023-07-03,泰国,自然搜索,Android,45+,男
U05753,2024-07-14,菲律宾,自然搜索,iOS,25-34,女
U05754,2024-07-10,马来西亚,自然搜索,iOS,35-44,男
U05755,2023-12-18,越南,社交媒体,iOS,25-34,男
U05756,2024-07-24,印尼,付费广告,Android,45+,女
U05757,2024-06-13,越南,KOL推荐,Android,18-24,男
U05758,2024-05-21,越南,自然搜索,iOS,18-24,男
U05759,2024-12-06,越南,付费广告,iOS,18-24,女
U05760,2024-04-18,菲律宾,自然搜索,Android,45+,男
U05761,2023-09-13,马来西亚,付费广告,iOS,25-34,男
U05762,2023-04-13,马来西亚,自然搜索,Android,35-44,女
U05763,2023-03-04,泰国,内容营销,iOS,35-44,男
U05764,2024-07-24,菲律宾,KOL推荐,Android,35-44,女
U05765,2023-01-01,印尼,付费广告,Android,35-44,男
U05766,2023-09-23,越南,自然搜索,Android,25-34,女
U05767,2023-03-03,泰国,社交媒体,Android,35-44,男
U05768,2024-06-02,越南,KOL推荐,iOS,35-44,女
U05769,2023-11-09,马来西亚,自然搜索,Android,18-24,女
U05770,2023-02-20,印尼,社交媒体,iOS,18-24,男
U05771,2023-04-09,印尼,KOL推荐,Android,18-24,男
U05772,2024-02-19,越南,KOL推荐,Android,25-34,男
U05773,2024-04-26,印尼,KOL推荐,iOS,25-34,男
U05774,2024-02-15,泰国,内容营销,iOS,25-34,男
U05775,2024-06-28,越南,内容营销,Android,45+,女
U05776,2024-03-19,印尼,付费广告,Android,25-34,男
U05777,2023-09-21,泰国,社交媒体,Android,35-44,男
U05778,2024-09-16,菲律宾,KOL推荐,iOS,25-34,女
U05779,2024-11-17,泰国,社交媒体,iOS,18-24,女
U05780,2023-10-05,印尼,内容营销,iOS,25-34,男
U05781,2023-09-14,越南,自然搜索,Android,45+,女
U05782,2024-10-28,印尼,付费广告,Android,18-24,女
U05783,2024-12-10,泰国,付费广告,Android,25-34,男
U05784,2024-12-01,泰国,付费广告,Android,18-24,男
U05785,2024-12-22,马来西亚,自然搜索,Android,25-34,男
U05786,2024-08-03,越南,社交媒体,Android,25-34,男
U05787,2024-04-05,菲律宾,自然搜索,Android,35-44,男
U05788,2024-01-05,马来西亚,社交媒体,Android,35-44,男
U05789,2024-11-25,泰国,社交媒体,iOS,25-34,女
U05790,2023-11-17,越南,付费广告,Android,45+,女
U05791,2023-03-22,印尼,付费广告,iOS,25-34,女
U05792,2023-06-16,马来西亚,社交媒体,iOS,35-44,女
U05793,2024-08-02,马来西亚,KOL推荐,Android,25-34,女
U05794,2023-05-19,印尼,内容营销,Android,35-44,女
U05795,2024-08-22,菲律宾,内容营销,Android,35-44,女
U05796,2023-11-23,泰国,内容营销,iOS,45+,男
U05797,2024-06-27,马来西亚,社交媒体,Android,18-24,男
U05798,2023-03-12,马来西亚,内容营销,Android,35-44,女
U05799,2024-11-13,泰国,KOL推荐,iOS,35-44,男
U05800,2024-09-20,越南,内容营销,Android,35-44,男
U05801,2024-08-09,泰国,自然搜索,iOS,25-34,男
U05802,2023-09-26,越南,内容营销,Android,18-24,女
U05803,2023-07-01,菲律宾,付费广告,Android,18-24,男
U05804,2023-01-19,越南,KOL推荐,iOS,25-34,男
U05805,2023-03-07,泰国,自然搜索,iOS,35-44,男
U05806,2023-12-16,越南,付费广告,iOS,35-44,女
U05807,2024-01-18,马来西亚,付费广告,iOS,18-24,男
U05808,2024-12-17,印尼,付费广告,iOS,45+,男
U05809,2024-12-09,越南,自然搜索,iOS,18-24,女
U05810,2024-02-05,泰国,KOL推荐,iOS,25-34,女
U05811,2023-11-20,马来西亚,自然搜索,iOS,18-24,女
U05812,2023-06-06,菲律宾,付费广告,iOS,35-44,女
U05813,2024-12-08,越南,自然搜索,iOS,35-44,男
U05814,2023-01-09,泰国,社交媒体,Android,25-34,女
U05815,2023-10-17,泰国,付费广告,Android,35-44,男
U05816,2023-03-23,泰国,付费广告,iOS,18-24,女
U05817,2024-09-22,印尼,付费广告,Android,25-34,男
U05818,2024-01-08,马来西亚,社交媒体,Android,25-34,男
U05819,2024-08-14,印尼,自然搜索,Android,18-24,男
U05820,2024-08-08,菲律宾,自然搜索,iOS,35-44,男
U05821,2024-07-13,越南,自然搜索,Android,35-44,女
U05822,2023-06-04,印尼,内容营销,iOS,18-24,女
U05823,2023-06-20,印尼,付费广告,iOS,18-24,女
U05824,2023-02-10,泰国,社交媒体,iOS,18-24,男
U05825,2023-11-11,越南,自然搜索,iOS,25-34,男
U05826,2023-03-11,印尼,付费广告,Android,25-34,女
U05827,2023-08-17,泰国,自然搜索,Android,18-24,女
U05828,2024-10-25,越南,自然搜索,Android,35-44,男
U05829,2023-01-16,印尼,付费广告,iOS,25-34,女
U05830,2024-08-07,马来西亚,付费广告,iOS,25-34,女
U05831,2024-10-22,印尼,自然搜索,iOS,45+,男
U05832,2023-08-13,菲律宾,社交媒体,iOS,18-24,男
U05833,2023-05-27,越南,内容营销,Android,25-34,男
U05834,2024-06-12,菲律宾,付费广告,Android,25-34,女
U05835,2024-04-03,印尼,社交媒体,Android,18-24,男
U05836,2023-12-26,菲律宾,内容营销,Android,18-24,男
U05837,2024-07-20,越南,KOL推荐,iOS,25-34,女
U05838,2024-06-08,印尼,付费广告,iOS,35-44,男
U05839,2024-12-13,印尼,社交媒体,Android,35-44,女
U05840,2023-08-10,越南,自然搜索,iOS,35-44,男
U05841,2024-02-15,泰国,付费广告,Android,25-34,女
U05842,2024-09-15,泰国,付费广告,Android,25-34,女
U05843,2023-06-14,泰国,自然搜索,iOS,18-24,女
U05844,2023-06-23,菲律宾,付费广告,Android,18-24,男
U05845,2023-01-10,泰国,自然搜索,Android,25-34,男
U05846,2024-07-11,泰国,社交媒体,iOS,25-34,女
U05847,2023-03-27,印尼,付费广告,Android,18-24,男
U05848,2024-11-06,越南,付费广告,iOS,18-24,女
U05849,2023-09-25,印尼,自然搜索,Android,18-24,女
U05850,2023-09-04,泰国,自然搜索,iOS,25-34,女
U05851,2023-03-20,马来西亚,社交媒体,iOS,25-34,男
U05852,2024-07-23,菲律宾,内容营销,Android,18-24,女
U05853,2023-11-19,菲律宾,自然搜索,iOS,18-24,女
U05854,2024-05-08,越南,付费广告,Android,18-24,女
U05855,2023-06-05,菲律宾,内容营销,Android,18-24,女
U05856,2023-08-27,泰国,自然搜索,iOS,25-34,男
U05857,2023-08-03,泰国,内容营销,Android,18-24,女
U05858,2024-07-16,泰国,付费广告,Android,35-44,女
U05859,2023-10-23,印尼,付费广告,iOS,25-34,男
U05860,2023-03-09,越南,付费广告,Android,25-34,男
U05861,2023-08-08,印尼,付费广告,Android,18-24,男
U05862,2023-08-20,泰国,付费广告,Android,18-24,女
U05863,2023-07-14,越南,内容营销,Android,18-24,女
U05864,2024-10-17,印尼,社交媒体,Android,45+,男
U05865,2023-12-05,越南,社交媒体,Android,35-44,女
U05866,2023-02-25,印尼,KOL推荐,Android,18-24,女
U05867,2024-03-11,泰国,付费广告,iOS,25-34,女
U05868,2024-03-13,菲律宾,社交媒体,Android,18-24,女
U05869,2024-07-12,印尼,付费广告,iOS,18-24,女
U05870,2024-03-12,泰国,KOL推荐,Android,35-44,女
U05871,2024-11-18,泰国,付费广告,Android,18-24,男
U05872,2024-11-04,印尼,社交媒体,Android,25-34,女
U05873,2023-11-22,菲律宾,内容营销,iOS,25-34,女
U05874,2024-03-25,越南,付费广告,Android,25-34,男
U05875,2024-12-25,越南,自然搜索,iOS,45+,男
U05876,2023-05-05,菲律宾,付费广告,Android,35-44,男
U05877,2024-08-25,印尼,付费广告,Android,35-44,男
U05878,2023-10-24,越南,社交媒体,Android,25-34,女
U05879,2024-10-10,印尼,内容营销,iOS,18-24,女
U05880,2024-10-06,泰国,付费广告,Android,35-44,男
U05881,2023-06-23,印尼,付费广告,Android,45+,男
U05882,2023-06-24,越南,社交媒体,Android,25-34,女
U05883,2023-07-18,马来西亚,自然搜索,Android,45+,男
U05884,2023-04-14,印尼,付费广告,iOS,18-24,男
U05885,2023-11-07,印尼,内容营销,iOS,18-24,男
U05886,2024-06-20,印尼,社交媒体,Android,18-24,男
U05887,2023-02-02,马来西亚,自然搜索,Android,25-34,男
U05888,2023-07-11,菲律宾,自然搜索,Android,35-44,男
U05889,2024-06-20,越南,社交媒体,iOS,25-34,女
U05890,2023-07-22,印尼,KOL推荐,Android,45+,男
U05891,2024-08-25,印尼,KOL推荐,iOS,25-34,男
U05892,2023-05-02,印尼,付费广告,Android,25-34,女
U05893,2024-02-07,泰国,内容营销,Android,35-44,女
U05894,2023-10-28,越南,社交媒体,Android,18-24,男
U05895,2024-06-08,泰国,社交媒体,Android,35-44,男
U05896,2024-11-16,马来西亚,社交媒体,iOS,18-24,女
U05897,2024-02-28,越南,自然搜索,iOS,18-24,女
U05898,2023-09-06,马来西亚,内容营销,iOS,25-34,男
U05899,2023-07-26,印尼,自然搜索,iOS,45+,男
U05900,2023-09-07,印尼,付费广告,Android,25-34,女
U05901,2023-09-24,印尼,KOL推荐,iOS,25-34,女
U05902,2024-09-07,泰国,社交媒体,Android,35-44,男
U05903,2023-12-23,越南,KOL推荐,iOS,18-24,男
U05904,2024-05-20,泰国,付费广告,Android,35-44,男
U05905,2024-09-12,印尼,付费广告,Android,25-34,男
U05906,2024-10-23,越南,内容营销,iOS,18-24,女
U05907,2023-05-18,菲律宾,自然搜索,iOS,25-34,男
U05908,2023-05-05,泰国,内容营销,iOS,18-24,女
U05909,2023-07-03,泰国,自然搜索,Android,18-24,男
U05910,2023-01-28,越南,KOL推荐,Android,18-24,男
U05911,2023-06-28,马来西亚,自然搜索,iOS,18-24,男
U05912,2023-07-27,印尼,社交媒体,Android,35-44,女
U05913,2023-08-14,越南,内容营销,iOS,25-34,女
U05914,2024-11-15,印尼,付费广告,Android,25-34,女
U05915,2023-07-07,泰国,社交媒体,iOS,25-34,女
U05916,2023-01-09,马来西亚,KOL推荐,Android,35-44,男
U05917,2023-07-25,印尼,社交媒体,Android,18-24,女
U05918,2024-08-07,越南,内容营销,Android,25-34,男
U05919,2024-06-14,印尼,付费广告,iOS,18-24,女
U05920,2024-10-15,泰国,自然搜索,iOS,25-34,男
U05921,2024-06-10,马来西亚,自然搜索,Android,25-34,男
U05922,2023-03-27,泰国,自然搜索,Android,35-44,女
U05923,2023-11-01,印尼,自然搜索,iOS,35-44,男
U05924,2024-11-28,泰国,社交媒体,Android,35-44,女
U05925,2023-02-16,印尼,自然搜索,iOS,18-24,女
U05926,2023-03-28,菲律宾,自然搜索,iOS,18-24,男
U05927,2024-05-03,印尼,自然搜索,Android,45+,男
U05928,2023-11-04,印尼,KOL推荐,Android,25-34,女
U05929,2023-07-22,菲律宾,社交媒体,iOS,45+,女
U05930,2024-04-17,泰国,付费广告,Android,25-34,男
U05931,2023-11-04,越南,内容营销,Android,45+,女
U05932,2023-03-22,泰国,自然搜索,iOS,45+,女
U05933,2024-04-02,马来西亚,内容营销,Android,35-44,女
U05934,2023-05-25,越南,社交媒体,Android,18-24,女
U05935,2024-06-03,印尼,自然搜索,iOS,25-34,男
U05936,2023-02-02,印尼,社交媒体,Android,45+,女
U05937,2024-10-22,泰国,KOL推荐,iOS,35-44,男
U05938,2024-09-02,泰国,付费广告,Android,18-24,男
U05939,2024-04-01,越南,内容营销,Android,25-34,女
U05940,2024-07-19,越南,自然搜索,iOS,35-44,男
U05941,2023-09-20,泰国,付费广告,Android,25-34,女
U05942,2023-09-11,泰国,自然搜索,Android,35-44,女
U05943,2023-01-19,菲律宾,自然搜索,iOS,35-44,男
U05944,2024-05-06,马来西亚,自然搜索,Android,45+,男
U05945,2023-01-18,越南,内容营销,iOS,18-24,女
U05946,2023-09-27,越南,自然搜索,Android,18-24,男
U05947,2023-01-04,泰国,付费广告,Android,18-24,女
U05948,2024-10-18,印尼,付费广告,Android,45+,男
U05949,2024-05-20,菲律宾,内容营销,Android,25-34,女
U05950,2024-07-23,泰国,内容营销,Android,18-24,男
U05951,2024-11-28,泰国,KOL推荐,Android,25-34,男
U05952,2024-02-26,菲律宾,内容营销,Android,25-34,男
U05953,2023-07-09,印尼,KOL推荐,Android,35-44,男
U05954,2024-08-09,泰国,内容营销,Android,35-44,女
U05955,2024-03-11,印尼,社交媒体,iOS,35-44,女
U05956,2023-07-06,越南,自然搜索,Android,18-24,男
U05957,2023-09-04,越南,付费广告,Android,45+,男
U05958,2024-05-06,菲律宾,社交媒体,Android,18-24,女
U05959,2024-05-26,菲律宾,付费广告,Android,25-34,女
U05960,2024-02-05,越南,付费广告,iOS,18-24,女
U05961,2024-06-28,马来西亚,社交媒体,iOS,18-24,男
U05962,2023-08-10,越南,内容营销,iOS,18-24,女
U05963,2023-11-22,菲律宾,自然搜索,Android,25-34,女
U05964,2023-03-27,印尼,KOL推荐,Android,25-34,男
U05965,2023-02-26,菲律宾,社交媒体,Android,18-24,女
U05966,2024-02-04,马来西亚,内容营销,Android,18-24,女
U05967,2024-05-17,泰国,内容营销,Android,35-44,女
U05968,2024-09-26,马来西亚,KOL推荐,Android,18-24,女
U05969,2023-09-28,菲律宾,付费广告,Android,18-24,女
U05970,2024-09-22,菲律宾,自然搜索,iOS,25-34,男
U05971,2023-09-03,泰国,付费广告,Android,35-44,男
U05972,2023-04-02,菲律宾,KOL推荐,Android,18-24,女
U05973,2024-02-20,菲律宾,内容营销,Android,45+,女
U05974,2023-08-18,越南,KOL推荐,Android,25-34,女
U05975,2023-04-08,马来西亚,自然搜索,Android,25-34,女
U05976,2023-07-25,泰国,社交媒体,iOS,18-24,女
U05977,2024-03-15,泰国,付费广告,iOS,35-44,女
U05978,2023-02-04,印尼,自然搜索,Android,18-24,女
U05979,2024-10-25,印尼,自然搜索,iOS,25-34,女
U05980,2023-09-23,印尼,自然搜索,iOS,18-24,男
U05981,2023-07-24,泰国,KOL推荐,iOS,25-34,女
U05982,2024-06-26,马来西亚,付费广告,Android,35-44,男
U05983,2023-12-14,泰国,付费广告,Android,35-44,男
U05984,2023-07-06,泰国,内容营销,iOS,18-24,男
U05985,2024-11-22,泰国,付费广告,Android,25-34,女
U05986,2024-07-21,印尼,自然搜索,Android,25-34,男
U05987,2024-07-22,马来西亚,付费广告,iOS,18-24,男
U05988,2024-03-19,印尼,自然搜索,iOS,25-34,男
U05989,2023-12-02,菲律宾,自然搜索,Android,18-24,男
U05990,2023-11-13,泰国,自然搜索,Android,25-34,男
U05991,2023-04-25,印尼,社交媒体,iOS,35-44,男
U05992,2023-01-24,越南,自然搜索,iOS,18-24,男
U05993,2024-09-02,印尼,付费广告,iOS,18-24,女
U05994,2024-02-25,泰国,内容营销,iOS,18-24,女
U05995,2024-06-11,印尼,付费广告,Android,45+,男
U05996,2023-11-19,印尼,内容营销,Android,35-44,女
U05997,2024-05-17,菲律宾,付费广告,Android,18-24,女
U05998,2023-02-02,印尼,付费广告,Android,25-34,女
U05999,2024-01-06,泰国,KOL推荐,iOS,18-24,女
U06000,2024-03-11,印尼,自然搜索,Android,25-34,男
U06001,2024-12-28,泰国,自然搜索,iOS,25-34,女
U06002,2023-04-19,菲律宾,社交媒体,Android,45+,男
U06003,2024-02-18,印尼,付费广告,Android,18-24,男
U06004,2024-05-08,泰国,KOL推荐,Android,25-34,男
U06005,2024-01-23,马来西亚,内容营销,Android,35-44,女
U06006,2024-03-11,印尼,付费广告,Android,35-44,女
U06007,2024-04-18,泰国,社交媒体,Android,25-34,男
U06008,2023-12-23,印尼,付费广告,Android,35-44,女
U06009,2023-12-06,越南,内容营销,Android,25-34,女
U06010,2024-12-06,菲律宾,KOL推荐,Android,25-34,男
U06011,2023-04-24,菲律宾,内容营销,Android,35-44,男
U06012,2023-01-26,马来西亚,付费广告,Android,45+,女
U06013,2024-05-04,印尼,KOL推荐,iOS,35-44,男
U06014,2024-05-05,越南,付费广告,iOS,25-34,女
U06015,2023-09-25,菲律宾,自然搜索,Android,35-44,女
U06016,2023-06-12,泰国,内容营销,Android,18-24,男
U06017,2024-05-26,印尼,自然搜索,iOS,18-24,男
U06018,2024-09-10,印尼,内容营销,Android,35-44,男
U06019,2023-02-28,泰国,自然搜索,iOS,18-24,女
U06020,2023-01-13,越南,KOL推荐,Android,45+,男
U06021,2024-09-21,菲律宾,付费广告,iOS,25-34,女
U06022,2023-01-13,菲律宾,付费广告,Android,25-34,男
U06023,2024-11-03,泰国,自然搜索,Android,35-44,男
U06024,2023-11-22,泰国,社交媒体,iOS,35-44,女
U06025,2024-04-18,越南,付费广告,iOS,25-34,女
U06026,2023-02-18,菲律宾,社交媒体,Android,18-24,女
U06027,2024-05-01,泰国,自然搜索,Android,35-44,男
U06028,2023-04-23,印尼,自然搜索,Android,25-34,男
U06029,2024-08-21,泰国,自然搜索,Android,18-24,女
U06030,2023-06-21,印尼,付费广告,iOS,25-34,女
U06031,2023-05-20,越南,KOL推荐,Android,18-24,女
U06032,2023-09-21,菲律宾,内容营销,Android,45+,男
U06033,2023-04-25,泰国,自然搜索,Android,25-34,男
U06034,2023-05-08,印尼,社交媒体,Android,45+,女
U06035,2024-05-15,泰国,KOL推荐,Android,25-34,女
U06036,2024-08-13,印尼,付费广告,Android,45+,女
U06037,2024-03-04,菲律宾,付费广告,iOS,18-24,女
U06038,2024-06-19,泰国,付费广告,iOS,18-24,男
U06039,2024-12-28,菲律宾,自然搜索,Android,18-24,女
U06040,2023-08-14,印尼,自然搜索,Android,25-34,女
U06041,2023-01-02,泰国,自然搜索,Android,18-24,男
U06042,2024-08-27,越南,社交媒体,Android,25-34,男
U06043,2024-10-03,泰国,自然搜索,iOS,25-34,女
U06044,2024-04-23,印尼,自然搜索,Android,25-34,男
U06045,2023-03-24,菲律宾,付费广告,iOS,25-34,女
U06046,2023-06-08,泰国,自然搜索,iOS,18-24,女
U06047,2024-11-12,印尼,自然搜索,iOS,35-44,女
U06048,2023-05-05,菲律宾,内容营销,Android,25-34,女
U06049,2023-03-04,马来西亚,自然搜索,iOS,45+,女
U06050,2024-12-05,印尼,社交媒体,Android,25-34,男
U06051,2023-03-10,马来西亚,付费广告,iOS,45+,女
U06052,2024-07-24,印尼,社交媒体,Android,25-34,男
U06053,2023-08-28,越南,社交媒体,Android,45+,男
U06054,2024-11-06,菲律宾,自然搜索,Android,18-24,女
U06055,2024-11-07,印尼,KOL推荐,iOS,35-44,男
U06056,2023-06-13,印尼,付费广告,iOS,35-44,男
U06057,2024-01-25,印尼,KOL推荐,Android,18-24,男
U06058,2024-09-05,菲律宾,付费广告,iOS,25-34,女
U06059,2023-06-10,菲律宾,内容营销,Android,35-44,男
U06060,2024-08-26,越南,KOL推荐,Android,25-34,男
U06061,2023-10-25,越南,内容营销,iOS,18-24,女
U06062,2024-04-18,印尼,付费广告,iOS,35-44,女
U06063,2023-03-25,印尼,付费广告,Android,18-24,男
U06064,2023-01-21,泰国,KOL推荐,Android,35-44,女
U06065,2023-03-19,菲律宾,内容营销,iOS,18-24,男
U06066,2023-01-08,印尼,内容营销,Android,18-24,男
U06067,2024-07-04,越南,付费广告,Android,18-24,女
U06068,2024-04-05,泰国,KOL推荐,Android,25-34,男
U06069,2023-05-28,泰国,自然搜索,iOS,45+,女
U06070,2023-02-23,马来西亚,付费广告,iOS,18-24,女
U06071,2023-06-27,越南,自然搜索,Android,18-24,男
U06072,2023-07-15,泰国,付费广告,iOS,25-34,女
U06073,2023-10-10,越南,内容营销,iOS,35-44,男
U06074,2024-07-24,越南,自然搜索,Android,25-34,男
U06075,2024-04-22,泰国,社交媒体,iOS,25-34,女
U06076,2024-11-09,越南,社交媒体,iOS,25-34,男
U06077,2024-12-08,印尼,自然搜索,iOS,18-24,女
U06078,2024-07-01,印尼,付费广告,Android,25-34,男
U06079,2024-05-26,越南,社交媒体,iOS,25-34,女
U06080,2024-06-24,越南,自然搜索,Android,35-44,女
U06081,2024-03-06,马来西亚,KOL推荐,Android,45+,男
U06082,2024-10-17,越南,内容营销,Android,35-44,女
U06083,2024-06-21,越南,自然搜索,iOS,25-34,女
U06084,2024-07-02,泰国,自然搜索,iOS,25-34,女
U06085,2023-07-17,越南,付费广告,Android,18-24,男
U06086,2024-03-16,菲律宾,社交媒体,iOS,35-44,女
U06087,2024-05-03,泰国,付费广告,Android,25-34,女
U06088,2023-10-06,印尼,自然搜索,Android,45+,女
U06089,2023-02-11,泰国,付费广告,Android,18-24,女
U06090,2023-08-14,越南,内容营销,iOS,35-44,女
U06091,2023-12-20,菲律宾,付费广告,Android,35-44,女
U06092,2024-12-28,越南,付费广告,iOS,18-24,女
U06093,2023-07-18,印尼,内容营销,iOS,35-44,女
U06094,2023-05-06,泰国,社交媒体,Android,45+,男
U06095,2024-01-02,印尼,社交媒体,Android,45+,男
U06096,2024-07-26,泰国,社交媒体,Android,35-44,女
U06097,2023-08-11,菲律宾,内容营销,Android,18-24,女
U06098,2024-09-16,泰国,社交媒体,Android,35-44,女
U06099,2023-01-25,菲律宾,内容营销,iOS,35-44,女
U06100,2024-04-12,越南,社交媒体,iOS,25-34,女
U06101,2024-05-09,印尼,社交媒体,Android,18-24,男
U06102,2023-06-07,越南,付费广告,iOS,18-24,男
U06103,2024-01-17,马来西亚,付费广告,Android,18-24,男
U06104,2023-10-11,泰国,KOL推荐,iOS,35-44,男
U06105,2024-02-17,泰国,付费广告,iOS,18-24,女
U06106,2024-04-05,印尼,社交媒体,iOS,18-24,女
U06107,2024-06-11,泰国,自然搜索,Android,25-34,男
U06108,2023-10-28,泰国,KOL推荐,Android,25-34,男
U06109,2024-09-21,马来西亚,自然搜索,iOS,18-24,男
U06110,2024-10-25,马来西亚,KOL推荐,iOS,18-24,男
U06111,2023-06-10,越南,社交媒体,Android,18-24,女
U06112,2023-11-01,马来西亚,自然搜索,iOS,35-44,男
U06113,2023-05-02,印尼,付费广告,Android,18-24,男
U06114,2023-11-14,越南,付费广告,Android,25-34,女
U06115,2024-12-13,印尼,付费广告,Android,18-24,男
U06116,2024-11-11,印尼,付费广告,Android,18-24,女
U06117,2023-06-02,马来西亚,自然搜索,iOS,25-34,女
U06118,2024-07-25,越南,内容营销,Android,18-24,男
U06119,2023-09-23,印尼,自然搜索,Android,18-24,女
U06120,2024-06-14,泰国,社交媒体,Android,25-34,女
U06121,2024-01-28,泰国,付费广告,iOS,25-34,男
U06122,2023-12-12,泰国,社交媒体,Android,35-44,男
U06123,2024-01-07,马来西亚,付费广告,Android,18-24,女
U06124,2024-04-17,菲律宾,社交媒体,Android,35-44,男
U06125,2023-09-14,菲律宾,社交媒体,iOS,35-44,男
U06126,2023-09-06,印尼,社交媒体,iOS,35-44,男
U06127,2023-01-24,越南,自然搜索,Android,25-34,男
U06128,2024-10-25,泰国,社交媒体,Android,35-44,女
U06129,2024-11-20,越南,付费广告,iOS,18-24,女
U06130,2023-01-19,越南,自然搜索,Android,18-24,女
U06131,2024-10-15,菲律宾,付费广告,iOS,18-24,男
U06132,2024-05-20,印尼,付费广告,iOS,45+,女
U06133,2024-12-28,泰国,付费广告,iOS,25-34,女
U06134,2023-08-22,泰国,社交媒体,iOS,45+,女
U06135,2024-10-03,泰国,付费广告,iOS,18-24,男
U06136,2024-11-12,越南,付费广告,iOS,45+,女
U06137,2024-12-15,马来西亚,自然搜索,iOS,45+,女
U06138,2024-06-13,印尼,社交媒体,Android,45+,男
U06139,2023-05-22,菲律宾,社交媒体,Android,25-34,女
U06140,2024-05-28,越南,付费广告,Android,35-44,女
U06141,2024-09-03,越南,社交媒体,iOS,45+,男
