user_id,order_id,order_date,order_amount,category,country,is_first_order
U07024,ORD028770,2023-01-15,419.59,食品,印尼,0
U07024,ORD028771,2023-11-04,278.77,3C数码,印尼,0
U07024,ORD028772,2024-03-16,283.2,美妆,印尼,0
U07024,ORD028773,2023-03-11,225.08,服饰,印尼,0
U07024,ORD028774,2023-05-15,325.43,美妆,印尼,0
U07024,ORD028775,2024-10-22,312.83,食品,印尼,0
U07024,ORD028776,2024-03-20,384.77,服饰,印尼,0
U07024,ORD028777,2024-04-17,336.63,家居,印尼,0
U07024,ORD028778,2024-08-10,236.6,服饰,印尼,0
U07024,ORD028779,2023-08-01,278.55,3C数码,印尼,0
U07024,ORD028780,2023-10-30,254.72,美妆,印尼,0
U07024,ORD028781,2024-12-05,233.17,服饰,印尼,0
U07024,ORD028782,2023-02-13,393.15,3C数码,印尼,1
U07024,ORD028783,2024-05-21,243.96,美妆,印尼,0
U07024,ORD028784,2024-06-18,255.74,3C数码,印尼,0
U07024,ORD028785,2024-04-01,267.99,美妆,印尼,0
U07024,ORD028786,2024-01-06,267.11,家居,印尼,0
U07024,ORD028787,2023-07-04,410.99,美妆,印尼,0
U07024,ORD028788,2024-10-30,390.93,服饰,印尼,0
U07024,ORD028789,2024-05-20,442.34,美妆,印尼,0
U07024,ORD028790,2024-11-23,395.19,服饰,印尼,0
U07024,ORD028791,2024-03-16,414.97,美妆,印尼,0
U07024,ORD028792,2023-12-08,246.59,美妆,印尼,0
U07024,ORD028793,2024-06-23,392.05,服饰,印尼,0
U07024,ORD028794,2023-04-22,384.97,3C数码,印尼,0
U07024,ORD028795,2024-07-24,438.03,服饰,印尼,0
U07024,ORD028796,2024-03-25,232.3,美妆,印尼,0
U07024,ORD028797,2023-07-29,317.68,服饰,印尼,0
U07024,ORD028798,2024-01-26,323.63,家居,印尼,0
U07024,ORD028799,2024-02-06,343.25,家居,印尼,0
U07024,ORD028800,2023-10-25,265.28,美妆,印尼,0
U07024,ORD028801,2024-11-05,377.05,服饰,印尼,0
U07024,ORD028802,2024-11-19,278.61,美妆,印尼,0
U07024,ORD028803,2024-07-23,347.5,家居,印尼,0
U07024,ORD028804,2023-02-25,254.51,家居,印尼,0
U07024,ORD028805,2023-01-15,338.95,家居,印尼,0
U07024,ORD028806,2023-01-11,435.6,3C数码,印尼,0
U07024,ORD028807,2024-05-03,333.36,美妆,印尼,0
U07024,ORD028808,2024-11-25,377.94,服饰,印尼,0
U07025,ORD028809,2023-06-08,75.44,美妆,印尼,0
U07025,ORD028810,2024-10-26,76.73,家居,印尼,0
U07025,ORD028811,2023-08-17,91.12,美妆,印尼,0
U07025,ORD028812,2023-03-23,131.7,美妆,印尼,0
U07025,ORD028813,2024-06-26,138.61,服饰,印尼,0
U07025,ORD028814,2023-09-13,116.97,美妆,印尼,0
U07025,ORD028815,2023-02-22,101.56,3C数码,印尼,0
U07025,ORD028816,2024-01-31,132.7,服饰,印尼,0
U07025,ORD028817,2023-12-30,138.8,食品,印尼,0
U07025,ORD028818,2024-04-01,87.94,服饰,印尼,0
U07026,ORD028819,2023-07-13,213.04,家居,泰国,0
U07026,ORD028820,2023-11-20,238.37,食品,泰国,0
U07026,ORD028821,2023-09-14,209.06,美妆,泰国,0
U07026,ORD028822,2023-09-10,209.49,服饰,泰国,1
U07026,ORD028823,2023-11-12,202.28,3C数码,泰国,0
U07026,ORD028824,2024-05-10,234.52,食品,泰国,0
U07026,ORD028825,2023-07-01,244.12,食品,泰国,0
U07026,ORD028826,2024-01-27,153.73,服饰,泰国,0
U07026,ORD028827,2023-10-26,219.54,美妆,泰国,0
U07027,ORD028828,2024-11-13,125.98,美妆,马来西亚,0
U07027,ORD028829,2024-08-26,125.2,3C数码,马来西亚,0
U07027,ORD028830,2023-07-01,106.85,3C数码,马来西亚,0
U07027,ORD028831,2024-03-11,96.55,家居,马来西亚,0
U07029,ORD028832,2023-11-11,398.9,服饰,泰国,0
U07029,ORD028833,2024-10-22,482.12,3C数码,泰国,0
U07029,ORD028834,2023-01-31,428.31,3C数码,泰国,0
U07029,ORD028835,2023-12-26,578.4,美妆,泰国,0
U07029,ORD028836,2023-05-12,561.91,食品,泰国,1
U07029,ORD028837,2023-10-26,632.29,食品,泰国,0
U07029,ORD028838,2024-05-09,701.04,食品,泰国,0
U07029,ORD028839,2023-04-08,618.95,服饰,泰国,0
U07029,ORD028840,2023-06-19,560.74,服饰,泰国,0
U07029,ORD028841,2024-04-27,444.21,家居,泰国,0
U07029,ORD028842,2024-02-18,559.24,家居,泰国,0
U07029,ORD028843,2024-12-20,485.29,食品,泰国,0
U07029,ORD028844,2024-08-04,392.98,家居,泰国,0
U07029,ORD028845,2024-06-28,693.28,服饰,泰国,0
U07029,ORD028846,2024-09-03,556.52,3C数码,泰国,0
U07029,ORD028847,2024-05-04,397.13,3C数码,泰国,1
U07029,ORD028848,2023-01-14,503.26,美妆,泰国,0
U07029,ORD028849,2023-07-25,421.47,3C数码,泰国,0
U07029,ORD028850,2024-06-08,574.96,美妆,泰国,0
U07029,ORD028851,2024-09-12,489.65,家居,泰国,0
U07029,ORD028852,2023-12-19,382.71,服饰,泰国,0
U07029,ORD028853,2023-06-15,494.51,家居,泰国,0
U07029,ORD028854,2024-02-04,560.41,3C数码,泰国,0
U07029,ORD028855,2023-04-03,616.63,美妆,泰国,0
U07029,ORD028856,2023-03-07,513.26,美妆,泰国,0
U07029,ORD028857,2023-01-31,503.84,服饰,泰国,0
U07029,ORD028858,2023-02-09,430.52,美妆,泰国,0
U07029,ORD028859,2024-02-27,528.51,3C数码,泰国,0
U07029,ORD028860,2024-12-09,585.55,服饰,泰国,0
U07029,ORD028861,2024-03-30,681.82,服饰,泰国,0
U07029,ORD028862,2024-02-09,436.34,服饰,泰国,0
U07029,ORD028863,2023-04-25,745.23,服饰,泰国,0
U07029,ORD028864,2024-10-08,717.66,3C数码,泰国,0
U07029,ORD028865,2023-08-23,714.43,家居,泰国,0
U07029,ORD028866,2024-12-23,401.53,美妆,泰国,0
U07029,ORD028867,2024-04-18,654.09,服饰,泰国,0
U07029,ORD028868,2023-02-13,636.93,服饰,泰国,0
U07029,ORD028869,2023-09-08,483.49,食品,泰国,0
U07029,ORD028870,2024-08-13,591.62,服饰,泰国,0
U07029,ORD028871,2024-05-11,403.51,服饰,泰国,1
U07029,ORD028872,2023-01-26,441.04,美妆,泰国,0
U07029,ORD028873,2023-12-19,549.22,3C数码,泰国,0
U07029,ORD028874,2024-03-30,528.59,3C数码,泰国,0
U07029,ORD028875,2023-11-26,384.81,服饰,泰国,0
U07029,ORD028876,2023-11-08,534.06,家居,泰国,0
U07029,ORD028877,2024-07-11,483.17,食品,泰国,0
U07029,ORD028878,2024-08-11,643.81,食品,泰国,0
U07029,ORD028879,2023-06-21,467.15,服饰,泰国,0
U07029,ORD028880,2024-01-04,429.92,3C数码,泰国,0
U07029,ORD028881,2024-03-28,729.12,美妆,泰国,0
U07030,ORD028882,2023-07-09,61.77,美妆,印尼,0
U07030,ORD028883,2024-09-02,51.28,食品,印尼,0
U07035,ORD028884,2023-05-28,40.49,家居,菲律宾,0
U07036,ORD028885,2023-11-19,69.19,3C数码,越南,0
U07036,ORD028886,2024-09-12,111.18,食品,越南,0
U07036,ORD028887,2024-03-14,109.01,家居,越南,0
U07036,ORD028888,2024-09-19,113.31,美妆,越南,0
U07036,ORD028889,2023-09-12,86.03,美妆,越南,0
U07037,ORD028890,2023-06-03,101.31,服饰,越南,0
U07037,ORD028891,2024-10-18,102.6,3C数码,越南,0
U07037,ORD028892,2024-06-06,141.41,3C数码,越南,0
U07037,ORD028893,2023-02-14,136.51,美妆,越南,0
U07037,ORD028894,2023-08-22,149.48,3C数码,越南,0
U07037,ORD028895,2023-07-14,113.78,食品,越南,0
U07037,ORD028896,2023-08-03,155.98,服饰,越南,0
U07037,ORD028897,2023-01-16,111.74,3C数码,越南,0
U07037,ORD028898,2023-12-19,101.83,食品,越南,0
U07037,ORD028899,2024-07-14,165.75,食品,越南,0
U07037,ORD028900,2024-08-09,116.96,家居,越南,0
U07037,ORD028901,2023-06-30,130.63,食品,越南,0
U07037,ORD028902,2023-09-18,113.97,食品,越南,0
U07037,ORD028903,2023-03-01,141.64,服饰,越南,0
U07037,ORD028904,2024-04-25,157.53,家居,越南,0
U07037,ORD028905,2023-01-23,166.16,3C数码,越南,0
U07037,ORD028906,2024-11-02,149.13,美妆,越南,0
U07037,ORD028907,2024-07-12,99.35,美妆,越南,0
U07037,ORD028908,2023-09-07,122.72,服饰,越南,0
U07037,ORD028909,2023-09-04,179.6,家居,越南,0
U07038,ORD028910,2023-07-11,84.03,家居,印尼,0
U07038,ORD028911,2023-01-04,80.48,3C数码,印尼,0
U07039,ORD028912,2023-05-26,51.66,3C数码,印尼,0
U07039,ORD028913,2023-03-10,85.04,美妆,印尼,0
U07040,ORD028914,2023-11-12,63.08,美妆,菲律宾,0
U07040,ORD028915,2023-10-17,54.89,服饰,菲律宾,0
U07041,ORD028916,2024-06-03,142.42,3C数码,越南,0
U07041,ORD028917,2023-01-18,138.65,食品,越南,0
U07041,ORD028918,2024-11-14,107.37,食品,越南,0
U07041,ORD028919,2024-11-19,102.83,食品,越南,0
U07041,ORD028920,2024-10-04,140.21,3C数码,越南,1
U07041,ORD028921,2024-03-25,119.46,食品,越南,0
U07041,ORD028922,2023-07-24,105.76,美妆,越南,0
U07041,ORD028923,2023-12-29,147.84,服饰,越南,0
U07041,ORD028924,2023-11-11,115.73,服饰,越南,0
U07041,ORD028925,2023-08-18,155.39,食品,越南,1
U07041,ORD028926,2024-07-22,149.27,美妆,越南,0
U07041,ORD028927,2024-08-21,171.99,3C数码,越南,1
U07041,ORD028928,2023-04-01,179.26,美妆,越南,0
U07041,ORD028929,2023-08-08,173.65,食品,越南,0
U07041,ORD028930,2023-07-30,123.24,服饰,越南,0
U07042,ORD028931,2024-09-18,96.24,食品,印尼,0
U07042,ORD028932,2023-12-28,81.65,美妆,印尼,0
U07042,ORD028933,2024-02-29,93.04,美妆,印尼,0
U07042,ORD028934,2023-05-13,112.35,美妆,印尼,0
U07042,ORD028935,2024-09-14,116.11,服饰,印尼,0
U07042,ORD028936,2023-09-01,113.44,家居,印尼,0
U07042,ORD028937,2024-07-22,99.3,服饰,印尼,0
U07042,ORD028938,2023-02-09,125.45,服饰,印尼,0
U07042,ORD028939,2024-09-06,142.15,美妆,印尼,0
U07042,ORD028940,2023-02-10,145.25,食品,印尼,0
U07043,ORD028941,2023-07-31,225.55,3C数码,泰国,0
U07043,ORD028942,2023-10-31,136.59,3C数码,泰国,0
U07043,ORD028943,2023-11-03,137.41,美妆,泰国,0
U07043,ORD028944,2023-08-22,249.12,3C数码,泰国,0
U07046,ORD028945,2023-07-03,441.91,家居,印尼,0
U07046,ORD028946,2023-11-25,292.9,家居,印尼,0
U07046,ORD028947,2023-10-24,239.23,美妆,印尼,0
U07046,ORD028948,2023-08-26,383.83,3C数码,印尼,0
U07046,ORD028949,2024-05-15,283.26,服饰,印尼,0
U07046,ORD028950,2023-09-13,297.04,家居,印尼,0
U07046,ORD028951,2023-07-18,290.71,家居,印尼,0
U07046,ORD028952,2024-09-01,251.13,3C数码,印尼,0
U07046,ORD028953,2023-08-02,336.6,美妆,印尼,0
U07046,ORD028954,2023-01-28,362.15,美妆,印尼,1
U07046,ORD028955,2024-08-16,428.12,美妆,印尼,0
U07046,ORD028956,2023-05-23,361.0,服饰,印尼,0
U07046,ORD028957,2023-08-09,273.95,家居,印尼,0
U07046,ORD028958,2023-12-20,244.74,食品,印尼,0
U07046,ORD028959,2023-05-18,434.94,家居,印尼,0
U07046,ORD028960,2023-08-14,394.23,食品,印尼,0
U07046,ORD028961,2023-06-05,373.94,服饰,印尼,0
U07046,ORD028962,2023-08-13,278.04,美妆,印尼,0
U07046,ORD028963,2023-10-24,371.96,家居,印尼,0
U07046,ORD028964,2023-09-06,258.0,服饰,印尼,0
U07046,ORD028965,2023-05-09,430.31,家居,印尼,0
U07046,ORD028966,2023-09-10,438.77,家居,印尼,0
U07046,ORD028967,2024-09-17,323.69,美妆,印尼,0
U07046,ORD028968,2023-01-26,332.75,服饰,印尼,0
U07046,ORD028969,2024-09-18,399.15,家居,印尼,0
U07046,ORD028970,2023-04-27,373.49,3C数码,印尼,0
U07046,ORD028971,2024-07-05,330.7,美妆,印尼,0
U07046,ORD028972,2024-07-03,361.47,3C数码,印尼,0
U07046,ORD028973,2023-05-02,287.92,服饰,印尼,0
U07046,ORD028974,2024-12-15,230.8,服饰,印尼,1
U07047,ORD028975,2024-05-09,154.35,3C数码,泰国,0
U07047,ORD028976,2023-07-01,140.32,3C数码,泰国,0
U07047,ORD028977,2024-10-01,234.87,服饰,泰国,0
U07047,ORD028978,2023-08-30,198.41,家居,泰国,0
U07049,ORD028979,2023-05-06,161.45,家居,印尼,0
U07049,ORD028980,2023-10-18,198.7,3C数码,印尼,0
U07049,ORD028981,2023-06-13,162.54,3C数码,印尼,0
U07049,ORD028982,2023-05-20,179.94,美妆,印尼,0
U07049,ORD028983,2023-09-16,171.01,美妆,印尼,0
U07049,ORD028984,2024-05-09,125.04,服饰,印尼,0
U07049,ORD028985,2024-03-12,170.84,家居,印尼,0
U07049,ORD028986,2023-02-27,155.75,家居,印尼,0
U07049,ORD028987,2023-02-23,200.96,家居,印尼,0
U07049,ORD028988,2024-05-23,207.51,3C数码,印尼,0
U07049,ORD028989,2024-12-17,200.73,服饰,印尼,0
U07049,ORD028990,2024-01-06,181.15,家居,印尼,0
U07049,ORD028991,2024-09-03,198.92,食品,印尼,0
U07049,ORD028992,2024-07-22,168.92,服饰,印尼,0
U07049,ORD028993,2024-05-27,188.12,服饰,印尼,0
U07049,ORD028994,2024-06-20,154.54,美妆,印尼,0
U07051,ORD028995,2024-12-24,83.47,美妆,印尼,0
U07051,ORD028996,2023-07-03,86.18,食品,印尼,0
U07051,ORD028997,2024-03-15,65.0,美妆,印尼,0
U07051,ORD028998,2023-05-20,57.24,美妆,印尼,0
U07052,ORD028999,2024-05-23,72.84,服饰,马来西亚,0
U07052,ORD029000,2024-02-10,104.1,家居,马来西亚,0
U07052,ORD029001,2023-12-27,127.44,服饰,马来西亚,1
U07052,ORD029002,2024-02-28,72.14,美妆,马来西亚,1
U07054,ORD029003,2024-08-23,110.17,家居,印尼,0
U07054,ORD029004,2023-04-07,131.25,食品,印尼,0
U07054,ORD029005,2024-07-23,113.72,食品,印尼,0
U07054,ORD029006,2024-10-16,110.4,家居,印尼,0
U07055,ORD029007,2024-09-15,236.87,3C数码,泰国,0
U07055,ORD029008,2024-04-21,209.43,家居,泰国,0
U07055,ORD029009,2024-05-30,202.15,食品,泰国,0
U07055,ORD029010,2023-12-25,291.07,美妆,泰国,0
U07055,ORD029011,2024-04-15,337.35,食品,泰国,0
U07055,ORD029012,2023-05-06,276.19,食品,泰国,0
U07055,ORD029013,2024-11-02,370.08,服饰,泰国,0
U07055,ORD029014,2024-12-17,339.28,食品,泰国,0
U07061,ORD029015,2023-06-23,144.04,美妆,印尼,0
U07061,ORD029016,2024-05-05,85.24,3C数码,印尼,0
U07061,ORD029017,2023-12-10,144.77,3C数码,印尼,0
U07062,ORD029018,2023-10-03,59.05,服饰,印尼,0
U07062,ORD029019,2023-01-03,53.55,服饰,印尼,0
U07063,ORD029020,2023-05-22,94.42,食品,菲律宾,0
U07063,ORD029021,2023-03-28,68.75,服饰,菲律宾,0
U07063,ORD029022,2023-02-08,121.56,服饰,菲律宾,0
U07063,ORD029023,2023-09-17,126.44,服饰,菲律宾,0
U07063,ORD029024,2024-08-24,84.36,美妆,菲律宾,0
U07063,ORD029025,2024-10-09,72.6,美妆,菲律宾,0
U07063,ORD029026,2024-05-02,101.74,3C数码,菲律宾,0
U07064,ORD029027,2024-02-18,252.19,3C数码,泰国,0
U07064,ORD029028,2024-06-21,371.18,3C数码,泰国,0
U07064,ORD029029,2023-12-09,365.41,服饰,泰国,0
U07064,ORD029030,2024-08-02,306.85,美妆,泰国,0
U07064,ORD029031,2023-07-09,279.88,服饰,泰国,0
U07064,ORD029032,2024-03-22,276.82,服饰,泰国,0
U07064,ORD029033,2024-07-19,280.89,服饰,泰国,0
U07064,ORD029034,2024-05-29,219.39,服饰,泰国,0
U07064,ORD029035,2024-04-24,243.82,家居,泰国,1
U07066,ORD029036,2024-12-12,172.32,美妆,泰国,0
U07066,ORD029037,2024-12-30,127.74,家居,泰国,0
U07066,ORD029038,2024-04-19,205.13,美妆,泰国,0
U07066,ORD029039,2024-10-29,208.28,家居,泰国,0
U07066,ORD029040,2024-07-14,178.31,美妆,泰国,0
U07067,ORD029041,2023-07-20,126.26,美妆,印尼,0
U07067,ORD029042,2024-06-08,143.51,家居,印尼,0
U07067,ORD029043,2023-04-23,201.61,美妆,印尼,0
U07067,ORD029044,2024-09-15,203.87,服饰,印尼,0
U07067,ORD029045,2023-01-26,218.22,家居,印尼,0
U07067,ORD029046,2023-06-19,138.19,美妆,印尼,0
U07067,ORD029047,2023-01-05,125.2,家居,印尼,0
U07067,ORD029048,2024-03-18,136.14,服饰,印尼,0
U07067,ORD029049,2023-04-29,124.28,家居,印尼,0
U07067,ORD029050,2024-04-01,123.45,3C数码,印尼,0
U07067,ORD029051,2023-12-24,196.87,食品,印尼,0
U07067,ORD029052,2023-06-29,152.78,家居,印尼,0
U07067,ORD029053,2023-04-14,138.48,家居,印尼,0
U07067,ORD029054,2023-01-06,189.67,美妆,印尼,0
U07068,ORD029055,2023-06-01,144.71,食品,泰国,0
U07069,ORD029056,2023-05-27,343.01,服饰,泰国,0
U07069,ORD029057,2024-10-04,306.91,美妆,泰国,0
U07069,ORD029058,2024-06-01,276.77,食品,泰国,0
U07069,ORD029059,2024-01-29,232.29,食品,泰国,0
U07069,ORD029060,2024-01-25,374.9,美妆,泰国,0
U07069,ORD029061,2023-05-29,214.04,3C数码,泰国,0
U07069,ORD029062,2024-10-03,372.7,家居,泰国,0
U07069,ORD029063,2023-07-14,269.54,家居,泰国,0
U07069,ORD029064,2024-02-06,279.75,食品,泰国,0
U07069,ORD029065,2024-07-05,202.2,3C数码,泰国,0
U07069,ORD029066,2023-09-30,222.05,3C数码,泰国,0
U07069,ORD029067,2024-11-07,273.21,服饰,泰国,0
U07069,ORD029068,2023-09-18,365.18,3C数码,泰国,0
U07070,ORD029069,2024-03-16,92.78,3C数码,越南,0
U07070,ORD029070,2024-01-30,114.99,家居,越南,0
U07070,ORD029071,2023-06-22,86.35,家居,越南,1
U07070,ORD029072,2024-09-24,111.62,服饰,越南,0
U07070,ORD029073,2024-12-25,78.08,美妆,越南,0
U07070,ORD029074,2023-11-26,94.55,食品,越南,0
U07070,ORD029075,2024-01-01,86.72,美妆,越南,0
U07070,ORD029076,2024-02-02,90.06,食品,越南,0
U07070,ORD029077,2024-05-21,104.55,家居,越南,0
U07071,ORD029078,2023-01-31,141.89,食品,越南,0
U07071,ORD029079,2023-07-16,100.87,3C数码,越南,0
U07071,ORD029080,2023-08-29,113.53,家居,越南,0
U07071,ORD029081,2024-09-26,155.69,服饰,越南,0
U07071,ORD029082,2023-12-12,133.07,家居,越南,0
U07071,ORD029083,2024-10-14,106.38,美妆,越南,0
U07071,ORD029084,2023-02-24,164.4,服饰,越南,0
U07071,ORD029085,2023-02-21,177.99,食品,越南,0
U07071,ORD029086,2023-01-06,118.34,食品,越南,0
U07071,ORD029087,2024-01-13,121.74,服饰,越南,0
U07071,ORD029088,2023-09-04,113.17,家居,越南,0
U07077,ORD029089,2023-11-06,84.86,家居,印尼,0
U07077,ORD029090,2023-07-26,143.37,服饰,印尼,0
U07077,ORD029091,2023-10-30,113.25,3C数码,印尼,0
U07077,ORD029092,2023-03-07,83.05,食品,印尼,0
U07077,ORD029093,2023-12-21,136.62,美妆,印尼,0
U07077,ORD029094,2023-09-07,110.29,美妆,印尼,0
U07077,ORD029095,2023-10-16,101.14,3C数码,印尼,0
U07079,ORD029096,2024-06-23,69.98,家居,印尼,0
U07080,ORD029097,2023-03-23,85.01,食品,越南,0
U07080,ORD029098,2024-02-02,97.63,服饰,越南,0
U07080,ORD029099,2023-10-18,87.61,3C数码,越南,0
U07080,ORD029100,2023-11-29,111.03,服饰,越南,0
U07080,ORD029101,2023-01-03,87.15,服饰,越南,0
U07082,ORD029102,2024-05-03,66.46,3C数码,越南,0
U07083,ORD029103,2024-08-21,170.96,服饰,印尼,0
U07083,ORD029104,2023-11-02,163.28,美妆,印尼,0
U07083,ORD029105,2024-09-18,186.08,服饰,印尼,0
U07083,ORD029106,2023-02-06,209.61,食品,印尼,0
U07083,ORD029107,2024-07-06,121.15,服饰,印尼,0
U07083,ORD029108,2024-09-21,158.86,服饰,印尼,0
U07083,ORD029109,2024-08-31,210.18,食品,印尼,0
U07083,ORD029110,2023-08-10,171.96,服饰,印尼,0
U07083,ORD029111,2024-11-18,124.63,服饰,印尼,0
U07083,ORD029112,2023-05-15,120.64,美妆,印尼,0
U07083,ORD029113,2024-02-29,219.73,服饰,印尼,0
U07083,ORD029114,2023-08-28,205.2,服饰,印尼,0
U07083,ORD029115,2023-03-27,224.94,服饰,印尼,0
U07084,ORD029116,2024-12-21,161.87,食品,印尼,0
U07084,ORD029117,2023-12-23,151.62,服饰,印尼,0
U07084,ORD029118,2024-07-30,179.27,家居,印尼,0
U07084,ORD029119,2024-12-04,131.58,家居,印尼,0
U07084,ORD029120,2024-11-01,202.79,服饰,印尼,1
U07084,ORD029121,2023-06-22,176.17,服饰,印尼,0
U07084,ORD029122,2023-11-23,159.14,家居,印尼,0
U07084,ORD029123,2023-12-13,158.02,美妆,印尼,0
U07084,ORD029124,2023-04-23,205.42,美妆,印尼,0
U07084,ORD029125,2023-02-06,212.51,美妆,印尼,0
U07084,ORD029126,2024-06-29,127.8,家居,印尼,0
U07084,ORD029127,2023-12-06,177.81,美妆,印尼,0
U07084,ORD029128,2024-08-14,195.47,美妆,印尼,0
U07084,ORD029129,2023-09-11,176.64,食品,印尼,0
U07085,ORD029130,2024-02-22,79.8,服饰,泰国,0
U07085,ORD029131,2023-07-17,128.56,食品,泰国,0
U07087,ORD029132,2024-07-28,83.9,家居,印尼,0
U07087,ORD029133,2024-06-07,77.17,服饰,印尼,0
U07087,ORD029134,2023-07-05,60.28,美妆,印尼,0
U07087,ORD029135,2024-02-01,56.18,美妆,印尼,0
U07089,ORD029136,2024-08-28,354.01,美妆,泰国,0
U07089,ORD029137,2023-02-24,233.34,服饰,泰国,0
U07089,ORD029138,2023-07-16,258.49,服饰,泰国,0
U07089,ORD029139,2024-03-23,304.16,美妆,泰国,0
U07089,ORD029140,2023-12-13,295.49,食品,泰国,0
U07089,ORD029141,2024-03-19,332.56,美妆,泰国,0
U07089,ORD029142,2024-10-09,320.68,3C数码,泰国,0
U07089,ORD029143,2024-01-23,374.37,3C数码,泰国,0
U07089,ORD029144,2023-06-14,308.96,美妆,泰国,0
U07089,ORD029145,2024-05-20,244.3,服饰,泰国,0
U07089,ORD029146,2024-11-03,308.92,食品,泰国,0
U07089,ORD029147,2024-12-16,373.04,服饰,泰国,0
U07089,ORD029148,2024-07-23,278.52,服饰,泰国,0
U07089,ORD029149,2024-12-30,357.09,服饰,泰国,0
U07089,ORD029150,2023-11-21,354.07,美妆,泰国,0
U07089,ORD029151,2023-04-24,329.87,家居,泰国,0
U07089,ORD029152,2024-02-09,231.7,3C数码,泰国,0
U07089,ORD029153,2023-04-29,351.95,服饰,泰国,0
U07089,ORD029154,2023-07-01,305.38,3C数码,泰国,0
U07090,ORD029155,2023-05-08,84.42,服饰,泰国,0
U07090,ORD029156,2024-04-11,119.65,美妆,泰国,0
U07091,ORD029157,2023-12-26,184.08,3C数码,马来西亚,0
U07091,ORD029158,2023-12-17,184.28,家居,马来西亚,0
U07091,ORD029159,2023-07-21,134.27,3C数码,马来西亚,0
U07091,ORD029160,2024-03-05,208.29,3C数码,马来西亚,0
U07091,ORD029161,2024-07-25,155.72,3C数码,马来西亚,0
U07091,ORD029162,2024-12-01,197.66,3C数码,马来西亚,0
U07091,ORD029163,2023-01-29,213.09,3C数码,马来西亚,0
U07091,ORD029164,2024-01-08,113.73,食品,马来西亚,0
U07094,ORD029165,2023-02-18,44.69,食品,越南,0
U07097,ORD029166,2024-11-25,494.17,家居,泰国,0
U07097,ORD029167,2024-05-22,567.94,3C数码,泰国,0
U07097,ORD029168,2024-06-21,445.57,服饰,泰国,0
U07097,ORD029169,2023-04-24,678.36,家居,泰国,0
U07097,ORD029170,2024-02-03,578.22,服饰,泰国,1
U07097,ORD029171,2024-09-02,604.58,服饰,泰国,0
U07097,ORD029172,2024-07-02,446.42,3C数码,泰国,0
U07097,ORD029173,2023-02-09,414.49,服饰,泰国,0
U07097,ORD029174,2023-03-22,540.69,3C数码,泰国,0
U07097,ORD029175,2023-06-24,655.13,服饰,泰国,0
U07097,ORD029176,2024-01-17,732.13,3C数码,泰国,0
U07097,ORD029177,2023-08-04,453.53,美妆,泰国,0
U07097,ORD029178,2024-08-13,599.34,服饰,泰国,0
U07097,ORD029179,2024-06-19,492.36,服饰,泰国,0
U07097,ORD029180,2023-10-05,486.89,食品,泰国,0
U07097,ORD029181,2024-08-09,708.73,服饰,泰国,0
U07097,ORD029182,2023-12-17,670.35,服饰,泰国,0
U07097,ORD029183,2024-04-01,660.4,家居,泰国,0
U07097,ORD029184,2024-11-21,729.08,3C数码,泰国,0
U07097,ORD029185,2024-12-24,724.33,服饰,泰国,0
U07097,ORD029186,2023-11-22,496.71,家居,泰国,0
U07097,ORD029187,2024-08-23,384.93,家居,泰国,0
U07097,ORD029188,2023-11-11,675.8,美妆,泰国,0
U07097,ORD029189,2023-04-05,587.99,3C数码,泰国,0
U07097,ORD029190,2024-06-28,655.98,美妆,泰国,0
U07097,ORD029191,2023-03-27,493.06,服饰,泰国,0
U07097,ORD029192,2023-08-07,718.49,食品,泰国,0
U07097,ORD029193,2023-06-29,516.85,服饰,泰国,0
U07097,ORD029194,2024-11-08,534.94,服饰,泰国,0
U07097,ORD029195,2023-01-05,489.61,3C数码,泰国,0
U07097,ORD029196,2024-06-02,747.67,服饰,泰国,0
U07097,ORD029197,2024-01-14,418.46,服饰,泰国,0
U07097,ORD029198,2024-08-30,421.93,服饰,泰国,1
U07097,ORD029199,2024-08-23,424.02,3C数码,泰国,0
U07097,ORD029200,2023-08-08,720.88,3C数码,泰国,0
U07097,ORD029201,2024-07-22,736.58,3C数码,泰国,0
U07097,ORD029202,2024-09-25,572.39,食品,泰国,0
U07097,ORD029203,2024-03-27,580.3,食品,泰国,0
U07097,ORD029204,2023-02-13,442.58,家居,泰国,0
U07097,ORD029205,2023-11-29,673.4,美妆,泰国,0
U07097,ORD029206,2024-09-08,703.96,3C数码,泰国,0
U07097,ORD029207,2023-02-11,485.7,服饰,泰国,0
U07097,ORD029208,2024-08-10,407.11,美妆,泰国,0
U07097,ORD029209,2023-10-28,551.9,服饰,泰国,0
U07097,ORD029210,2023-12-04,615.43,3C数码,泰国,0
U07098,ORD029211,2024-03-20,117.21,服饰,泰国,0
U07098,ORD029212,2023-10-05,105.25,食品,泰国,0
U07100,ORD029213,2023-10-29,131.97,服饰,泰国,0
U07100,ORD029214,2024-10-19,87.73,服饰,泰国,0
U07100,ORD029215,2023-02-17,114.01,美妆,泰国,0
U07101,ORD029216,2023-01-17,126.37,服饰,泰国,0
U07102,ORD029217,2024-03-27,79.56,家居,马来西亚,0
U07102,ORD029218,2024-10-26,84.89,服饰,马来西亚,0
U07102,ORD029219,2023-08-18,69.98,服饰,马来西亚,0
U07102,ORD029220,2024-07-07,100.82,食品,马来西亚,0
U07103,ORD029221,2023-06-12,64.52,美妆,印尼,0
