user_id,event_type,event_date,page_id,duration_seconds
U06393,register,2024-06-07,page_064,21
U06393,app_open,2024-06-07,page_085,57
U06393,browse,2024-06-07,page_021,170
U06394,register,2023-09-20,page_042,25
U06394,app_open,2023-09-20,page_069,59
U06394,share,2023-09-25,page_014,24
U06395,register,2024-09-21,page_006,21
U06396,register,2024-06-03,page_052,29
U06396,app_open,2024-06-03,page_038,57
U06396,browse,2024-06-03,page_094,253
U06396,share,2024-06-23,page_028,17
U06397,register,2024-01-10,page_022,7
U06397,app_open,2024-01-10,page_019,46
U06398,register,2024-05-03,page_047,26
U06398,app_open,2024-05-03,page_042,13
U06398,browse,2024-05-03,page_041,171
U06398,add_to_cart,2024-05-03,page_014,72
U06399,register,2024-09-09,page_076,7
U06399,app_open,2024-09-09,page_082,50
U06399,browse,2024-09-09,page_095,127
U06399,add_to_cart,2024-09-09,page_019,15
U06400,register,2024-05-16,page_086,10
U06400,app_open,2024-05-16,page_071,35
U06400,browse,2024-05-16,page_035,134
U06401,register,2023-06-28,page_058,18
U06401,app_open,2023-06-28,page_068,23
U06402,register,2024-06-28,page_081,15
U06402,app_open,2024-06-28,page_076,48
U06402,browse,2024-06-28,page_038,60
U06403,register,2023-06-26,page_057,17
U06403,app_open,2023-06-26,page_092,29
U06403,browse,2023-06-26,page_071,100
U06403,add_to_cart,2023-06-26,page_027,108
U06404,register,2023-06-17,page_045,26
U06405,register,2024-09-10,page_056,10
U06405,app_open,2024-09-10,page_067,42
U06405,browse,2024-09-10,page_015,105
U06406,register,2023-02-01,page_069,11
U06406,app_open,2023-02-01,page_034,56
U06406,browse,2023-02-01,page_014,164
U06406,add_to_cart,2023-02-01,page_015,59
U06407,register,2023-11-25,page_036,12
U06407,app_open,2023-11-25,page_084,35
U06408,register,2023-06-01,page_008,13
U06408,app_open,2023-06-01,page_080,46
U06408,browse,2023-06-01,page_008,191
U06408,add_to_cart,2023-06-01,page_066,80
U06408,share,2023-06-16,page_056,15
U06409,register,2024-04-26,page_002,25
U06409,app_open,2024-04-26,page_076,29
U06409,browse,2024-04-26,page_033,213
U06410,register,2023-09-12,page_012,28
U06410,app_open,2023-09-12,page_014,32
U06411,register,2023-09-13,page_007,29
U06411,app_open,2023-09-13,page_031,47
U06411,browse,2023-09-13,page_074,294
U06411,add_to_cart,2023-09-13,page_086,65
U06412,register,2023-07-25,page_065,21
U06412,app_open,2023-07-25,page_060,28
U06412,browse,2023-07-25,page_039,140
U06412,add_to_cart,2023-07-25,page_021,39
U06413,register,2023-01-03,page_043,7
U06413,app_open,2023-01-03,page_004,55
U06413,browse,2023-01-03,page_052,70
U06413,share,2023-01-05,page_014,12
U06414,register,2024-12-03,page_042,21
U06414,app_open,2024-12-03,page_089,40
U06414,browse,2024-12-03,page_003,217
U06414,add_to_cart,2024-12-03,page_041,99
U06415,register,2024-12-19,page_099,22
U06415,app_open,2024-12-19,page_033,16
U06415,browse,2024-12-19,page_026,139
U06415,add_to_cart,2024-12-19,page_068,100
U06416,register,2023-04-28,page_059,5
U06417,register,2023-12-04,page_076,24
U06417,app_open,2023-12-04,page_097,42
U06417,browse,2023-12-04,page_093,36
U06418,register,2024-09-10,page_030,19
U06419,register,2023-04-23,page_039,15
U06419,app_open,2023-04-23,page_066,57
U06419,browse,2023-04-23,page_079,72
U06419,add_to_cart,2023-04-23,page_077,30
U06420,register,2023-11-04,page_005,18
U06420,app_open,2023-11-04,page_047,59
U06420,browse,2023-11-04,page_018,41
U06421,register,2023-11-17,page_068,15
U06421,app_open,2023-11-17,page_008,36
U06421,browse,2023-11-17,page_013,266
U06421,add_to_cart,2023-11-17,page_061,107
U06422,register,2024-09-28,page_038,23
U06422,app_open,2024-09-28,page_032,37
U06423,register,2024-12-22,page_044,16
U06423,app_open,2024-12-22,page_007,11
U06423,browse,2024-12-22,page_066,196
U06424,register,2024-08-20,page_010,10
U06424,app_open,2024-08-20,page_013,21
U06424,browse,2024-08-20,page_014,118
U06424,add_to_cart,2024-08-20,page_004,111
U06425,register,2024-01-17,page_058,20
U06425,app_open,2024-01-17,page_065,17
U06425,browse,2024-01-17,page_005,234
U06425,share,2024-02-01,page_076,25
U06426,register,2024-01-17,page_072,23
U06426,app_open,2024-01-17,page_087,22
U06426,browse,2024-01-17,page_023,155
U06427,register,2024-07-20,page_069,16
U06427,app_open,2024-07-20,page_008,42
U06427,browse,2024-07-20,page_067,110
U06428,register,2024-03-04,page_076,28
U06428,app_open,2024-03-04,page_020,42
U06429,register,2024-06-11,page_041,10
U06430,register,2023-09-16,page_086,14
U06430,app_open,2023-09-16,page_016,36
U06430,browse,2023-09-16,page_060,222
U06430,add_to_cart,2023-09-16,page_093,85
U06431,register,2024-12-03,page_012,23
U06431,app_open,2024-12-03,page_057,17
U06431,browse,2024-12-03,page_044,181
U06432,register,2024-06-17,page_078,16
U06432,app_open,2024-06-17,page_045,47
U06432,browse,2024-06-17,page_050,195
U06432,share,2024-07-15,page_024,24
U06433,register,2023-10-25,page_098,23
U06433,app_open,2023-10-25,page_025,55
U06433,browse,2023-10-25,page_015,192
U06433,add_to_cart,2023-10-25,page_047,41
U06434,register,2023-05-24,page_046,27
U06434,app_open,2023-05-24,page_058,27
U06434,browse,2023-05-24,page_034,90
U06435,register,2024-03-20,page_084,24
U06435,app_open,2024-03-20,page_011,14
U06436,register,2024-06-05,page_038,28
U06436,app_open,2024-06-05,page_054,18
U06436,browse,2024-06-05,page_068,43
U06436,add_to_cart,2024-06-05,page_067,30
U06436,share,2024-06-30,page_059,10
U06437,register,2024-12-15,page_046,11
U06437,app_open,2024-12-15,page_037,28
U06437,browse,2024-12-15,page_068,198
U06438,register,2023-06-08,page_025,6
U06438,app_open,2023-06-08,page_088,49
U06439,register,2023-03-05,page_018,11
U06439,app_open,2023-03-05,page_081,20
U06439,browse,2023-03-05,page_043,188
U06439,share,2023-03-12,page_093,11
U06440,register,2024-06-28,page_099,16
U06440,app_open,2024-06-28,page_064,37
U06440,browse,2024-06-28,page_079,106
U06440,add_to_cart,2024-06-28,page_089,88
U06441,register,2024-03-27,page_089,20
U06441,app_open,2024-03-27,page_097,10
U06441,browse,2024-03-27,page_082,230
U06441,add_to_cart,2024-03-27,page_062,41
U06442,register,2023-12-19,page_075,7
U06442,app_open,2023-12-19,page_097,49
U06442,browse,2023-12-19,page_079,62
U06442,add_to_cart,2023-12-19,page_058,51
U06443,register,2023-07-01,page_004,20
U06444,register,2024-12-21,page_049,28
U06444,app_open,2024-12-21,page_014,54
U06444,browse,2024-12-21,page_037,264
U06445,register,2023-02-19,page_070,7
U06446,register,2024-01-20,page_008,27
U06446,app_open,2024-01-20,page_040,19
U06446,browse,2024-01-20,page_048,56
U06446,add_to_cart,2024-01-20,page_055,112
U06447,register,2024-06-10,page_084,22
U06447,app_open,2024-06-10,page_097,53
U06447,browse,2024-06-10,page_019,120
U06448,register,2024-01-05,page_014,21
U06448,app_open,2024-01-05,page_063,29
U06448,browse,2024-01-05,page_009,206
U06449,register,2024-11-13,page_004,16
U06449,app_open,2024-11-13,page_093,30
U06449,browse,2024-11-13,page_094,215
U06449,add_to_cart,2024-11-13,page_021,46
U06450,register,2023-09-01,page_053,23
U06450,app_open,2023-09-01,page_013,14
U06450,browse,2023-09-01,page_081,200
U06451,register,2024-10-06,page_079,11
U06451,app_open,2024-10-06,page_011,37
U06451,browse,2024-10-06,page_033,285
U06451,share,2024-10-20,page_077,13
U06452,register,2023-01-18,page_064,15
U06452,app_open,2023-01-18,page_073,27
U06452,browse,2023-01-18,page_002,186
U06453,register,2024-04-08,page_033,10
U06453,app_open,2024-04-08,page_040,36
U06453,browse,2024-04-08,page_087,177
U06454,register,2023-06-13,page_064,13
U06454,app_open,2023-06-13,page_059,48
U06454,browse,2023-06-13,page_021,98
U06454,add_to_cart,2023-06-13,page_076,56
U06455,register,2024-05-26,page_054,7
U06455,app_open,2024-05-26,page_092,40
U06456,register,2024-01-10,page_026,29
U06456,app_open,2024-01-10,page_017,18
U06456,browse,2024-01-10,page_041,90
U06456,add_to_cart,2024-01-10,page_009,91
U06457,register,2023-06-26,page_090,28
U06457,app_open,2023-06-26,page_002,43
U06457,browse,2023-06-26,page_071,76
U06458,register,2024-11-18,page_073,27
U06458,app_open,2024-11-18,page_033,31
U06458,browse,2024-11-18,page_067,220
U06458,add_to_cart,2024-11-18,page_080,86
U06458,share,2024-12-13,page_038,25
U06459,register,2024-08-23,page_053,6
U06459,app_open,2024-08-23,page_036,26
U06459,browse,2024-08-23,page_046,166
U06460,register,2024-01-27,page_026,27
U06461,register,2024-03-06,page_047,14
U06461,app_open,2024-03-06,page_081,41
U06461,browse,2024-03-06,page_025,176
U06462,register,2023-11-08,page_064,20
U06462,app_open,2023-11-08,page_035,59
U06462,browse,2023-11-08,page_058,209
U06463,register,2024-02-13,page_070,8
U06463,app_open,2024-02-13,page_084,18
U06463,browse,2024-02-13,page_024,32
U06464,register,2024-10-02,page_055,6
U06464,app_open,2024-10-02,page_064,55
U06464,browse,2024-10-02,page_050,170
U06464,add_to_cart,2024-10-02,page_091,56
U06465,register,2023-01-05,page_050,26
U06466,register,2023-11-10,page_030,16
U06466,app_open,2023-11-10,page_017,25
U06466,browse,2023-11-10,page_002,66
U06467,register,2023-12-10,page_074,9
U06467,app_open,2023-12-10,page_061,17
U06467,browse,2023-12-10,page_008,182
U06467,add_to_cart,2023-12-10,page_081,53
U06467,share,2024-01-07,page_015,25
U06468,register,2023-09-02,page_094,22
U06468,app_open,2023-09-02,page_054,20
U06468,browse,2023-09-02,page_067,194
U06468,add_to_cart,2023-09-02,page_099,66
U06469,register,2024-11-25,page_035,16
U06469,app_open,2024-11-25,page_059,52
U06470,register,2023-04-04,page_041,28
U06470,app_open,2023-04-04,page_062,51
U06471,register,2024-09-06,page_016,21
U06471,app_open,2024-09-06,page_088,52
U06471,browse,2024-09-06,page_031,137
U06471,add_to_cart,2024-09-06,page_055,25
U06472,register,2023-12-07,page_009,20
U06472,app_open,2023-12-07,page_093,44
U06473,register,2024-10-19,page_028,18
U06473,app_open,2024-10-19,page_065,39
U06473,share,2024-11-05,page_072,13
U06474,register,2023-02-22,page_080,19
U06474,app_open,2023-02-22,page_073,39
U06474,browse,2023-02-22,page_091,223
U06475,register,2024-07-04,page_050,6
U06475,app_open,2024-07-04,page_014,31
U06476,register,2023-03-23,page_083,22
U06476,app_open,2023-03-23,page_075,37
U06477,register,2023-04-28,page_027,12
U06477,app_open,2023-04-28,page_087,30
U06477,browse,2023-04-28,page_059,199
U06477,add_to_cart,2023-04-28,page_061,118
U06478,register,2024-02-06,page_006,12
U06478,app_open,2024-02-06,page_061,24
U06478,browse,2024-02-06,page_010,129
U06478,add_to_cart,2024-02-06,page_001,57
U06479,register,2023-06-09,page_042,19
U06479,app_open,2023-06-09,page_043,37
U06479,share,2023-06-15,page_009,25
U06480,register,2023-05-07,page_076,14
U06480,app_open,2023-05-07,page_044,24
U06480,browse,2023-05-07,page_046,218
U06480,add_to_cart,2023-05-07,page_030,97
U06480,share,2023-05-20,page_056,5
U06481,register,2024-01-01,page_009,23
U06481,app_open,2024-01-01,page_042,20
U06481,browse,2024-01-01,page_020,101
U06481,add_to_cart,2024-01-01,page_032,109
U06482,register,2024-12-02,page_027,28
U06482,app_open,2024-12-02,page_058,48
U06482,browse,2024-12-02,page_058,272
U06482,add_to_cart,2024-12-02,page_007,23
U06483,register,2024-08-10,page_013,28
U06483,app_open,2024-08-10,page_082,37
U06483,browse,2024-08-10,page_083,123
U06484,register,2024-11-28,page_067,18
U06485,register,2023-06-04,page_034,18
U06485,app_open,2023-06-04,page_050,15
U06485,browse,2023-06-04,page_039,120
U06485,share,2023-06-29,page_039,23
U06486,register,2023-08-14,page_027,28
U06486,app_open,2023-08-14,page_003,16
U06486,browse,2023-08-14,page_058,200
U06487,register,2024-04-15,page_046,24
U06487,app_open,2024-04-15,page_056,40
U06487,browse,2024-04-15,page_041,42
U06488,register,2024-01-12,page_069,16
U06488,app_open,2024-01-12,page_028,58
U06489,register,2023-07-15,page_059,10
U06489,app_open,2023-07-15,page_025,57
U06489,browse,2023-07-15,page_055,135
U06490,register,2023-06-21,page_025,16
U06490,app_open,2023-06-21,page_032,44
U06490,browse,2023-06-21,page_022,111
U06491,register,2024-09-14,page_066,10
U06491,app_open,2024-09-14,page_041,57
U06491,share,2024-09-17,page_072,18
U06492,register,2024-03-23,page_016,28
U06492,app_open,2024-03-23,page_013,16
U06492,browse,2024-03-23,page_089,105
U06492,add_to_cart,2024-03-23,page_010,99
U06493,register,2023-11-22,page_008,21
U06493,app_open,2023-11-22,page_057,35
U06494,register,2023-04-23,page_069,6
U06495,register,2023-05-23,page_033,10
U06495,app_open,2023-05-23,page_017,58
U06495,share,2023-06-12,page_050,14
U06496,register,2024-11-27,page_030,20
U06496,app_open,2024-11-27,page_005,15
U06497,register,2023-02-28,page_033,27
U06497,app_open,2023-02-28,page_042,13
U06497,browse,2023-02-28,page_066,255
U06498,register,2024-08-15,page_098,24
U06498,app_open,2024-08-15,page_049,27
U06498,browse,2024-08-15,page_088,116
U06499,register,2023-10-04,page_037,21
U06499,app_open,2023-10-04,page_021,38
U06499,browse,2023-10-04,page_052,113
U06500,register,2024-11-08,page_070,19
U06500,app_open,2024-11-08,page_068,36
U06500,browse,2024-11-08,page_075,147
U06500,share,2024-12-02,page_064,21
U06501,register,2023-11-17,page_072,21
U06501,app_open,2023-11-17,page_018,23
U06501,browse,2023-11-17,page_051,113
U06501,add_to_cart,2023-11-17,page_066,119
U06501,share,2023-11-21,page_072,26
U06502,register,2023-07-11,page_079,7
U06503,register,2024-10-10,page_027,27
U06503,app_open,2024-10-10,page_003,23
U06503,browse,2024-10-10,page_077,249
U06503,share,2024-11-05,page_086,5
U06504,register,2023-01-08,page_019,16
U06504,app_open,2023-01-08,page_033,22
U06504,browse,2023-01-08,page_079,174
U06505,register,2023-05-13,page_046,21
U06505,app_open,2023-05-13,page_082,49
U06505,browse,2023-05-13,page_033,86
U06506,register,2023-07-24,page_076,19
U06506,app_open,2023-07-24,page_060,53
U06506,browse,2023-07-24,page_010,265
U06506,share,2023-08-15,page_026,15
U06507,register,2024-11-11,page_003,11
U06507,app_open,2024-11-11,page_005,28
U06507,browse,2024-11-11,page_021,110
U06508,register,2023-12-14,page_028,12
U06508,app_open,2023-12-14,page_072,30
U06508,browse,2023-12-14,page_079,188
U06508,add_to_cart,2023-12-14,page_056,117
U06509,register,2023-12-26,page_007,9
U06509,app_open,2023-12-26,page_035,10
U06509,browse,2023-12-26,page_036,220
U06509,add_to_cart,2023-12-26,page_088,83
U06510,register,2023-01-06,page_052,24
U06510,app_open,2023-01-06,page_038,40
U06511,register,2023-11-11,page_036,24
U06511,app_open,2023-11-11,page_001,39
U06511,browse,2023-11-11,page_001,143
U06512,register,2023-12-01,page_003,10
U06513,register,2024-08-20,page_051,5
U06513,app_open,2024-08-20,page_040,16
U06513,share,2024-08-22,page_041,22
U06514,register,2024-12-06,page_047,16
U06514,app_open,2024-12-06,page_046,35
U06514,browse,2024-12-06,page_002,83
U06515,register,2024-11-13,page_056,5
U06515,app_open,2024-11-13,page_030,30
U06515,share,2024-12-07,page_088,12
U06516,register,2023-12-10,page_006,29
U06516,app_open,2023-12-10,page_028,28
U06516,browse,2023-12-10,page_077,274
U06516,add_to_cart,2023-12-10,page_081,40
U06517,register,2024-11-07,page_027,22
U06517,app_open,2024-11-07,page_070,20
U06517,browse,2024-11-07,page_023,137
U06517,share,2024-11-21,page_030,16
U06518,register,2023-10-18,page_063,11
U06518,app_open,2023-10-18,page_081,21
U06519,register,2023-06-24,page_057,29
U06520,register,2023-08-20,page_016,29
U06520,app_open,2023-08-20,page_014,45
U06520,browse,2023-08-20,page_069,286
U06520,add_to_cart,2023-08-20,page_004,17
U06521,register,2024-11-09,page_078,24
U06522,register,2024-04-24,page_093,23
U06522,app_open,2024-04-24,page_004,37
U06522,browse,2024-04-24,page_006,195
U06523,register,2023-02-11,page_064,17
U06523,app_open,2023-02-11,page_004,26
U06523,browse,2023-02-11,page_016,240
U06523,add_to_cart,2023-02-11,page_093,111
U06524,register,2024-12-19,page_016,26
U06524,app_open,2024-12-19,page_015,50
U06524,browse,2024-12-19,page_093,213
U06525,register,2023-04-03,page_045,7
U06525,app_open,2023-04-03,page_069,11
U06526,register,2024-03-08,page_015,20
U06526,app_open,2024-03-08,page_091,52
U06526,browse,2024-03-08,page_010,104
U06526,add_to_cart,2024-03-08,page_035,76
U06527,register,2023-04-11,page_028,25
U06527,app_open,2023-04-11,page_006,34
U06527,browse,2023-04-11,page_051,199
U06527,add_to_cart,2023-04-11,page_010,61
U06528,register,2024-05-09,page_024,23
U06528,app_open,2024-05-09,page_028,37
U06529,register,2023-01-08,page_059,19
U06529,app_open,2023-01-08,page_087,30
U06530,register,2023-02-23,page_043,20
U06530,app_open,2023-02-23,page_033,53
U06530,browse,2023-02-23,page_029,32
U06531,register,2024-01-01,page_074,21
U06531,app_open,2024-01-01,page_097,16
U06531,browse,2024-01-01,page_044,158
U06532,register,2024-10-10,page_040,28
U06533,register,2023-12-27,page_023,7
U06533,app_open,2023-12-27,page_078,42
U06533,browse,2023-12-27,page_027,69
U06533,add_to_cart,2023-12-27,page_061,77
U06534,register,2023-11-10,page_057,5
U06534,app_open,2023-11-10,page_073,12
U06534,share,2023-11-15,page_029,8
U06535,register,2024-02-14,page_086,23
U06535,app_open,2024-02-14,page_029,45
U06535,browse,2024-02-14,page_087,264
U06536,register,2023-08-11,page_095,14
U06537,register,2024-10-09,page_066,17
U06537,app_open,2024-10-09,page_019,34
U06537,browse,2024-10-09,page_071,207
U06537,share,2024-10-28,page_082,14
U06538,register,2024-03-27,page_057,14
U06539,register,2023-01-25,page_080,13
U06539,app_open,2023-01-25,page_094,36
U06539,browse,2023-01-25,page_004,51
U06539,add_to_cart,2023-01-25,page_052,90
U06540,register,2024-07-18,page_024,19
U06540,app_open,2024-07-18,page_049,49
U06540,browse,2024-07-18,page_014,275
U06540,add_to_cart,2024-07-18,page_003,44
U06541,register,2023-12-08,page_048,18
U06542,register,2023-05-13,page_049,20
U06542,app_open,2023-05-13,page_028,44
U06543,register,2024-05-01,page_007,14
U06543,app_open,2024-05-01,page_036,23
U06543,browse,2024-05-01,page_027,186
U06543,share,2024-05-04,page_095,20
U06544,register,2023-02-07,page_054,13
U06544,app_open,2023-02-07,page_053,14
U06544,browse,2023-02-07,page_004,231
U06544,add_to_cart,2023-02-07,page_046,30
U06545,register,2023-02-25,page_065,23
U06545,app_open,2023-02-25,page_019,31
U06545,browse,2023-02-25,page_043,293
U06546,register,2024-10-04,page_008,20
U06546,app_open,2024-10-04,page_023,52
U06546,share,2024-10-07,page_099,28
U06547,register,2024-01-14,page_046,8
U06547,app_open,2024-01-14,page_042,54
U06547,browse,2024-01-14,page_021,110
U06548,register,2024-08-03,page_067,15
U06548,app_open,2024-08-03,page_092,40
U06548,browse,2024-08-03,page_096,183
U06548,add_to_cart,2024-08-03,page_014,59
U06549,register,2023-09-18,page_076,18
U06549,app_open,2023-09-18,page_028,18
U06549,share,2023-10-03,page_032,13
U06550,register,2024-04-19,page_015,23
U06551,register,2024-08-09,page_030,9
U06551,app_open,2024-08-09,page_072,47
U06552,register,2024-07-06,page_001,26
U06553,register,2023-12-15,page_056,25
U06553,app_open,2023-12-15,page_016,54
U06554,register,2024-09-06,page_070,9
U06554,app_open,2024-09-06,page_087,53
U06554,browse,2024-09-06,page_077,285
U06555,register,2023-05-14,page_087,16
U06555,app_open,2023-05-14,page_010,40
U06555,browse,2023-05-14,page_037,205
U06555,share,2023-05-24,page_094,14
U06556,register,2024-07-18,page_025,16
U06556,app_open,2024-07-18,page_012,17
U06556,browse,2024-07-18,page_091,76
U06557,register,2024-01-09,page_060,23
U06558,register,2024-08-26,page_012,14
U06558,app_open,2024-08-26,page_023,30
U06558,share,2024-09-14,page_078,13
U06559,register,2024-10-25,page_057,5
U06559,app_open,2024-10-25,page_024,27
U06559,browse,2024-10-25,page_027,115
U06560,register,2024-09-07,page_053,29
U06560,app_open,2024-09-07,page_078,34
U06560,browse,2024-09-07,page_060,166
U06560,add_to_cart,2024-09-07,page_019,116
U06561,register,2024-09-12,page_075,23
U06561,app_open,2024-09-12,page_092,12
U06562,register,2023-09-02,page_053,11
U06562,app_open,2023-09-02,page_013,50
U06562,browse,2023-09-02,page_044,299
U06563,register,2023-03-05,page_012,18
U06563,app_open,2023-03-05,page_023,27
U06563,browse,2023-03-05,page_033,213
U06564,register,2024-06-28,page_062,9
U06564,app_open,2024-06-28,page_011,28
U06564,browse,2024-06-28,page_011,79
U06564,add_to_cart,2024-06-28,page_022,62
U06565,register,2024-02-22,page_043,17
U06565,app_open,2024-02-22,page_032,42
U06565,browse,2024-02-22,page_031,73
U06565,share,2024-02-27,page_099,17
U06566,register,2024-07-21,page_013,22
U06566,app_open,2024-07-21,page_028,32
U06566,share,2024-08-15,page_085,14
U06567,register,2023-05-10,page_094,16
U06567,app_open,2023-05-10,page_084,58
U06567,browse,2023-05-10,page_095,291
U06567,add_to_cart,2023-05-10,page_088,51
U06568,register,2024-04-24,page_062,10
U06568,app_open,2024-04-24,page_063,22
U06569,register,2024-08-26,page_071,22
U06569,app_open,2024-08-26,page_054,17
U06569,browse,2024-08-26,page_048,218
U06569,add_to_cart,2024-08-26,page_089,115
U06569,share,2024-08-30,page_017,17
U06570,register,2023-01-21,page_034,23
U06570,app_open,2023-01-21,page_069,48
U06570,browse,2023-01-21,page_077,240
U06570,add_to_cart,2023-01-21,page_015,38
U06571,register,2023-04-05,page_073,19
U06571,app_open,2023-04-05,page_083,11
U06571,share,2023-04-12,page_058,25
U06572,register,2023-11-14,page_069,9
U06572,app_open,2023-11-14,page_092,35
U06572,browse,2023-11-14,page_003,293
U06573,register,2024-12-27,page_011,24
U06573,app_open,2024-12-27,page_047,42
U06573,browse,2024-12-27,page_012,206
U06573,add_to_cart,2024-12-27,page_052,67
U06574,register,2023-11-27,page_051,13
U06574,app_open,2023-11-27,page_082,40
U06574,share,2023-12-16,page_070,10
U06575,register,2024-12-08,page_015,29
U06575,app_open,2024-12-08,page_057,26
U06575,browse,2024-12-08,page_002,191
U06575,add_to_cart,2024-12-08,page_010,105
U06576,register,2023-01-28,page_014,26
U06576,app_open,2023-01-28,page_004,21
U06576,browse,2023-01-28,page_011,256
U06576,add_to_cart,2023-01-28,page_066,25
U06577,register,2023-07-13,page_060,27
U06577,app_open,2023-07-13,page_077,49
U06578,register,2024-08-06,page_077,13
U06578,app_open,2024-08-06,page_033,26
U06578,browse,2024-08-06,page_093,55
U06578,add_to_cart,2024-08-06,page_042,73
U06579,register,2023-04-12,page_092,25
U06580,register,2023-05-05,page_085,19
U06580,app_open,2023-05-05,page_083,28
U06580,browse,2023-05-05,page_001,246
U06581,register,2024-05-06,page_050,13
U06581,app_open,2024-05-06,page_067,37
U06581,browse,2024-05-06,page_024,237
U06582,register,2023-10-16,page_036,27
U06582,app_open,2023-10-16,page_094,41
U06582,browse,2023-10-16,page_042,291
U06583,register,2024-12-21,page_026,25
U06583,app_open,2024-12-21,page_018,59
U06584,register,2024-02-10,page_040,10
U06584,app_open,2024-02-10,page_063,13
U06585,register,2024-10-21,page_005,18
U06585,app_open,2024-10-21,page_060,52
U06586,register,2024-05-05,page_019,27
U06586,app_open,2024-05-05,page_095,25
U06586,browse,2024-05-05,page_006,132
U06586,add_to_cart,2024-05-05,page_097,105
U06587,register,2023-02-04,page_014,6
U06587,app_open,2023-02-04,page_024,31
U06587,browse,2023-02-04,page_075,226
U06587,add_to_cart,2023-02-04,page_071,119
U06588,register,2024-06-08,page_045,20
U06588,app_open,2024-06-08,page_042,16
U06588,browse,2024-06-08,page_006,245
U06588,add_to_cart,2024-06-08,page_032,24
U06589,register,2024-02-13,page_033,21
U06589,app_open,2024-02-13,page_008,31
U06589,browse,2024-02-13,page_092,100
U06590,register,2023-07-09,page_018,5
U06591,register,2023-04-05,page_079,27
U06592,register,2024-03-09,page_093,16
U06592,app_open,2024-03-09,page_096,37
U06593,register,2024-06-28,page_017,22
U06594,register,2024-02-15,page_065,12
U06594,app_open,2024-02-15,page_051,44
U06594,browse,2024-02-15,page_015,44
U06595,register,2023-01-19,page_020,27
U06595,app_open,2023-01-19,page_095,57
U06596,register,2023-01-06,page_055,26
U06596,app_open,2023-01-06,page_010,26
U06596,browse,2023-01-06,page_099,113
U06596,share,2023-01-08,page_097,10
U06597,register,2023-08-04,page_011,20
U06597,app_open,2023-08-04,page_041,23
U06597,browse,2023-08-04,page_007,237
U06597,add_to_cart,2023-08-04,page_054,16
U06598,register,2024-04-11,page_021,29
U06598,app_open,2024-04-11,page_085,25
U06598,browse,2024-04-11,page_099,276
U06599,register,2023-04-11,page_060,28
U06599,app_open,2023-04-11,page_016,40
U06599,share,2023-04-14,page_074,11
U06600,register,2023-10-17,page_011,7
U06600,app_open,2023-10-17,page_065,43
U06601,register,2023-09-10,page_049,23
U06601,app_open,2023-09-10,page_056,45
U06601,browse,2023-09-10,page_004,246
U06601,add_to_cart,2023-09-10,page_092,47
U06602,register,2023-08-14,page_028,23
U06602,app_open,2023-08-14,page_085,47
U06602,browse,2023-08-14,page_095,113
U06602,add_to_cart,2023-08-14,page_034,36
U06602,share,2023-08-27,page_072,21
U06603,register,2024-01-03,page_009,14
U06604,register,2024-02-14,page_083,21
U06604,app_open,2024-02-14,page_001,37
U06605,register,2023-03-16,page_013,19
U06606,register,2023-10-04,page_014,6
U06606,app_open,2023-10-04,page_040,51
U06606,browse,2023-10-04,page_010,45
U06606,add_to_cart,2023-10-04,page_023,27
U06607,register,2024-08-18,page_079,6
U06607,app_open,2024-08-18,page_074,40
U06607,browse,2024-08-18,page_050,244
U06607,add_to_cart,2024-08-18,page_034,118
U06608,register,2023-04-02,page_060,25
U06608,app_open,2023-04-02,page_009,19
U06608,browse,2023-04-02,page_077,279
U06608,add_to_cart,2023-04-02,page_082,84
U06609,register,2023-11-15,page_057,5
U06609,app_open,2023-11-15,page_001,54
U06610,register,2023-11-23,page_034,9
U06610,app_open,2023-11-23,page_026,50
U06610,browse,2023-11-23,page_064,68
U06610,share,2023-12-17,page_054,22
U06611,register,2024-09-23,page_052,23
U06611,app_open,2024-09-23,page_004,28
U06611,browse,2024-09-23,page_054,237
U06612,register,2023-06-18,page_086,22
U06612,app_open,2023-06-18,page_019,49
U06612,browse,2023-06-18,page_098,276
U06612,share,2023-06-28,page_051,15
U06613,register,2024-06-01,page_099,28
U06613,app_open,2024-06-01,page_064,46
U06613,browse,2024-06-01,page_067,233
U06613,add_to_cart,2024-06-01,page_033,36
U06614,register,2024-01-01,page_076,23
U06615,register,2024-01-21,page_096,25
U06615,app_open,2024-01-21,page_086,12
U06616,register,2023-05-23,page_007,9
U06616,app_open,2023-05-23,page_022,43
U06616,share,2023-06-10,page_040,25
U06617,register,2024-05-16,page_060,6
U06617,app_open,2024-05-16,page_013,44
U06617,browse,2024-05-16,page_014,256
U06617,add_to_cart,2024-05-16,page_085,96
U06617,share,2024-05-17,page_016,6
U06618,register,2024-09-18,page_028,21
U06618,app_open,2024-09-18,page_023,14
U06619,register,2023-10-17,page_020,7
U06619,app_open,2023-10-17,page_089,22
U06620,register,2023-07-15,page_065,15
U06620,app_open,2023-07-15,page_039,41
U06620,browse,2023-07-15,page_007,62
U06621,register,2024-07-27,page_010,18
U06621,app_open,2024-07-27,page_086,31
U06621,browse,2024-07-27,page_048,182
U06621,add_to_cart,2024-07-27,page_079,83
U06622,register,2023-09-21,page_053,16
U06622,app_open,2023-09-21,page_068,50
U06623,register,2024-09-05,page_018,27
U06623,app_open,2024-09-05,page_030,11
U06623,browse,2024-09-05,page_085,116
