user_id,order_id,rating,feedback_text,feedback_date,category
U06717,FB006718,5,非常满意，产品很好用！,2023-04-11,家居
U06718,FB006719,5,非常满意，产品很好用！,2024-05-31,美妆
U06719,FB006720,3,一般般，有待改进。,2024-04-11,3C数码
U06720,FB006721,2,不太满意，需要改善。,2023-05-06,服饰
U06721,FB006722,5,非常满意，产品很好用！,2023-10-01,家居
U06722,FB006723,4,还不错，基本满意。,2023-08-31,食品
U06723,FB006724,1,非常不满意，体验很差。,2024-05-27,3C数码
U06724,FB006725,5,非常满意，产品很好用！,2024-08-23,3C数码
U06725,FB006726,3,一般般，有待改进。,2023-01-08,美妆
U06726,FB006727,2,不太满意，需要改善。,2024-08-29,美妆
U06727,FB006728,4,还不错，基本满意。,2023-11-28,家居
U06728,FB006729,4,还不错，基本满意。,2024-05-31,食品
U06729,FB006730,2,不太满意，需要改善。,2024-02-06,3C数码
U06730,FB006731,5,非常满意，产品很好用！,2024-08-06,3C数码
U06731,FB006732,4,还不错，基本满意。,2023-01-20,食品
U06732,FB006733,2,不太满意，需要改善。,2024-02-19,食品
U06733,FB006734,4,还不错，基本满意。,2024-07-13,3C数码
U06734,FB006735,5,非常满意，产品很好用！,2023-11-06,家居
U06735,FB006736,4,还不错，基本满意。,2024-12-19,美妆
U06736,FB006737,4,还不错，基本满意。,2024-10-09,食品
U06737,FB006738,4,还不错，基本满意。,2023-05-10,家居
U06738,FB006739,4,还不错，基本满意。,2024-06-01,服饰
U06739,FB006740,4,还不错，基本满意。,2023-03-09,3C数码
U06740,FB006741,5,非常满意，产品很好用！,2024-01-16,家居
U06741,FB006742,5,非常满意，产品很好用！,2023-08-17,美妆
U06742,FB006743,3,一般般，有待改进。,2023-02-12,食品
U06743,FB006744,2,不太满意，需要改善。,2023-06-19,服饰
U06744,FB006745,3,一般般，有待改进。,2024-12-06,3C数码
U06745,FB006746,3,一般般，有待改进。,2023-05-05,3C数码
U06746,FB006747,5,非常满意，产品很好用！,2024-12-25,美妆
U06747,FB006748,5,非常满意，产品很好用！,2023-05-26,家居
U06748,FB006749,4,还不错，基本满意。,2024-07-02,3C数码
U06749,FB006750,2,不太满意，需要改善。,2023-06-12,3C数码
U06750,FB006751,3,一般般，有待改进。,2023-12-29,服饰
U06751,FB006752,5,非常满意，产品很好用！,2024-02-13,食品
U06752,FB006753,5,非常满意，产品很好用！,2024-05-11,3C数码
U06753,FB006754,3,一般般，有待改进。,2024-03-26,食品
U06754,FB006755,3,一般般，有待改进。,2024-10-02,美妆
U06755,FB006756,5,非常满意，产品很好用！,2023-08-30,3C数码
U06756,FB006757,5,非常满意，产品很好用！,2023-12-05,家居
U06757,FB006758,5,非常满意，产品很好用！,2024-03-06,3C数码
U06758,FB006759,2,不太满意，需要改善。,2024-07-07,食品
U06759,FB006760,5,非常满意，产品很好用！,2023-03-14,美妆
U06760,FB006761,5,非常满意，产品很好用！,2024-07-21,家居
U06761,FB006762,4,还不错，基本满意。,2023-10-15,美妆
U06762,FB006763,4,还不错，基本满意。,2023-02-05,家居
U06763,FB006764,4,还不错，基本满意。,2024-10-09,美妆
U06764,FB006765,4,还不错，基本满意。,2023-02-17,食品
U06765,FB006766,4,还不错，基本满意。,2023-05-16,服饰
U06766,FB006767,4,还不错，基本满意。,2023-06-26,3C数码
U06767,FB006768,5,非常满意，产品很好用！,2023-03-16,食品
U06768,FB006769,5,非常满意，产品很好用！,2023-05-27,美妆
U06769,FB006770,5,非常满意，产品很好用！,2024-10-18,家居
U06770,FB006771,5,非常满意，产品很好用！,2024-07-21,3C数码
U06771,FB006772,4,还不错，基本满意。,2023-08-23,3C数码
U06772,FB006773,5,非常满意，产品很好用！,2024-01-28,3C数码
U06773,FB006774,3,一般般，有待改进。,2023-10-10,美妆
U06774,FB006775,2,不太满意，需要改善。,2023-11-24,3C数码
U06775,FB006776,3,一般般，有待改进。,2024-05-23,食品
U06776,FB006777,3,一般般，有待改进。,2024-02-13,美妆
U06777,FB006778,4,还不错，基本满意。,2023-07-19,家居
U06778,FB006779,4,还不错，基本满意。,2023-04-28,家居
U06779,FB006780,5,非常满意，产品很好用！,2023-04-30,食品
U06780,FB006781,5,非常满意，产品很好用！,2024-03-09,食品
U06781,FB006782,2,不太满意，需要改善。,2024-01-08,食品
U06782,FB006783,4,还不错，基本满意。,2023-03-23,食品
U06783,FB006784,5,非常满意，产品很好用！,2023-11-20,食品
U06784,FB006785,2,不太满意，需要改善。,2024-10-10,食品
U06785,FB006786,5,非常满意，产品很好用！,2024-08-10,家居
U06786,FB006787,2,不太满意，需要改善。,2023-08-22,服饰
U06787,FB006788,4,还不错，基本满意。,2024-01-11,美妆
U06788,FB006789,5,非常满意，产品很好用！,2024-08-24,家居
U06789,FB006790,1,非常不满意，体验很差。,2024-04-14,家居
U06790,FB006791,4,还不错，基本满意。,2023-11-26,家居
U06791,FB006792,4,还不错，基本满意。,2023-08-26,美妆
U06792,FB006793,5,非常满意，产品很好用！,2023-05-29,家居
U06793,FB006794,5,非常满意，产品很好用！,2024-11-27,服饰
U06794,FB006795,3,一般般，有待改进。,2023-07-07,美妆
U06795,FB006796,4,还不错，基本满意。,2024-04-24,美妆
U06796,FB006797,5,非常满意，产品很好用！,2023-02-13,食品
U06797,FB006798,5,非常满意，产品很好用！,2024-06-23,食品
U06798,FB006799,2,不太满意，需要改善。,2024-09-01,3C数码
U06799,FB006800,5,非常满意，产品很好用！,2024-05-22,3C数码
U06800,FB006801,5,非常满意，产品很好用！,2023-03-30,服饰
U06801,FB006802,5,非常满意，产品很好用！,2024-12-19,服饰
U06802,FB006803,4,还不错，基本满意。,2023-11-08,服饰
U06803,FB006804,1,非常不满意，体验很差。,2023-07-21,家居
U06804,FB006805,3,一般般，有待改进。,2023-06-10,食品
U06805,FB006806,3,一般般，有待改进。,2023-04-14,家居
U06806,FB006807,4,还不错，基本满意。,2023-04-10,家居
U06807,FB006808,4,还不错，基本满意。,2024-12-28,服饰
U06808,FB006809,3,一般般，有待改进。,2023-06-05,3C数码
U06809,FB006810,4,还不错，基本满意。,2024-02-06,服饰
U06810,FB006811,5,非常满意，产品很好用！,2024-01-10,3C数码
U06811,FB006812,4,还不错，基本满意。,2024-11-01,食品
U06812,FB006813,2,不太满意，需要改善。,2024-07-01,家居
U06813,FB006814,3,一般般，有待改进。,2024-05-18,家居
U06814,FB006815,3,一般般，有待改进。,2023-06-10,美妆
U06815,FB006816,5,非常满意，产品很好用！,2024-03-11,食品
U06816,FB006817,4,还不错，基本满意。,2023-04-12,3C数码
U06817,FB006818,4,还不错，基本满意。,2024-11-30,家居
U06818,FB006819,3,一般般，有待改进。,2023-01-17,家居
U06819,FB006820,5,非常满意，产品很好用！,2024-03-26,美妆
U06820,FB006821,2,不太满意，需要改善。,2024-03-31,美妆
U06821,FB006822,5,非常满意，产品很好用！,2023-02-01,3C数码
U06822,FB006823,5,非常满意，产品很好用！,2023-04-30,服饰
U06823,FB006824,3,一般般，有待改进。,2023-08-24,家居
U06824,FB006825,4,还不错，基本满意。,2023-07-31,美妆
U06825,FB006826,4,还不错，基本满意。,2023-05-30,家居
U06826,FB006827,2,不太满意，需要改善。,2023-02-20,服饰
U06827,FB006828,2,不太满意，需要改善。,2024-06-04,3C数码
U06828,FB006829,4,还不错，基本满意。,2024-05-10,3C数码
U06829,FB006830,5,非常满意，产品很好用！,2024-07-25,美妆
U06830,FB006831,1,非常不满意，体验很差。,2024-03-14,家居
U06831,FB006832,4,还不错，基本满意。,2023-01-27,食品
U06832,FB006833,3,一般般，有待改进。,2023-10-20,美妆
U06833,FB006834,4,还不错，基本满意。,2023-01-06,美妆
U06834,FB006835,5,非常满意，产品很好用！,2023-01-16,3C数码
U06835,FB006836,5,非常满意，产品很好用！,2023-08-24,家居
U06836,FB006837,5,非常满意，产品很好用！,2023-06-08,服饰
U06837,FB006838,3,一般般，有待改进。,2024-03-13,食品
U06838,FB006839,3,一般般，有待改进。,2023-10-08,服饰
U06839,FB006840,2,不太满意，需要改善。,2024-09-01,服饰
U06840,FB006841,5,非常满意，产品很好用！,2024-09-08,3C数码
U06841,FB006842,2,不太满意，需要改善。,2023-07-03,美妆
U06842,FB006843,2,不太满意，需要改善。,2023-12-27,美妆
U06843,FB006844,4,还不错，基本满意。,2023-11-15,食品
U06844,FB006845,3,一般般，有待改进。,2023-06-18,食品
U06845,FB006846,3,一般般，有待改进。,2024-10-26,美妆
U06846,FB006847,3,一般般，有待改进。,2023-12-09,家居
U06847,FB006848,5,非常满意，产品很好用！,2024-11-08,食品
U06848,FB006849,5,非常满意，产品很好用！,2024-03-02,3C数码
U06849,FB006850,4,还不错，基本满意。,2023-03-28,家居
U06850,FB006851,5,非常满意，产品很好用！,2023-10-20,3C数码
U06851,FB006852,4,还不错，基本满意。,2023-02-01,美妆
U06852,FB006853,4,还不错，基本满意。,2023-04-13,食品
U06853,FB006854,3,一般般，有待改进。,2023-02-27,美妆
U06854,FB006855,4,还不错，基本满意。,2023-05-03,美妆
U06855,FB006856,2,不太满意，需要改善。,2023-10-25,3C数码
U06856,FB006857,1,非常不满意，体验很差。,2023-05-10,食品
U06857,FB006858,4,还不错，基本满意。,2024-07-10,食品
U06858,FB006859,5,非常满意，产品很好用！,2023-09-29,食品
U06859,FB006860,5,非常满意，产品很好用！,2023-07-05,美妆
U06860,FB006861,4,还不错，基本满意。,2024-05-18,美妆
U06861,FB006862,5,非常满意，产品很好用！,2024-02-25,食品
U06862,FB006863,4,还不错，基本满意。,2024-10-04,家居
U06863,FB006864,3,一般般，有待改进。,2024-12-24,美妆
U06864,FB006865,4,还不错，基本满意。,2024-07-20,美妆
U06865,FB006866,2,不太满意，需要改善。,2023-10-03,家居
U06866,FB006867,4,还不错，基本满意。,2023-12-21,食品
U06867,FB006868,4,还不错，基本满意。,2023-05-25,食品
U06868,FB006869,5,非常满意，产品很好用！,2023-12-21,美妆
U06869,FB006870,4,还不错，基本满意。,2023-12-31,家居
U06870,FB006871,5,非常满意，产品很好用！,2024-12-23,3C数码
U06871,FB006872,5,非常满意，产品很好用！,2024-03-28,美妆
U06872,FB006873,4,还不错，基本满意。,2023-10-28,家居
U06873,FB006874,3,一般般，有待改进。,2024-01-10,食品
U06874,FB006875,3,一般般，有待改进。,2023-09-04,服饰
U06875,FB006876,4,还不错，基本满意。,2023-06-21,家居
U06876,FB006877,4,还不错，基本满意。,2024-10-31,食品
U06877,FB006878,5,非常满意，产品很好用！,2024-11-02,家居
U06878,FB006879,4,还不错，基本满意。,2024-10-01,服饰
U06879,FB006880,5,非常满意，产品很好用！,2023-07-31,美妆
U06880,FB006881,5,非常满意，产品很好用！,2024-05-05,美妆
U06881,FB006882,3,一般般，有待改进。,2023-12-01,家居
U06882,FB006883,4,还不错，基本满意。,2024-06-10,美妆
U06883,FB006884,3,一般般，有待改进。,2023-09-02,服饰
U06884,FB006885,1,非常不满意，体验很差。,2024-08-28,美妆
U06885,FB006886,4,还不错，基本满意。,2024-07-27,3C数码
U06886,FB006887,5,非常满意，产品很好用！,2023-02-03,3C数码
U06887,FB006888,3,一般般，有待改进。,2024-03-12,美妆
U06888,FB006889,2,不太满意，需要改善。,2023-12-23,3C数码
U06889,FB006890,3,一般般，有待改进。,2023-12-03,3C数码
U06890,FB006891,3,一般般，有待改进。,2023-03-10,美妆
U06891,FB006892,5,非常满意，产品很好用！,2024-10-10,服饰
U06892,FB006893,5,非常满意，产品很好用！,2024-05-07,服饰
U06893,FB006894,3,一般般，有待改进。,2024-03-15,美妆
U06894,FB006895,2,不太满意，需要改善。,2024-06-15,家居
U06895,FB006896,3,一般般，有待改进。,2024-07-30,家居
U06896,FB006897,4,还不错，基本满意。,2023-08-30,3C数码
U06897,FB006898,4,还不错，基本满意。,2023-04-09,服饰
U06898,FB006899,4,还不错，基本满意。,2023-12-10,美妆
U06899,FB006900,2,不太满意，需要改善。,2023-05-07,服饰
U06900,FB006901,4,还不错，基本满意。,2023-12-07,服饰
U06901,FB006902,2,不太满意，需要改善。,2024-09-24,美妆
U06902,FB006903,5,非常满意，产品很好用！,2023-02-12,家居
U06903,FB006904,5,非常满意，产品很好用！,2023-01-19,食品
U06904,FB006905,5,非常满意，产品很好用！,2023-01-13,服饰
U06905,FB006906,5,非常满意，产品很好用！,2023-09-26,家居
U06906,FB006907,5,非常满意，产品很好用！,2023-11-23,家居
U06907,FB006908,4,还不错，基本满意。,2024-11-09,家居
U06908,FB006909,2,不太满意，需要改善。,2023-05-29,3C数码
U06909,FB006910,1,非常不满意，体验很差。,2024-06-30,美妆
U06910,FB006911,4,还不错，基本满意。,2023-05-07,3C数码
U06911,FB006912,3,一般般，有待改进。,2023-11-07,3C数码
U06912,FB006913,5,非常满意，产品很好用！,2024-05-21,食品
U06913,FB006914,3,一般般，有待改进。,2024-10-21,家居
U06914,FB006915,2,不太满意，需要改善。,2023-07-26,服饰
U06915,FB006916,4,还不错，基本满意。,2023-09-06,3C数码
U06916,FB006917,4,还不错，基本满意。,2023-04-19,食品
U06917,FB006918,5,非常满意，产品很好用！,2024-05-05,美妆
U06918,FB006919,5,非常满意，产品很好用！,2024-09-19,3C数码
U06919,FB006920,5,非常满意，产品很好用！,2023-02-16,美妆
U06920,FB006921,4,还不错，基本满意。,2023-03-05,食品
U06921,FB006922,5,非常满意，产品很好用！,2023-02-04,美妆
U06922,FB006923,5,非常满意，产品很好用！,2023-06-07,服饰
U06923,FB006924,5,非常满意，产品很好用！,2024-01-02,3C数码
U06924,FB006925,2,不太满意，需要改善。,2024-09-22,食品
U06925,FB006926,1,非常不满意，体验很差。,2023-01-16,家居
U06926,FB006927,5,非常满意，产品很好用！,2023-07-23,服饰
U06927,FB006928,4,还不错，基本满意。,2024-03-02,家居
U06928,FB006929,5,非常满意，产品很好用！,2024-07-27,美妆
U06929,FB006930,3,一般般，有待改进。,2023-01-27,美妆
U06930,FB006931,4,还不错，基本满意。,2023-04-03,3C数码
U06931,FB006932,2,不太满意，需要改善。,2023-09-11,美妆
U06932,FB006933,4,还不错，基本满意。,2023-03-09,3C数码
U06933,FB006934,5,非常满意，产品很好用！,2023-03-02,家居
U06934,FB006935,5,非常满意，产品很好用！,2024-10-11,美妆
U06935,FB006936,1,非常不满意，体验很差。,2023-09-18,3C数码
U06936,FB006937,5,非常满意，产品很好用！,2023-01-07,食品
U06937,FB006938,5,非常满意，产品很好用！,2023-02-16,家居
U06938,FB006939,4,还不错，基本满意。,2024-05-15,服饰
U06939,FB006940,3,一般般，有待改进。,2024-06-24,食品
U06940,FB006941,3,一般般，有待改进。,2023-05-19,美妆
U06941,FB006942,4,还不错，基本满意。,2024-01-18,3C数码
U06942,FB006943,5,非常满意，产品很好用！,2023-12-21,家居
U06943,FB006944,4,还不错，基本满意。,2023-08-12,食品
U06944,FB006945,5,非常满意，产品很好用！,2023-09-17,食品
U06945,FB006946,3,一般般，有待改进。,2023-10-22,服饰
U06946,FB006947,1,非常不满意，体验很差。,2024-02-13,家居
U06947,FB006948,4,还不错，基本满意。,2024-11-13,3C数码
U06948,FB006949,5,非常满意，产品很好用！,2024-10-02,服饰
U06949,FB006950,5,非常满意，产品很好用！,2023-07-13,食品
U06950,FB006951,4,还不错，基本满意。,2023-08-19,家居
U06951,FB006952,5,非常满意，产品很好用！,2024-02-21,美妆
U06952,FB006953,4,还不错，基本满意。,2024-04-07,服饰
U06953,FB006954,4,还不错，基本满意。,2023-08-24,食品
U06954,FB006955,4,还不错，基本满意。,2024-10-19,食品
U06955,FB006956,4,还不错，基本满意。,2023-10-21,家居
U06956,FB006957,2,不太满意，需要改善。,2024-08-08,食品
U06957,FB006958,3,一般般，有待改进。,2023-11-25,服饰
U06958,FB006959,3,一般般，有待改进。,2023-09-07,家居
U06959,FB006960,2,不太满意，需要改善。,2023-04-09,家居
U06960,FB006961,5,非常满意，产品很好用！,2023-11-27,3C数码
U06961,FB006962,4,还不错，基本满意。,2023-06-01,服饰
U06962,FB006963,5,非常满意，产品很好用！,2023-10-06,家居
U06963,FB006964,5,非常满意，产品很好用！,2023-10-19,服饰
U06964,FB006965,5,非常满意，产品很好用！,2024-03-27,服饰
U06965,FB006966,4,还不错，基本满意。,2024-11-06,3C数码
U06966,FB006967,5,非常满意，产品很好用！,2024-02-15,食品
U06967,FB006968,4,还不错，基本满意。,2023-03-13,家居
U06968,FB006969,5,非常满意，产品很好用！,2024-12-26,3C数码
U06969,FB006970,4,还不错，基本满意。,2024-12-15,家居
U06970,FB006971,5,非常满意，产品很好用！,2023-04-16,家居
U06971,FB006972,2,不太满意，需要改善。,2024-10-06,家居
U06972,FB006973,4,还不错，基本满意。,2023-06-16,3C数码
U06973,FB006974,5,非常满意，产品很好用！,2024-03-10,服饰
U06974,FB006975,3,一般般，有待改进。,2024-02-22,家居
U06975,FB006976,5,非常满意，产品很好用！,2024-08-27,服饰
U06976,FB006977,4,还不错，基本满意。,2024-10-08,美妆
U06977,FB006978,4,还不错，基本满意。,2024-06-18,家居
U06978,FB006979,5,非常满意，产品很好用！,2023-04-16,服饰
U06979,FB006980,4,还不错，基本满意。,2024-02-23,3C数码
U06980,FB006981,5,非常满意，产品很好用！,2023-08-16,3C数码
U06981,FB006982,5,非常满意，产品很好用！,2024-01-21,美妆
U06982,FB006983,5,非常满意，产品很好用！,2024-09-01,家居
U06983,FB006984,4,还不错，基本满意。,2024-10-21,美妆
U06984,FB006985,4,还不错，基本满意。,2024-12-16,服饰
U06985,FB006986,4,还不错，基本满意。,2023-02-05,美妆
U06986,FB006987,2,不太满意，需要改善。,2023-07-22,家居
U06987,FB006988,2,不太满意，需要改善。,2023-06-06,美妆
U06988,FB006989,5,非常满意，产品很好用！,2023-12-06,服饰
U06989,FB006990,3,一般般，有待改进。,2023-10-18,服饰
U06990,FB006991,4,还不错，基本满意。,2023-10-01,美妆
U06991,FB006992,4,还不错，基本满意。,2023-02-21,服饰
U06992,FB006993,3,一般般，有待改进。,2023-01-12,家居
U06993,FB006994,5,非常满意，产品很好用！,2023-12-10,服饰
U06994,FB006995,5,非常满意，产品很好用！,2024-08-31,家居
U06995,FB006996,3,一般般，有待改进。,2023-10-16,家居
U06996,FB006997,4,还不错，基本满意。,2023-03-02,美妆
U06997,FB006998,4,还不错，基本满意。,2023-01-08,家居
U06998,FB006999,3,一般般，有待改进。,2024-02-01,食品
U06999,FB007000,3,一般般，有待改进。,2024-09-11,美妆
U07000,FB007001,4,还不错，基本满意。,2023-02-13,3C数码
U07001,FB007002,4,还不错，基本满意。,2023-08-04,美妆
U07002,FB007003,4,还不错，基本满意。,2023-12-18,家居
U07003,FB007004,2,不太满意，需要改善。,2023-01-26,3C数码
U07004,FB007005,2,不太满意，需要改善。,2024-08-02,服饰
U07005,FB007006,3,一般般，有待改进。,2024-01-13,家居
U07006,FB007007,5,非常满意，产品很好用！,2023-01-07,3C数码
U07007,FB007008,5,非常满意，产品很好用！,2024-11-03,家居
U07008,FB007009,5,非常满意，产品很好用！,2024-01-30,美妆
U07009,FB007010,5,非常满意，产品很好用！,2024-12-13,服饰
U07010,FB007011,4,还不错，基本满意。,2024-07-08,服饰
U07011,FB007012,5,非常满意，产品很好用！,2024-10-11,服饰
U07012,FB007013,4,还不错，基本满意。,2023-07-12,美妆
U07013,FB007014,3,一般般，有待改进。,2023-09-13,美妆
U07014,FB007015,5,非常满意，产品很好用！,2024-06-06,家居
U07015,FB007016,3,一般般，有待改进。,2024-02-13,食品
U07016,FB007017,3,一般般，有待改进。,2023-12-07,家居
U07017,FB007018,2,不太满意，需要改善。,2023-06-24,家居
U07018,FB007019,3,一般般，有待改进。,2024-01-06,3C数码
U07019,FB007020,3,一般般，有待改进。,2023-07-07,美妆
U07020,FB007021,4,还不错，基本满意。,2023-05-16,食品
U07021,FB007022,2,不太满意，需要改善。,2024-12-04,家居
U07022,FB007023,3,一般般，有待改进。,2023-03-23,食品
U07023,FB007024,4,还不错，基本满意。,2024-06-25,3C数码
U07024,FB007025,3,一般般，有待改进。,2024-02-25,美妆
U07025,FB007026,1,非常不满意，体验很差。,2024-06-23,服饰
U07026,FB007027,5,非常满意，产品很好用！,2023-08-16,食品
U07027,FB007028,4,还不错，基本满意。,2023-09-16,家居
U07028,FB007029,3,一般般，有待改进。,2024-08-09,家居
U07029,FB007030,3,一般般，有待改进。,2024-04-02,美妆
U07030,FB007031,3,一般般，有待改进。,2023-07-02,服饰
U07031,FB007032,5,非常满意，产品很好用！,2023-10-16,美妆
U07032,FB007033,3,一般般，有待改进。,2024-02-17,服饰
U07033,FB007034,5,非常满意，产品很好用！,2023-04-24,3C数码
U07034,FB007035,5,非常满意，产品很好用！,2024-12-19,家居
U07035,FB007036,4,还不错，基本满意。,2023-03-11,食品
U07036,FB007037,4,还不错，基本满意。,2023-03-06,3C数码
U07037,FB007038,4,还不错，基本满意。,2024-03-09,食品
U07038,FB007039,3,一般般，有待改进。,2023-08-14,食品
U07039,FB007040,5,非常满意，产品很好用！,2024-07-09,家居
U07040,FB007041,5,非常满意，产品很好用！,2024-02-14,食品
U07041,FB007042,5,非常满意，产品很好用！,2023-06-06,美妆
U07042,FB007043,5,非常满意，产品很好用！,2023-01-14,服饰
U07043,FB007044,3,一般般，有待改进。,2023-12-06,美妆
U07044,FB007045,5,非常满意，产品很好用！,2023-02-27,家居
U07045,FB007046,2,不太满意，需要改善。,2024-06-14,家居
U07046,FB007047,5,非常满意，产品很好用！,2024-07-14,家居
U07047,FB007048,5,非常满意，产品很好用！,2023-05-31,服饰
U07048,FB007049,5,非常满意，产品很好用！,2024-03-12,美妆
U07049,FB007050,5,非常满意，产品很好用！,2024-11-24,3C数码
U07050,FB007051,5,非常满意，产品很好用！,2023-06-17,美妆
U07051,FB007052,5,非常满意，产品很好用！,2024-11-06,家居
U07052,FB007053,5,非常满意，产品很好用！,2023-01-16,3C数码
U07053,FB007054,1,非常不满意，体验很差。,2024-05-08,家居
U07054,FB007055,5,非常满意，产品很好用！,2023-12-03,食品
U07055,FB007056,2,不太满意，需要改善。,2023-05-21,食品
U07056,FB007057,4,还不错，基本满意。,2024-12-26,食品
U07057,FB007058,4,还不错，基本满意。,2024-11-05,3C数码
U07058,FB007059,2,不太满意，需要改善。,2023-06-12,食品
U07059,FB007060,3,一般般，有待改进。,2024-07-03,服饰
U07060,FB007061,3,一般般，有待改进。,2024-10-19,美妆
U07061,FB007062,4,还不错，基本满意。,2023-02-03,家居
U07062,FB007063,4,还不错，基本满意。,2024-03-13,美妆
U07063,FB007064,3,一般般，有待改进。,2024-12-12,家居
U07064,FB007065,4,还不错，基本满意。,2024-05-29,3C数码
U07065,FB007066,3,一般般，有待改进。,2023-05-30,美妆
U07066,FB007067,3,一般般，有待改进。,2023-06-07,3C数码
U07067,FB007068,4,还不错，基本满意。,2023-10-16,服饰
U07068,FB007069,3,一般般，有待改进。,2023-07-31,3C数码
U07069,FB007070,3,一般般，有待改进。,2023-07-17,食品
U07070,FB007071,4,还不错，基本满意。,2023-02-10,家居
U07071,FB007072,4,还不错，基本满意。,2024-03-18,家居
U07072,FB007073,5,非常满意，产品很好用！,2023-08-16,家居
U07073,FB007074,4,还不错，基本满意。,2023-12-15,美妆
U07074,FB007075,5,非常满意，产品很好用！,2024-07-25,3C数码
U07075,FB007076,5,非常满意，产品很好用！,2023-11-23,美妆
U07076,FB007077,4,还不错，基本满意。,2024-10-08,家居
U07077,FB007078,5,非常满意，产品很好用！,2024-03-19,美妆
U07078,FB007079,4,还不错，基本满意。,2023-08-18,3C数码
U07079,FB007080,3,一般般，有待改进。,2024-08-13,3C数码
U07080,FB007081,1,非常不满意，体验很差。,2023-08-14,服饰
U07081,FB007082,4,还不错，基本满意。,2024-10-23,家居
U07082,FB007083,5,非常满意，产品很好用！,2024-07-24,服饰
U07083,FB007084,3,一般般，有待改进。,2024-08-22,美妆
U07084,FB007085,1,非常不满意，体验很差。,2024-12-01,美妆
U07085,FB007086,4,还不错，基本满意。,2023-09-18,3C数码
U07086,FB007087,4,还不错，基本满意。,2024-01-02,服饰
U07087,FB007088,5,非常满意，产品很好用！,2024-11-25,食品
U07088,FB007089,2,不太满意，需要改善。,2024-07-14,家居
U07089,FB007090,3,一般般，有待改进。,2024-06-25,服饰
U07090,FB007091,4,还不错，基本满意。,2023-04-16,服饰
U07091,FB007092,3,一般般，有待改进。,2024-05-15,3C数码
U07092,FB007093,5,非常满意，产品很好用！,2024-01-01,食品
U07093,FB007094,5,非常满意，产品很好用！,2023-08-02,3C数码
U07094,FB007095,5,非常满意，产品很好用！,2023-08-13,服饰
U07095,FB007096,4,还不错，基本满意。,2023-07-01,3C数码
U07096,FB007097,5,非常满意，产品很好用！,2023-10-09,3C数码
U07097,FB007098,4,还不错，基本满意。,2023-06-11,3C数码
U07098,FB007099,5,非常满意，产品很好用！,2024-06-16,美妆
U07099,FB007100,1,非常不满意，体验很差。,2024-03-19,服饰
U07100,FB007101,5,非常满意，产品很好用！,2023-04-10,美妆
U07101,FB007102,4,还不错，基本满意。,2024-05-30,3C数码
U07102,FB007103,3,一般般，有待改进。,2024-08-23,3C数码
U07103,FB007104,5,非常满意，产品很好用！,2023-11-14,食品
U07104,FB007105,3,一般般，有待改进。,2024-11-20,食品
U07105,FB007106,4,还不错，基本满意。,2024-01-24,家居
U07106,FB007107,4,还不错，基本满意。,2024-06-07,服饰
U07107,FB007108,3,一般般，有待改进。,2023-07-18,服饰
U07108,FB007109,4,还不错，基本满意。,2024-05-24,服饰
U07109,FB007110,3,一般般，有待改进。,2023-12-07,3C数码
U07110,FB007111,5,非常满意，产品很好用！,2024-06-01,美妆
U07111,FB007112,5,非常满意，产品很好用！,2024-12-30,服饰
U07112,FB007113,5,非常满意，产品很好用！,2023-09-17,食品
U07113,FB007114,2,不太满意，需要改善。,2023-03-15,美妆
U07114,FB007115,2,不太满意，需要改善。,2023-10-19,美妆
U07115,FB007116,5,非常满意，产品很好用！,2023-04-17,服饰
U07116,FB007117,5,非常满意，产品很好用！,2023-11-24,美妆
U07117,FB007118,5,非常满意，产品很好用！,2024-11-23,美妆
U07118,FB007119,4,还不错，基本满意。,2024-10-29,3C数码
U07119,FB007120,4,还不错，基本满意。,2024-01-18,美妆
U07120,FB007121,2,不太满意，需要改善。,2024-01-10,食品
U07121,FB007122,5,非常满意，产品很好用！,2023-08-23,服饰
U07122,FB007123,4,还不错，基本满意。,2023-02-15,3C数码
U07123,FB007124,4,还不错，基本满意。,2024-01-31,3C数码
U07124,FB007125,4,还不错，基本满意。,2024-04-24,家居
U07125,FB007126,3,一般般，有待改进。,2023-08-23,美妆
U07126,FB007127,4,还不错，基本满意。,2023-11-18,美妆
U07127,FB007128,4,还不错，基本满意。,2024-01-29,家居
U07128,FB007129,5,非常满意，产品很好用！,2024-06-09,美妆
U07129,FB007130,5,非常满意，产品很好用！,2024-11-29,服饰
U07130,FB007131,4,还不错，基本满意。,2024-02-08,3C数码
U07131,FB007132,5,非常满意，产品很好用！,2024-01-15,3C数码
U07132,FB007133,4,还不错，基本满意。,2024-05-07,美妆
U07133,FB007134,3,一般般，有待改进。,2024-01-26,家居
U07134,FB007135,5,非常满意，产品很好用！,2024-05-05,服饰
U07135,FB007136,3,一般般，有待改进。,2024-11-24,家居
U07136,FB007137,4,还不错，基本满意。,2024-06-17,食品
U07137,FB007138,5,非常满意，产品很好用！,2024-06-20,3C数码
U07138,FB007139,2,不太满意，需要改善。,2024-07-30,食品
U07139,FB007140,2,不太满意，需要改善。,2024-12-14,3C数码
U07140,FB007141,5,非常满意，产品很好用！,2023-10-13,美妆
U07141,FB007142,5,非常满意，产品很好用！,2023-06-06,3C数码
U07142,FB007143,2,不太满意，需要改善。,2023-11-04,家居
U07143,FB007144,5,非常满意，产品很好用！,2024-03-29,3C数码
