user_id,country,channel,recency,frequency,monetary,r_score,f_score,m_score,segment
U03178,菲律宾,社交媒体,,0,,4,1,1,一般发展用户
U03180,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03182,越南,KOL推荐,,0,,4,1,1,一般发展用户
U03184,印尼,社交媒体,,0,,4,1,1,一般发展用户
U03185,印尼,内容营销,,0,,4,1,1,一般发展用户
U03186,越南,自然搜索,,0,,4,1,1,一般发展用户
U03187,越南,社交媒体,,0,,4,1,1,一般发展用户
U03191,马来西亚,自然搜索,,0,,4,1,1,一般发展用户
U03192,马来西亚,自然搜索,,0,,4,1,1,一般发展用户
U03196,马来西亚,KOL推荐,,0,,4,1,1,一般发展用户
U03197,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03199,越南,内容营销,,0,,4,1,1,一般发展用户
U03200,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03205,菲律宾,内容营销,,0,,4,1,1,一般发展用户
U03210,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03212,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03215,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03218,印尼,付费广告,,0,,4,1,1,一般发展用户
U03222,泰国,KOL推荐,,0,,4,1,1,一般发展用户
U03225,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03227,越南,内容营销,,0,,4,1,1,一般发展用户
U03236,泰国,付费广告,,0,,4,1,1,一般发展用户
U03239,印尼,付费广告,,0,,4,1,1,一般发展用户
U03240,越南,自然搜索,,0,,4,1,1,一般发展用户
U03241,越南,内容营销,,0,,4,1,1,一般发展用户
U03242,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03243,印尼,付费广告,,0,,4,1,1,一般发展用户
U03244,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03245,泰国,KOL推荐,,0,,4,1,1,一般发展用户
U03247,越南,付费广告,,0,,4,1,1,一般发展用户
U03256,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03260,泰国,付费广告,,0,,4,1,1,一般发展用户
U03261,印尼,付费广告,,0,,4,1,1,一般发展用户
U03262,越南,社交媒体,,0,,4,1,1,一般发展用户
U03265,泰国,内容营销,,0,,4,1,1,一般发展用户
U03269,印尼,付费广告,,0,,4,1,1,一般发展用户
U03271,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03273,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03276,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03278,越南,KOL推荐,,0,,4,1,1,一般发展用户
U03279,菲律宾,KOL推荐,,0,,4,1,1,一般发展用户
U03282,菲律宾,内容营销,,0,,4,1,1,一般发展用户
U03283,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03284,越南,内容营销,,0,,4,1,1,一般发展用户
U03286,越南,内容营销,,0,,4,1,1,一般发展用户
U03290,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03295,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03298,越南,社交媒体,,0,,4,1,1,一般发展用户
U03299,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03300,越南,付费广告,,0,,4,1,1,一般发展用户
U03301,马来西亚,自然搜索,,0,,4,1,1,一般发展用户
U03304,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03306,越南,内容营销,,0,,4,1,1,一般发展用户
U03307,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03308,越南,社交媒体,,0,,4,1,1,一般发展用户
U03309,越南,自然搜索,,0,,4,1,1,一般发展用户
U03311,印尼,付费广告,,0,,4,1,1,一般发展用户
U03312,印尼,付费广告,,0,,4,1,1,一般发展用户
U03313,泰国,内容营销,,0,,4,1,1,一般发展用户
U03317,泰国,付费广告,,0,,4,1,1,一般发展用户
U03321,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03323,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03324,菲律宾,内容营销,,0,,4,1,1,一般发展用户
U03327,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03328,泰国,KOL推荐,,0,,4,1,1,一般发展用户
U03329,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03330,印尼,KOL推荐,,0,,4,1,1,一般发展用户
U03334,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03337,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03338,印尼,内容营销,,0,,4,1,1,一般发展用户
U03340,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03344,印尼,付费广告,,0,,4,1,1,一般发展用户
U03345,印尼,内容营销,,0,,4,1,1,一般发展用户
U03348,越南,自然搜索,,0,,4,1,1,一般发展用户
U03350,泰国,付费广告,,0,,4,1,1,一般发展用户
U03351,越南,自然搜索,,0,,4,1,1,一般发展用户
U03353,印尼,社交媒体,,0,,4,1,1,一般发展用户
U03355,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03364,马来西亚,自然搜索,,0,,4,1,1,一般发展用户
U03366,越南,付费广告,,0,,4,1,1,一般发展用户
U03369,印尼,内容营销,,0,,4,1,1,一般发展用户
U03372,越南,KOL推荐,,0,,4,1,1,一般发展用户
U03375,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03381,越南,KOL推荐,,0,,4,1,1,一般发展用户
U03388,泰国,内容营销,,0,,4,1,1,一般发展用户
U03389,印尼,付费广告,,0,,4,1,1,一般发展用户
U03392,菲律宾,社交媒体,,0,,4,1,1,一般发展用户
U03393,越南,社交媒体,,0,,4,1,1,一般发展用户
U03399,印尼,付费广告,,0,,4,1,1,一般发展用户
U03402,马来西亚,内容营销,,0,,4,1,1,一般发展用户
U03405,菲律宾,社交媒体,,0,,4,1,1,一般发展用户
U03407,马来西亚,社交媒体,,0,,4,1,1,一般发展用户
U03410,越南,自然搜索,,0,,4,1,1,一般发展用户
U03412,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03415,印尼,付费广告,,0,,4,1,1,一般发展用户
U03416,越南,内容营销,,0,,4,1,1,一般发展用户
U03417,印尼,付费广告,,0,,4,1,1,一般发展用户
U03419,泰国,付费广告,,0,,4,1,1,一般发展用户
U03421,印尼,付费广告,,0,,4,1,1,一般发展用户
U03426,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03428,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03432,菲律宾,内容营销,,0,,4,1,1,一般发展用户
U03433,越南,付费广告,,0,,4,1,1,一般发展用户
U03437,印尼,内容营销,,0,,4,1,1,一般发展用户
U03438,马来西亚,内容营销,,0,,4,1,1,一般发展用户
U03441,印尼,付费广告,,0,,4,1,1,一般发展用户
U03443,马来西亚,付费广告,,0,,4,1,1,一般发展用户
U03445,印尼,KOL推荐,,0,,4,1,1,一般发展用户
U03452,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03453,越南,付费广告,,0,,4,1,1,一般发展用户
U03457,印尼,付费广告,,0,,4,1,1,一般发展用户
U03458,印尼,内容营销,,0,,4,1,1,一般发展用户
U03460,越南,自然搜索,,0,,4,1,1,一般发展用户
U03461,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03464,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03468,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03471,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03472,印尼,内容营销,,0,,4,1,1,一般发展用户
U03476,马来西亚,社交媒体,,0,,4,1,1,一般发展用户
U03478,印尼,付费广告,,0,,4,1,1,一般发展用户
U03485,印尼,付费广告,,0,,4,1,1,一般发展用户
U03486,越南,付费广告,,0,,4,1,1,一般发展用户
U03488,泰国,KOL推荐,,0,,4,1,1,一般发展用户
U03489,越南,付费广告,,0,,4,1,1,一般发展用户
U03492,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03499,印尼,内容营销,,0,,4,1,1,一般发展用户
U03503,泰国,付费广告,,0,,4,1,1,一般发展用户
U03509,泰国,付费广告,,0,,4,1,1,一般发展用户
U03510,越南,自然搜索,,0,,4,1,1,一般发展用户
U03515,马来西亚,社交媒体,,0,,4,1,1,一般发展用户
U03520,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03522,越南,自然搜索,,0,,4,1,1,一般发展用户
U03523,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03525,泰国,KOL推荐,,0,,4,1,1,一般发展用户
U03528,马来西亚,社交媒体,,0,,4,1,1,一般发展用户
U03531,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03532,越南,内容营销,,0,,4,1,1,一般发展用户
U03534,泰国,付费广告,,0,,4,1,1,一般发展用户
U03535,泰国,内容营销,,0,,4,1,1,一般发展用户
U03538,印尼,社交媒体,,0,,4,1,1,一般发展用户
U03539,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03542,泰国,KOL推荐,,0,,4,1,1,一般发展用户
U03544,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03546,泰国,付费广告,,0,,4,1,1,一般发展用户
U03548,越南,付费广告,,0,,4,1,1,一般发展用户
U03551,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03554,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03556,越南,内容营销,,0,,4,1,1,一般发展用户
U03558,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03561,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03563,越南,付费广告,,0,,4,1,1,一般发展用户
U03564,越南,KOL推荐,,0,,4,1,1,一般发展用户
U03565,印尼,付费广告,,0,,4,1,1,一般发展用户
U03571,印尼,付费广告,,0,,4,1,1,一般发展用户
U03573,马来西亚,付费广告,,0,,4,1,1,一般发展用户
U03578,印尼,社交媒体,,0,,4,1,1,一般发展用户
U03579,印尼,KOL推荐,,0,,4,1,1,一般发展用户
U03580,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03581,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03585,越南,社交媒体,,0,,4,1,1,一般发展用户
U03589,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03590,马来西亚,付费广告,,0,,4,1,1,一般发展用户
U03592,印尼,付费广告,,0,,4,1,1,一般发展用户
U03599,印尼,社交媒体,,0,,4,1,1,一般发展用户
U03602,泰国,内容营销,,0,,4,1,1,一般发展用户
U03603,越南,KOL推荐,,0,,4,1,1,一般发展用户
U03604,泰国,付费广告,,0,,4,1,1,一般发展用户
U03606,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03612,越南,自然搜索,,0,,4,1,1,一般发展用户
U03614,越南,自然搜索,,0,,4,1,1,一般发展用户
U03615,泰国,KOL推荐,,0,,4,1,1,一般发展用户
U03620,印尼,社交媒体,,0,,4,1,1,一般发展用户
U03624,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03626,泰国,KOL推荐,,0,,4,1,1,一般发展用户
U03628,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03629,印尼,付费广告,,0,,4,1,1,一般发展用户
U03630,菲律宾,内容营销,,0,,4,1,1,一般发展用户
U03631,泰国,内容营销,,0,,4,1,1,一般发展用户
U03633,越南,内容营销,,0,,4,1,1,一般发展用户
U03634,泰国,付费广告,,0,,4,1,1,一般发展用户
U03638,越南,付费广告,,0,,4,1,1,一般发展用户
U03640,泰国,内容营销,,0,,4,1,1,一般发展用户
U03641,马来西亚,KOL推荐,,0,,4,1,1,一般发展用户
U03643,越南,社交媒体,,0,,4,1,1,一般发展用户
U03644,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03646,印尼,付费广告,,0,,4,1,1,一般发展用户
U03647,越南,付费广告,,0,,4,1,1,一般发展用户
U03648,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03651,越南,社交媒体,,0,,4,1,1,一般发展用户
U03652,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03654,泰国,内容营销,,0,,4,1,1,一般发展用户
U03657,印尼,内容营销,,0,,4,1,1,一般发展用户
U03660,印尼,内容营销,,0,,4,1,1,一般发展用户
U03661,印尼,内容营销,,0,,4,1,1,一般发展用户
U03662,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03663,泰国,KOL推荐,,0,,4,1,1,一般发展用户
U03666,菲律宾,社交媒体,,0,,4,1,1,一般发展用户
U03668,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03673,泰国,内容营销,,0,,4,1,1,一般发展用户
U03680,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03681,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03682,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03683,泰国,付费广告,,0,,4,1,1,一般发展用户
U03685,印尼,付费广告,,0,,4,1,1,一般发展用户
U03692,菲律宾,KOL推荐,,0,,4,1,1,一般发展用户
U03693,泰国,内容营销,,0,,4,1,1,一般发展用户
U03698,马来西亚,内容营销,,0,,4,1,1,一般发展用户
U03699,越南,自然搜索,,0,,4,1,1,一般发展用户
U03702,越南,自然搜索,,0,,4,1,1,一般发展用户
U03707,越南,内容营销,,0,,4,1,1,一般发展用户
U03708,越南,付费广告,,0,,4,1,1,一般发展用户
U03711,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03714,马来西亚,自然搜索,,0,,4,1,1,一般发展用户
U03715,越南,付费广告,,0,,4,1,1,一般发展用户
U03716,越南,自然搜索,,0,,4,1,1,一般发展用户
U03717,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03719,越南,付费广告,,0,,4,1,1,一般发展用户
U03737,菲律宾,社交媒体,,0,,4,1,1,一般发展用户
U03739,印尼,付费广告,,0,,4,1,1,一般发展用户
U03740,马来西亚,付费广告,,0,,4,1,1,一般发展用户
U03743,泰国,内容营销,,0,,4,1,1,一般发展用户
U03745,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03746,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03754,越南,付费广告,,0,,4,1,1,一般发展用户
U03755,泰国,付费广告,,0,,4,1,1,一般发展用户
U03759,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03762,印尼,社交媒体,,0,,4,1,1,一般发展用户
U03765,越南,社交媒体,,0,,4,1,1,一般发展用户
U03767,越南,自然搜索,,0,,4,1,1,一般发展用户
U03768,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03770,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03772,越南,自然搜索,,0,,4,1,1,一般发展用户
U03774,印尼,内容营销,,0,,4,1,1,一般发展用户
U03775,马来西亚,付费广告,,0,,4,1,1,一般发展用户
U03776,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03777,印尼,付费广告,,0,,4,1,1,一般发展用户
U03782,泰国,社交媒体,,0,,4,1,1,一般发展用户
U03783,菲律宾,社交媒体,,0,,4,1,1,一般发展用户
U03786,印尼,内容营销,,0,,4,1,1,一般发展用户
U03788,泰国,付费广告,,0,,4,1,1,一般发展用户
U03791,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03794,泰国,付费广告,,0,,4,1,1,一般发展用户
U03797,泰国,付费广告,,0,,4,1,1,一般发展用户
U03798,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03801,马来西亚,付费广告,,0,,4,1,1,一般发展用户
U03807,越南,自然搜索,,0,,4,1,1,一般发展用户
U03811,越南,内容营销,,0,,4,1,1,一般发展用户
U03819,印尼,付费广告,,0,,4,1,1,一般发展用户
U03820,越南,内容营销,,0,,4,1,1,一般发展用户
U03821,越南,社交媒体,,0,,4,1,1,一般发展用户
U03823,越南,KOL推荐,,0,,4,1,1,一般发展用户
U03827,印尼,内容营销,,0,,4,1,1,一般发展用户
U03830,越南,付费广告,,0,,4,1,1,一般发展用户
U03835,越南,自然搜索,,0,,4,1,1,一般发展用户
U03842,印尼,内容营销,,0,,4,1,1,一般发展用户
U03844,泰国,内容营销,,0,,4,1,1,一般发展用户
U03845,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03850,越南,付费广告,,0,,4,1,1,一般发展用户
U03852,印尼,内容营销,,0,,4,1,1,一般发展用户
U03853,马来西亚,KOL推荐,,0,,4,1,1,一般发展用户
U03854,印尼,社交媒体,,0,,4,1,1,一般发展用户
U03858,越南,KOL推荐,,0,,4,1,1,一般发展用户
U03860,菲律宾,内容营销,,0,,4,1,1,一般发展用户
U03868,印尼,社交媒体,,0,,4,1,1,一般发展用户
U03870,越南,内容营销,,0,,4,1,1,一般发展用户
U03871,泰国,付费广告,,0,,4,1,1,一般发展用户
U03876,泰国,KOL推荐,,0,,4,1,1,一般发展用户
U03877,菲律宾,付费广告,,0,,4,1,1,一般发展用户
U03879,泰国,内容营销,,0,,4,1,1,一般发展用户
U03880,印尼,付费广告,,0,,4,1,1,一般发展用户
U03888,印尼,社交媒体,,0,,4,1,1,一般发展用户
U03893,越南,付费广告,,0,,4,1,1,一般发展用户
U03894,印尼,付费广告,,0,,4,1,1,一般发展用户
U03896,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03899,菲律宾,自然搜索,,0,,4,1,1,一般发展用户
U03900,越南,自然搜索,,0,,4,1,1,一般发展用户
U03901,越南,内容营销,,0,,4,1,1,一般发展用户
U03902,马来西亚,社交媒体,,0,,4,1,1,一般发展用户
U03906,印尼,KOL推荐,,0,,4,1,1,一般发展用户
U03907,越南,付费广告,,0,,4,1,1,一般发展用户
U03908,印尼,付费广告,,0,,4,1,1,一般发展用户
U03910,泰国,内容营销,,0,,4,1,1,一般发展用户
U03911,越南,社交媒体,,0,,4,1,1,一般发展用户
U03914,马来西亚,内容营销,,0,,4,1,1,一般发展用户
U03915,越南,内容营销,,0,,4,1,1,一般发展用户
U03919,菲律宾,KOL推荐,,0,,4,1,1,一般发展用户
U03920,马来西亚,KOL推荐,,0,,4,1,1,一般发展用户
U03921,越南,自然搜索,,0,,4,1,1,一般发展用户
U03923,越南,内容营销,,0,,4,1,1,一般发展用户
U03925,泰国,内容营销,,0,,4,1,1,一般发展用户
U03927,印尼,自然搜索,,0,,4,1,1,一般发展用户
U03929,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03937,泰国,付费广告,,0,,4,1,1,一般发展用户
U03938,泰国,自然搜索,,0,,4,1,1,一般发展用户
U03943,越南,内容营销,,0,,4,1,1,一般发展用户
U03945,泰国,KOL推荐,,0,,4,2,2,一般发展用户
U03947,印尼,付费广告,,0,,4,2,2,一般发展用户
U03948,泰国,付费广告,,0,,4,2,2,一般发展用户
U03950,泰国,内容营销,,0,,4,2,2,一般发展用户
U03953,泰国,社交媒体,,0,,4,2,2,一般发展用户
U03954,泰国,KOL推荐,,0,,4,2,2,一般发展用户
U03958,泰国,付费广告,,0,,4,2,2,一般发展用户
U03959,泰国,内容营销,,0,,4,2,2,一般发展用户
U03961,越南,KOL推荐,,0,,4,2,2,一般发展用户
U03975,马来西亚,内容营销,,0,,4,2,2,一般发展用户
U03978,泰国,付费广告,,0,,4,2,2,一般发展用户
U03983,泰国,自然搜索,,0,,4,2,2,一般发展用户
U03990,泰国,自然搜索,,0,,4,2,2,一般发展用户
U03991,泰国,自然搜索,,0,,4,2,2,一般发展用户
U03993,泰国,自然搜索,,0,,4,2,2,一般发展用户
U03994,印尼,内容营销,,0,,4,2,2,一般发展用户
U03995,越南,自然搜索,,0,,4,2,2,一般发展用户
U03997,越南,付费广告,,0,,4,2,2,一般发展用户
U03999,泰国,付费广告,,0,,4,2,2,一般发展用户
U04001,菲律宾,自然搜索,,0,,4,2,2,一般发展用户
U04003,泰国,KOL推荐,,0,,4,2,2,一般发展用户
U04005,越南,内容营销,,0,,4,2,2,一般发展用户
U04006,越南,付费广告,,0,,4,2,2,一般发展用户
U04011,越南,付费广告,,0,,4,2,2,一般发展用户
U04014,印尼,自然搜索,,0,,4,2,2,一般发展用户
U04022,印尼,内容营销,,0,,4,2,2,一般发展用户
U04024,印尼,付费广告,,0,,4,2,2,一般发展用户
U04025,菲律宾,自然搜索,,0,,4,2,2,一般发展用户
U04027,泰国,社交媒体,,0,,4,2,2,一般发展用户
U04029,越南,付费广告,,0,,4,2,2,一般发展用户
U04030,印尼,付费广告,,0,,4,2,2,一般发展用户
U04032,泰国,KOL推荐,,0,,4,2,2,一般发展用户
U04036,马来西亚,自然搜索,,0,,4,2,2,一般发展用户
U04039,印尼,自然搜索,,0,,4,2,2,一般发展用户
U04040,菲律宾,社交媒体,,0,,4,2,2,一般发展用户
U04041,越南,付费广告,,0,,4,2,2,一般发展用户
U04044,越南,社交媒体,,0,,4,2,2,一般发展用户
U04046,越南,付费广告,,0,,4,2,2,一般发展用户
U04048,菲律宾,KOL推荐,,0,,4,2,2,一般发展用户
U04049,泰国,自然搜索,,0,,4,2,2,一般发展用户
U04050,马来西亚,付费广告,,0,,4,2,2,一般发展用户
U04052,菲律宾,社交媒体,,0,,4,2,2,一般发展用户
U04058,菲律宾,自然搜索,,0,,4,2,2,一般发展用户
U04061,泰国,KOL推荐,,0,,4,2,2,一般发展用户
U04068,印尼,内容营销,,0,,4,2,2,一般发展用户
U04069,菲律宾,付费广告,,0,,4,2,2,一般发展用户
U04070,越南,付费广告,,0,,4,2,2,一般发展用户
U04075,印尼,内容营销,,0,,4,2,2,一般发展用户
U04077,越南,付费广告,,0,,4,2,2,一般发展用户
U04082,印尼,自然搜索,,0,,4,2,2,一般发展用户
U04083,印尼,自然搜索,,0,,4,2,2,一般发展用户
U04089,泰国,付费广告,,0,,4,2,2,一般发展用户
U04090,印尼,付费广告,,0,,4,2,2,一般发展用户
U04093,马来西亚,KOL推荐,,0,,4,2,2,一般发展用户
U04101,越南,付费广告,,0,,4,2,2,一般发展用户
U04104,越南,付费广告,,0,,4,2,2,一般发展用户
U04105,印尼,KOL推荐,,0,,4,2,2,一般发展用户
U04107,泰国,付费广告,,0,,4,2,2,一般发展用户
U04109,印尼,自然搜索,,0,,4,2,2,一般发展用户
U04110,印尼,自然搜索,,0,,4,2,2,一般发展用户
U04111,印尼,社交媒体,,0,,5,2,2,一般发展用户
U04112,泰国,付费广告,,0,,5,2,2,一般发展用户
U04113,泰国,KOL推荐,,0,,5,2,2,一般发展用户
U04116,马来西亚,付费广告,,0,,5,2,2,一般发展用户
U04117,越南,KOL推荐,,0,,5,2,2,一般发展用户
U04118,泰国,KOL推荐,,0,,5,2,2,一般发展用户
U04119,印尼,KOL推荐,,0,,5,2,2,一般发展用户
U04121,印尼,付费广告,,0,,5,2,2,一般发展用户
U04122,印尼,社交媒体,,0,,5,2,2,一般发展用户
U04124,菲律宾,付费广告,,0,,5,2,2,一般发展用户
U04126,印尼,付费广告,,0,,5,2,2,一般发展用户
U04127,马来西亚,内容营销,,0,,5,2,2,一般发展用户
U04136,印尼,KOL推荐,,0,,5,2,2,一般发展用户
U04138,印尼,自然搜索,,0,,5,2,2,一般发展用户
U04140,越南,社交媒体,,0,,5,2,2,一般发展用户
U04141,泰国,内容营销,,0,,5,2,2,一般发展用户
U04144,马来西亚,付费广告,,0,,5,2,2,一般发展用户
U04149,菲律宾,付费广告,,0,,5,2,2,一般发展用户
U04150,泰国,付费广告,,0,,5,2,2,一般发展用户
U04154,越南,社交媒体,,0,,5,2,2,一般发展用户
U04155,泰国,付费广告,,0,,5,2,2,一般发展用户
U04157,菲律宾,自然搜索,,0,,5,2,2,一般发展用户
U04158,马来西亚,付费广告,,0,,5,2,2,一般发展用户
U04160,印尼,付费广告,,0,,5,2,2,一般发展用户
U04165,越南,社交媒体,,0,,5,2,2,一般发展用户
U04166,泰国,内容营销,,0,,5,2,2,一般发展用户
U04171,马来西亚,内容营销,,0,,5,2,2,一般发展用户
U04176,印尼,自然搜索,,0,,5,2,2,一般发展用户
U04178,越南,付费广告,,0,,5,2,2,一般发展用户
U04179,越南,自然搜索,,0,,5,2,2,一般发展用户
U04181,印尼,内容营销,,0,,5,2,2,一般发展用户
U04183,越南,付费广告,,0,,5,2,2,一般发展用户
U04188,印尼,付费广告,,0,,5,2,2,一般发展用户
U04190,菲律宾,社交媒体,,0,,5,2,2,一般发展用户
U04191,菲律宾,自然搜索,,0,,5,2,2,一般发展用户
U04193,印尼,社交媒体,,0,,5,2,2,一般发展用户
U04195,泰国,付费广告,,0,,5,2,2,一般发展用户
U04196,泰国,KOL推荐,,0,,5,2,2,一般发展用户
U04197,越南,自然搜索,,0,,5,2,2,一般发展用户
U04199,印尼,社交媒体,,0,,5,2,2,一般发展用户
U04205,印尼,自然搜索,,0,,5,2,2,一般发展用户
U04206,印尼,内容营销,,0,,5,2,2,一般发展用户
U04207,印尼,社交媒体,,0,,5,2,2,一般发展用户
U04208,泰国,付费广告,,0,,5,2,2,一般发展用户
U04209,泰国,自然搜索,,0,,5,2,2,一般发展用户
U04211,印尼,付费广告,,0,,5,2,2,一般发展用户
U04212,印尼,内容营销,,0,,5,2,2,一般发展用户
U04214,印尼,社交媒体,,0,,5,2,2,一般发展用户
U04217,印尼,社交媒体,,0,,5,2,2,一般发展用户
U04220,越南,自然搜索,,0,,5,2,2,一般发展用户
U04221,印尼,自然搜索,,0,,5,2,2,一般发展用户
U04224,印尼,KOL推荐,,0,,5,2,2,一般发展用户
U04228,越南,社交媒体,,0,,5,2,2,一般发展用户
U04229,泰国,付费广告,,0,,5,2,2,一般发展用户
U04231,印尼,内容营销,,0,,5,2,2,一般发展用户
U04232,越南,自然搜索,,0,,5,2,2,一般发展用户
U04233,马来西亚,自然搜索,,0,,5,2,2,一般发展用户
U04234,泰国,付费广告,,0,,5,2,2,一般发展用户
U04235,越南,内容营销,,0,,5,2,2,一般发展用户
U04238,印尼,付费广告,,0,,5,2,2,一般发展用户
U04239,越南,内容营销,,0,,5,2,2,一般发展用户
U04240,印尼,自然搜索,,0,,5,2,2,一般发展用户
U04242,菲律宾,内容营销,,0,,5,2,2,一般发展用户
U04243,越南,内容营销,,0,,5,2,2,一般发展用户
U04244,越南,自然搜索,,0,,5,2,2,一般发展用户
U04246,越南,自然搜索,,0,,5,2,2,一般发展用户
U04248,印尼,自然搜索,,0,,5,2,2,一般发展用户
U04249,马来西亚,内容营销,,0,,5,2,2,一般发展用户
U04251,泰国,KOL推荐,,0,,5,2,2,一般发展用户
U04252,越南,KOL推荐,,0,,5,2,2,一般发展用户
U04254,泰国,KOL推荐,,0,,5,2,2,一般发展用户
U04256,马来西亚,付费广告,,0,,5,2,2,一般发展用户
U04259,越南,KOL推荐,,0,,5,2,2,一般发展用户
U04262,越南,KOL推荐,,0,,5,2,2,一般发展用户
U04263,越南,自然搜索,,0,,5,2,2,一般发展用户
U04264,印尼,KOL推荐,,0,,5,2,2,一般发展用户
U04265,越南,付费广告,,0,,5,2,2,一般发展用户
U04266,印尼,自然搜索,,0,,5,2,2,一般发展用户
U04272,泰国,内容营销,,0,,5,2,2,一般发展用户
U04274,印尼,付费广告,,0,,5,2,2,一般发展用户
U04275,印尼,付费广告,,0,,5,2,2,一般发展用户
U04278,泰国,社交媒体,,0,,5,2,2,一般发展用户
U04279,越南,付费广告,,0,,5,2,2,一般发展用户
U04280,泰国,付费广告,,0,,5,2,2,一般发展用户
U04282,泰国,自然搜索,,0,,5,2,2,一般发展用户
U04283,泰国,付费广告,,0,,5,2,2,一般发展用户
U04286,菲律宾,KOL推荐,,0,,5,2,2,一般发展用户
U04288,越南,自然搜索,,0,,5,2,2,一般发展用户
U04289,菲律宾,自然搜索,,0,,5,2,2,一般发展用户
U04291,泰国,付费广告,,0,,5,2,2,一般发展用户
U04294,越南,付费广告,,0,,5,2,2,一般发展用户
U04295,越南,内容营销,,0,,5,2,2,一般发展用户
U04300,泰国,内容营销,,0,,5,2,2,一般发展用户
U04301,马来西亚,社交媒体,,0,,5,2,2,一般发展用户
U04302,菲律宾,付费广告,,0,,5,2,2,一般发展用户
U04307,印尼,内容营销,,0,,5,2,2,一般发展用户
U04318,越南,自然搜索,,0,,5,2,2,一般发展用户
U04320,印尼,付费广告,,0,,5,2,2,一般发展用户
