user_id,recency_days,frequency,monetary,segment,R_score,F_score,M_score
U01586,157,3,485.46,一般挽留用户,1,3,2
U01587,20,9,2418.8900000000003,重要价值用户,4,5,4
U01588,10,6,927.27,一般价值用户,5,4,3
U01589,11,8,3099.5,重要价值用户,5,4,4
U01590,31,3,373.6,一般发展用户,4,3,2
U01591,58,8,2981.98,重要保持用户,3,4,4
U01592,10,4,848.56,一般发展用户,5,3,3
U01593,31,3,925.52,一般发展用户,4,3,3
U01594,348,1,161.2,一般挽留用户,1,1,1
U01595,205,2,180.45,一般挽留用户,1,2,1
U01596,13,7,2368.46,重要价值用户,5,4,4
U01597,64,6,2801.63,重要保持用户,3,4,4
U01598,6,7,2332.55,重要价值用户,5,4,4
U01599,192,3,293.86,一般挽留用户,1,3,2
U01600,73,12,9059.11,重要保持用户,2,5,5
U01601,131,3,550.65,一般挽留用户,2,3,3
U01602,137,3,461.55,一般挽留用户,1,3,2
U01603,15,4,902.03,一般发展用户,4,3,3
U01604,47,6,694.03,一般保持用户,3,4,3
U01605,52,8,2643.5,重要保持用户,3,4,4
U01606,330,1,54.62,一般挽留用户,1,1,1
U01607,180,1,120.5,一般挽留用户,1,1,1
U01608,2,2,320.5,一般发展用户,5,2,2
U01609,52,8,2834.75,重要保持用户,3,4,4
U01610,31,15,7693.780000000001,重要价值用户,4,5,5
U01611,159,2,468.47999999999996,一般挽留用户,1,2,2
U01612,166,2,181.11,一般挽留用户,1,2,1
U01613,211,2,262.57,一般挽留用户,1,2,2
U01614,18,7,2001.08,重要价值用户,4,4,4
U01615,80,1,64.42,一般挽留用户,2,1,1
U01616,229,2,148.23000000000002,一般挽留用户,1,2,1
U01617,33,9,1176.28,重要价值用户,3,5,3
U01618,185,6,1154.66,重要保持用户,1,4,3
U01619,4,7,1501.0900000000001,重要价值用户,5,4,3
U01620,19,26,25797.45,重要价值用户,4,5,5
U01621,53,5,1603.5,重要保持用户,3,3,3
U01622,1,9,2956.83,重要价值用户,5,5,4
U01623,45,3,842.24,一般发展用户,3,3,3
U01624,345,1,52.41,一般挽留用户,1,1,1
U01625,265,1,272.89,一般挽留用户,1,1,2
U01626,81,2,428.77,一般挽留用户,2,2,2
U01627,9,2,97.68,一般发展用户,5,2,1
U01628,25,26,26890.31,重要价值用户,4,5,5
U01629,9,9,3222.08,重要价值用户,5,5,4
U01630,13,3,451.78,一般发展用户,5,3,2
U01631,283,1,112.71,一般挽留用户,1,1,1
U01632,276,2,184.91,一般挽留用户,1,2,1
U01633,3,22,17691.89,重要价值用户,5,5,5
U01634,138,5,1404.6,重要保持用户,1,3,3
U01635,163,3,180.92,一般挽留用户,1,3,1
U01636,136,7,2019.76,重要保持用户,1,4,4
U01637,2,4,2106.96,重要发展用户,5,3,4
U01638,194,2,241.93,一般挽留用户,1,2,2
U01639,31,2,267.28000000000003,一般发展用户,4,2,2
U01640,10,6,2882.77,重要价值用户,5,4,4
U01641,88,9,6162.76,重要保持用户,2,5,5
U01642,83,2,264.58,一般挽留用户,2,2,2
U01643,23,7,1721.12,重要价值用户,4,4,4
U01644,87,3,285.69,一般挽留用户,2,3,2
U01645,63,3,374.8,一般挽留用户,3,3,2
U01646,124,1,81.97,一般挽留用户,2,1,1
U01647,61,7,3618.76,重要保持用户,3,4,4
U01648,39,1,108.82,一般发展用户,3,1,1
U01649,323,1,94.81,一般挽留用户,1,1,1
U01650,76,1,87.53,一般挽留用户,2,1,1
U01651,35,3,163.06,一般发展用户,3,3,1
U01652,145,1,168.04,一般挽留用户,1,1,1
U01653,279,1,47.24,一般挽留用户,1,1,1
U01654,37,6,1940.68,重要价值用户,3,4,4
U01655,152,7,1454.83,重要保持用户,1,4,3
U01656,7,6,708.13,一般价值用户,5,4,3
U01657,17,5,2861.64,重要价值用户,4,3,4
U01658,136,2,59.480000000000004,一般挽留用户,1,2,1
U01659,27,7,1211.38,重要价值用户,4,4,3
U01660,42,13,9814.91,重要价值用户,3,5,5
U01661,5,23,18621.19,重要价值用户,5,5,5
U01662,64,3,112.28,一般挽留用户,3,3,1
U01663,50,7,3628.52,重要保持用户,3,4,4
U01664,5,7,770.75,一般价值用户,5,4,3
U01665,90,2,149.11,一般挽留用户,2,2,1
U01666,75,2,115.44,一般挽留用户,2,2,1
U01667,23,7,1882.92,重要价值用户,4,4,4
U01668,6,7,2438.1,重要价值用户,5,4,4
U01669,22,8,4030.27,重要价值用户,4,4,4
U01670,254,3,634.6899999999999,一般挽留用户,1,3,3
U01671,67,3,446.73,一般挽留用户,2,3,2
U01672,53,2,367.08000000000004,一般挽留用户,3,2,2
U01673,5,3,976.63,一般发展用户,5,3,3
U01674,14,3,773.3100000000001,一般发展用户,5,3,3
U01675,81,2,221.29,一般挽留用户,2,2,2
U01676,176,3,412.52,一般挽留用户,1,3,2
U01677,14,27,9271.7,重要价值用户,5,5,5
U01678,80,8,1655.23,重要保持用户,2,4,3
U01679,15,5,1677.39,重要价值用户,4,3,3
U01680,212,1,69.56,一般挽留用户,1,1,1
U01681,23,8,1608.3,重要价值用户,4,4,3
U01682,212,1,30.64,一般挽留用户,1,1,1
U01683,99,3,209.94,一般挽留用户,2,3,2
U01684,20,4,892.54,一般发展用户,4,3,3
U01685,3,7,2431.85,重要价值用户,5,4,4
U01686,46,3,485.1,一般发展用户,3,3,2
U01687,30,3,314.42,一般发展用户,4,3,2
U01688,8,24,12854.5,重要价值用户,5,5,5
U01689,49,8,1836.55,重要保持用户,3,4,4
U01690,323,1,49.36,一般挽留用户,1,1,1
U01691,256,4,1687.06,重要挽留用户,1,3,3
U01692,62,3,228.88,一般挽留用户,3,3,2
U01693,2,20,20432.07,重要价值用户,5,5,5
U01694,100,1,86.7,一般挽留用户,2,1,1
U01695,42,28,21211.04,重要价值用户,3,5,5
U01696,7,18,14466.47,重要价值用户,5,5,5
U01697,158,7,2872.56,重要保持用户,1,4,4
U01698,71,7,934.29,一般保持用户,2,4,3
U01699,25,18,16244.3,重要价值用户,4,5,5
U01700,8,12,12083.05,重要价值用户,5,5,5
U01701,19,9,1361.62,重要价值用户,4,5,3
U01702,46,21,18963.83,重要价值用户,3,5,5
U01703,30,25,18743.100000000002,重要价值用户,4,5,5
U01704,12,20,19043.28,重要价值用户,5,5,5
U01705,100,5,2408.8,重要保持用户,2,3,4
U01706,46,5,934.87,一般价值用户,3,3,3
U01707,27,10,5942.36,重要价值用户,4,5,5
U01708,27,9,2659.06,重要价值用户,4,5,4
U01709,34,9,2120.59,重要价值用户,3,5,4
U01710,14,2,316.37,一般发展用户,5,2,2
U01711,20,14,11251.9,重要价值用户,4,5,5
U01712,118,5,2636.7400000000002,重要保持用户,2,3,4
U01713,15,9,3376.7799999999997,重要价值用户,4,5,4
U01714,81,1,70.59,一般挽留用户,2,1,1
U01715,310,1,96.67,一般挽留用户,1,1,1
U01716,8,1,99.93,一般发展用户,5,1,1
U01717,9,7,4306.49,重要价值用户,5,4,5
U01718,65,8,3691.3100000000004,重要保持用户,3,4,4
U01719,134,8,1625.24,重要保持用户,2,4,3
U01720,184,1,80.12,一般挽留用户,1,1,1
U01721,32,2,149.67000000000002,一般发展用户,4,2,1
U01722,38,5,814.61,一般价值用户,3,3,3
U01723,7,2,385.91999999999996,一般发展用户,5,2,2
U01724,208,2,105.53999999999999,一般挽留用户,1,2,1
U01725,56,3,1480.96,重要挽留用户,3,3,3
U01726,80,3,223.39000000000001,一般挽留用户,2,3,2
U01727,24,2,517.53,一般发展用户,4,2,2
U01728,247,2,345.04,一般挽留用户,1,2,2
U01729,148,2,378.64,一般挽留用户,1,2,2
U01730,130,1,107.87,一般挽留用户,2,1,1
U01731,60,5,1095.35,一般保持用户,3,3,3
U01732,22,8,4172.56,重要价值用户,4,4,4
U01733,16,4,948.6800000000001,一般发展用户,4,3,3
U01734,32,9,929.89,一般价值用户,4,5,3
U01735,67,8,2094.19,重要保持用户,2,4,4
U01736,228,1,280.81,一般挽留用户,1,1,2
U01737,8,2,467.94,一般发展用户,5,2,2
U01738,38,15,13547.28,重要价值用户,3,5,5
U01739,23,2,178.12,一般发展用户,4,2,1
U01740,7,20,8581.65,重要价值用户,5,5,5
U01741,4,26,25891.68,重要价值用户,5,5,5
U01742,13,17,12764.28,重要价值用户,5,5,5
U01743,64,1,204.04,一般挽留用户,3,1,2
U01744,9,9,3870.79,重要价值用户,5,5,4
U01745,44,9,2040.08,重要价值用户,3,5,4
U01746,24,1,131.33,一般发展用户,4,1,1
U01747,37,2,180.54,一般发展用户,3,2,1
U01748,51,4,1492.12,重要挽留用户,3,3,3
U01749,87,2,103.93,一般挽留用户,2,2,1
U01750,3,3,516.49,一般发展用户,5,3,2
U01751,33,14,7630.39,重要价值用户,3,5,5
U01752,308,2,188.26,一般挽留用户,1,2,2
U01753,144,2,303.19,一般挽留用户,1,2,2
U01754,117,6,1397.74,重要保持用户,2,4,3
U01755,56,7,2656.46,重要保持用户,3,4,4
U01756,52,5,1125.59,一般保持用户,3,3,3
U01757,62,2,390.76,一般挽留用户,3,2,2
U01758,42,5,1405.94,重要价值用户,3,3,3
U01759,316,1,128.54,一般挽留用户,1,1,1
U01760,199,2,95.2,一般挽留用户,1,2,1
U01761,10,8,2845.03,重要价值用户,5,4,4
U01762,34,4,456.45,一般发展用户,3,3,2
U01763,40,8,6171.469999999999,重要价值用户,3,4,5
U01764,144,1,93.32,一般挽留用户,1,1,1
U01765,34,7,1986.93,重要价值用户,3,4,4
U01766,10,12,7782.73,重要价值用户,5,5,5
U01767,23,3,125.28999999999999,一般发展用户,4,3,1
U01768,94,4,702.94,一般挽留用户,2,3,3
U01769,238,4,1152.4,重要挽留用户,1,3,3
U01770,87,1,66.4,一般挽留用户,2,1,1
U01771,62,3,353.71999999999997,一般挽留用户,3,3,2
U01772,47,3,138.39,一般挽留用户,3,3,1
U01773,67,5,1615.62,重要保持用户,2,3,3
U01774,105,3,178.28,一般挽留用户,2,3,1
U01775,48,3,379.05,一般挽留用户,3,3,2
U01776,30,26,14944.36,重要价值用户,4,5,5
U01777,49,4,658.14,一般挽留用户,3,3,3
U01778,119,2,221.22,一般挽留用户,2,2,2
U01779,40,5,2311.05,重要价值用户,3,3,4
U01780,90,5,1983.88,重要保持用户,2,3,4
U01781,31,3,109.27,一般发展用户,4,3,1
U01782,27,9,2524.51,重要价值用户,4,5,4
U01783,33,7,1458.18,重要价值用户,3,4,3
U01784,6,7,1342.84,重要价值用户,5,4,3
U01785,64,17,5719.61,重要保持用户,3,5,5
U01786,364,1,132.77,一般挽留用户,1,1,1
U01787,49,8,1567.53,重要保持用户,3,4,3
U01788,78,3,112.75,一般挽留用户,2,3,1
U01789,4,15,13134.51,重要价值用户,5,5,5
U01790,125,6,2125.26,重要保持用户,2,4,4
U01791,162,3,193.01,一般挽留用户,1,3,2
U01792,124,3,290.89,一般挽留用户,2,3,2
U01793,220,1,51.47,一般挽留用户,1,1,1
U01794,114,1,224.17,一般挽留用户,2,1,2
U01795,19,3,414.42999999999995,一般发展用户,4,3,2
U01796,12,7,3048.59,重要价值用户,5,4,4
U01797,92,4,1180.4,重要挽留用户,2,3,3
U01798,63,2,196.24,一般挽留用户,3,2,2
U01799,16,18,12891.41,重要价值用户,4,5,5
U01800,46,4,1012.89,一般发展用户,3,3,3
U01801,100,6,1399.47,重要保持用户,2,4,3
U01802,11,3,339.12,一般发展用户,5,3,2
U01803,11,6,1361.4,重要价值用户,5,4,3
U01804,72,6,1267.3500000000001,重要保持用户,2,4,3
U01805,81,1,156.78,一般挽留用户,2,1,1
U01806,66,8,6902.32,重要保持用户,3,4,5
U01807,162,2,110.14,一般挽留用户,1,2,1
U01808,74,3,1224.66,重要挽留用户,2,3,3
U01809,22,22,16068.67,重要价值用户,4,5,5
U01810,53,4,950.46,一般挽留用户,3,3,3
U01811,1,3,528.76,一般发展用户,5,3,2
U01812,116,13,11049.75,重要保持用户,2,5,5
U01813,109,5,2073.87,重要保持用户,2,3,4
U01814,340,1,91.65,一般挽留用户,1,1,1
U01815,11,12,10257.98,重要价值用户,5,5,5
U01816,10,17,12960.57,重要价值用户,5,5,5
U01817,5,4,1208.0,重要发展用户,5,3,3
U01818,24,2,235.45,一般发展用户,4,2,2
U01819,37,4,529.84,一般发展用户,3,3,2
U01820,237,1,16.33,一般挽留用户,1,1,1
U01821,13,15,11269.939999999999,重要价值用户,5,5,5
U01822,350,1,32.24,一般挽留用户,1,1,1
U01823,17,4,1218.52,重要发展用户,4,3,3
U01824,55,6,1889.42,重要保持用户,3,4,4
U01825,117,2,210.45000000000002,一般挽留用户,2,2,2
U01826,33,6,1730.9,重要价值用户,3,4,4
U01827,4,7,1423.16,重要价值用户,5,4,3
U01828,166,1,55.85,一般挽留用户,1,1,1
U01829,19,27,17392.66,重要价值用户,4,5,5
U01830,7,24,12776.28,重要价值用户,5,5,5
U01831,40,2,68.1,一般发展用户,3,2,1
U01832,6,7,2021.04,重要价值用户,5,4,4
U01833,61,9,2986.33,重要保持用户,3,5,4
U01834,20,15,15864.36,重要价值用户,4,5,5
U01835,65,2,297.08000000000004,一般挽留用户,3,2,2
U01836,49,7,3124.75,重要保持用户,3,4,4
U01837,111,6,2172.92,重要保持用户,2,4,4
U01838,176,3,560.06,一般挽留用户,1,3,3
U01839,10,4,742.53,一般发展用户,5,3,3
U01840,255,1,51.48,一般挽留用户,1,1,1
U01841,219,3,781.26,一般挽留用户,1,3,3
U01842,181,3,289.47,一般挽留用户,1,3,2
U01843,37,6,1770.76,重要价值用户,3,4,4
U01844,94,2,388.70000000000005,一般挽留用户,2,2,2
U01845,100,3,136.07,一般挽留用户,2,3,1
U01846,4,7,1482.72,重要价值用户,5,4,3
U01847,59,6,1181.67,重要保持用户,3,4,3
U01848,31,7,3371.27,重要价值用户,4,4,4
U01849,52,3,415.52,一般挽留用户,3,3,2
U01850,181,2,337.96000000000004,一般挽留用户,1,2,2
U01851,31,3,485.53,一般发展用户,4,3,2
U01852,289,1,219.58,一般挽留用户,1,1,2
U01853,25,13,7768.79,重要价值用户,4,5,5
U01854,8,25,10761.32,重要价值用户,5,5,5
U01855,120,2,242.38,一般挽留用户,2,2,2
U01856,125,1,164.87,一般挽留用户,2,1,1
U01857,24,26,21878.89,重要价值用户,4,5,5
U01858,102,1,122.84,一般挽留用户,2,1,1
U01859,33,5,834.19,一般价值用户,3,3,3
U01860,78,8,3445.06,重要保持用户,2,4,4
U01861,142,3,289.09000000000003,一般挽留用户,1,3,2
U01862,70,6,2181.28,重要保持用户,2,4,4
U01863,23,9,1605.59,重要价值用户,4,5,3
U01864,188,3,117.23,一般挽留用户,1,3,1
U01865,6,2,53.790000000000006,一般发展用户,5,2,1
U01866,93,2,241.92000000000002,一般挽留用户,2,2,2
U01867,19,17,9626.6,重要价值用户,4,5,5
U01868,39,3,406.71,一般发展用户,3,3,2
U01869,335,1,124.56,一般挽留用户,1,1,1
U01870,123,7,1665.87,重要保持用户,2,4,3
U01871,21,9,3376.07,重要价值用户,4,5,4
U01872,30,4,1363.93,重要发展用户,4,3,3
U01873,1,25,10570.42,重要价值用户,5,5,5
U01874,16,7,3417.98,重要价值用户,4,4,4
U01875,230,2,317.61,一般挽留用户,1,2,2
U01876,102,10,2744.06,重要保持用户,2,5,4
U01877,62,8,3454.12,重要保持用户,3,4,4
U01878,244,1,47.61,一般挽留用户,1,1,1
U01879,98,2,304.78,一般挽留用户,2,2,2
U01880,92,8,3815.4700000000003,重要保持用户,2,4,4
U01881,191,1,116.37,一般挽留用户,1,1,1
U01882,21,8,2114.66,重要价值用户,4,4,4
U01883,50,3,626.58,一般挽留用户,3,3,3
U01884,231,1,36.94,一般挽留用户,1,1,1
U01885,5,11,4041.45,重要价值用户,5,5,4
U01886,2,24,7423.1900000000005,重要价值用户,5,5,5
U01887,66,7,2139.02,重要保持用户,3,4,4
U01888,175,3,577.62,一般挽留用户,1,3,3
U01889,7,5,1592.29,重要价值用户,5,3,3
U01890,109,2,61.21,一般挽留用户,2,2,1
U01891,8,8,4546.69,重要价值用户,5,4,5
U01892,51,3,145.69,一般挽留用户,3,3,1
U01893,33,8,2295.63,重要价值用户,3,4,4
U01894,1,3,531.04,一般发展用户,5,3,2
U01895,76,3,541.07,一般挽留用户,2,3,2
U01896,270,1,60.73,一般挽留用户,1,1,1
U01897,18,20,5528.01,重要价值用户,4,5,5
U01898,287,1,92.84,一般挽留用户,1,1,1
U01899,30,21,19103.5,重要价值用户,4,5,5
U01900,6,24,22826.14,重要价值用户,5,5,5
U01901,15,7,2396.29,重要价值用户,4,4,4
U01902,57,3,433.32,一般挽留用户,3,3,2
U01903,4,27,24271.93,重要价值用户,5,5,5
U01904,86,3,513.74,一般挽留用户,2,3,2
U01905,226,3,471.44,一般挽留用户,1,3,2
U01906,263,3,295.93,一般挽留用户,1,3,2
U01907,21,17,13659.47,重要价值用户,4,5,5
U01908,3,27,8929.51,重要价值用户,5,5,5
U01909,17,3,533.72,一般发展用户,4,3,2
U01910,186,2,307.70000000000005,一般挽留用户,1,2,2
U01911,332,1,32.34,一般挽留用户,1,1,1
U01912,55,22,12542.23,重要保持用户,3,5,5
U01913,190,3,346.43,一般挽留用户,1,3,2
U01914,9,29,22211.24,重要价值用户,5,5,5
U01915,13,23,18064.06,重要价值用户,5,5,5
U01916,29,1,168.81,一般发展用户,4,1,1
U01917,34,3,661.15,一般发展用户,3,3,3
U01918,15,8,2871.18,重要价值用户,4,4,4
U01919,15,6,1363.7,重要价值用户,4,4,3
U01920,8,20,13753.78,重要价值用户,5,5,5
U01921,319,1,201.6,一般挽留用户,1,1,2
U01922,106,3,855.65,一般挽留用户,2,3,3
U01923,106,6,869.03,一般保持用户,2,4,3
U01924,39,1,76.03,一般发展用户,3,1,1
U01925,9,7,3457.42,重要价值用户,5,4,4
U01926,33,9,1804.41,重要价值用户,3,5,4
U01927,18,3,339.27,一般发展用户,4,3,2
U01928,7,24,8461.64,重要价值用户,5,5,5
U01929,33,8,1534.25,重要价值用户,3,4,3
U01930,52,4,806.51,一般挽留用户,3,3,3
U01931,6,8,2848.86,重要价值用户,5,4,4
U01932,156,2,243.41000000000003,一般挽留用户,1,2,2
U01933,47,11,12799.46,重要保持用户,3,5,5
U01934,91,3,332.92,一般挽留用户,2,3,2
U01935,50,9,3793.66,重要保持用户,3,5,4
U01936,261,2,254.56,一般挽留用户,1,2,2
U01937,49,2,208.84,一般挽留用户,3,2,2
U01938,119,3,224.91,一般挽留用户,2,3,2
U01939,99,1,165.12,一般挽留用户,2,1,1
U01940,19,9,2182.82,重要价值用户,4,5,4
U01941,26,23,10966.9,重要价值用户,4,5,5
U01942,1,3,1044.51,一般发展用户,5,3,3
U01943,351,1,244.34,一般挽留用户,1,1,2
U01944,309,1,50.82,一般挽留用户,1,1,1
U01945,12,8,1116.73,一般价值用户,5,4,3
U01946,5,6,1296.27,重要价值用户,5,4,3
U01947,63,7,1369.3899999999999,重要保持用户,3,4,3
U01948,114,3,619.58,一般挽留用户,2,3,3
U01949,8,13,10321.6,重要价值用户,5,5,5
U01950,66,13,9024.72,重要保持用户,3,5,5
U01951,46,8,3713.23,重要价值用户,3,4,4
U01952,88,6,1904.28,重要保持用户,2,4,4
U01953,18,22,13671.11,重要价值用户,4,5,5
U01954,128,3,1458.79,重要挽留用户,2,3,3
U01955,42,1,44.25,一般发展用户,3,1,1
U01956,152,3,388.17,一般挽留用户,1,3,2
U01957,64,8,1905.26,重要保持用户,3,4,4
U01958,27,6,1840.01,重要价值用户,4,4,4
U01959,103,5,1533.22,重要保持用户,2,3,3
U01960,115,7,2018.5,重要保持用户,2,4,4
U01961,122,3,171.28,一般挽留用户,2,3,1
U01962,71,7,2056.7,重要保持用户,2,4,4
U01963,112,3,268.67,一般挽留用户,2,3,2
U01964,329,1,97.84,一般挽留用户,1,1,1
U01965,78,2,176.06,一般挽留用户,2,2,1
U01966,5,2,374.81,一般发展用户,5,2,2
U01967,357,1,85.26,一般挽留用户,1,1,1
U01968,6,25,14286.51,重要价值用户,5,5,5
U01969,10,25,16573.72,重要价值用户,5,5,5
U01970,76,2,212.81,一般挽留用户,2,2,2
U01971,11,26,25089.04,重要价值用户,5,5,5
U01972,178,3,394.64,一般挽留用户,1,3,2
U01973,213,1,97.88,一般挽留用户,1,1,1
U01974,19,26,21068.489999999998,重要价值用户,4,5,5
U01975,213,1,101.65,一般挽留用户,1,1,1
U01976,223,4,1273.28,重要挽留用户,1,3,3
U01977,5,9,3260.31,重要价值用户,5,5,4
U01978,14,15,13227.56,重要价值用户,5,5,5
U01979,138,2,317.52,一般挽留用户,1,2,2
U01980,38,8,1059.65,一般价值用户,3,4,3
U01981,40,19,11311.38,重要价值用户,3,5,5
U01982,9,3,829.53,一般发展用户,5,3,3
U01983,8,8,2075.02,重要价值用户,5,4,4
U01984,12,5,1068.69,一般价值用户,5,3,3
U01985,97,3,565.7,一般挽留用户,2,3,3
U01986,8,16,12030.05,重要价值用户,5,5,5
U01987,264,3,118.75,一般挽留用户,1,3,1
U01988,32,2,213.26,一般发展用户,4,2,2
U01989,97,4,1314.02,重要挽留用户,2,3,3
U01990,41,2,272.7,一般发展用户,3,2,2
U01991,69,8,2984.36,重要保持用户,2,4,4
U01992,113,3,843.8900000000001,一般挽留用户,2,3,3
U01993,2,21,12124.08,重要价值用户,5,5,5
U01994,95,3,398.20000000000005,一般挽留用户,2,3,2
U01995,7,7,1852.02,重要价值用户,5,4,4
U01996,215,1,75.98,一般挽留用户,1,1,1
U01997,87,3,278.22,一般挽留用户,2,3,2
U01998,56,2,185.95999999999998,一般挽留用户,3,2,1
U01999,72,6,847.33,一般保持用户,2,4,3
U02000,6,20,15873.07,重要价值用户,5,5,5
